Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Adafactor,16,3,19,1,35,31,0.005983408615155278,103,nan
RMSprop,26,2,23,2,39,21,0.005025181290457478,118,0.03343728184700012
AdamW,27,3,18,3,37,23,0.005399556530778556,124,0.039335303008556366
Adadelta,20,1,22,3,48,17,0.0002982948037252648,77,2.284712791442871
Adam,28,3,18,2,49,28,0.007632171509363292,104,0.03612836077809334
SGD,25,1,30,2,33,26,0.0021502815295030985,75,0.5826475620269775
Adafactor,25,1,25,3,49,20,0.0013940500350284254,85,nan
Ftrl,20,3,30,1,54,23,0.009907307974043319,50,2.3011913299560547
Adam,19,3,16,1,57,30,0.0019206606670178889,43,0.0380743108689785
SGD,28,1,18,1,61,19,0.005240685834049562,47,0.4790068566799164
AdamW,30,3,28,3,42,18,0.005687820335496451,52,0.0386902280151844
SGD,19,1,23,2,53,25,0.0017197228325513355,74,0.5619479417800903
RMSprop,20,2,32,1,35,30,0.0005817954103672204,113,0.09896276146173477
Nadam,32,1,31,2,56,26,0.0010559030379946417,95,0.07038717716932297
SGD,20,2,22,2,49,24,0.004281848468633802,45,0.23826716840267181
Adam,30,3,18,1,49,32,0.007612118744133197,102,0.043352194130420685
Nadam,24,1,21,3,51,24,0.006652186575521529,60,0.05237148329615593
Adam,21,3,31,1,37,26,0.004965360642459771,78,0.04014456644654274
Adamax,30,3,31,2,48,26,0.009860706014486322,73,0.02519880048930645
SGD,24,3,21,3,58,31,0.009561951046429533,53,0.11089476943016052
RMSprop,20,1,29,3,50,24,0.0014523915680178098,64,0.04533480852842331
Adadelta,23,3,28,3,45,27,0.005947147621107515,105,1.2466965913772583
RMSprop,21,2,23,2,48,16,0.0029111755781616234,97,0.031769752502441406
Adafactor,30,1,29,2,34,24,0.001916211725131071,107,nan
AdamW,17,3,20,1,64,23,0.006676973110999711,76,0.043344881385564804
Adafactor,28,1,26,1,43,18,0.0005255710418784268,85,nan
Nadam,28,2,23,3,46,23,0.001795279187878556,42,0.03429848700761795
Adagrad,21,2,32,2,63,21,0.0054990100098601755,115,0.19444775581359863
SGD,18,2,17,3,62,16,0.009104079232930485,92,0.19221962988376617
RMSprop,24,3,22,2,48,21,0.008056439159489106,123,0.04134334996342659
SGD,26,2,28,1,41,27,0.003234941258061927,49,0.4904825985431671
AdamW,32,2,28,1,41,26,0.005819345959384925,75,0.051762379705905914
Adadelta,26,3,19,1,64,31,0.0002210504742709022,123,2.3014578819274902
Adam,32,2,24,1,33,24,0.008374118216649164,45,0.08166162669658661
Adagrad,18,3,20,3,35,24,0.003475144019366586,77,0.2505241632461548
Nadam,28,1,22,1,39,24,0.007883308463686338,49,0.31270015239715576
RMSprop,32,1,26,3,36,18,0.00045741194492384654,74,0.07494531571865082
RMSprop,22,1,25,2,56,32,0.009887517363441019,52,0.1100730374455452
Nadam,30,1,27,2,43,25,0.0010883767014489166,82,0.07566671818494797
Adafactor,31,2,28,1,40,17,0.004974575594130451,56,nan
Adagrad,16,3,23,2,57,19,0.009695056936383485,92,0.14016859233379364
Adagrad,29,1,22,1,64,17,0.004980323357381595,76,0.4763238728046417
Adamax,20,3,29,3,62,28,0.0028694140864646777,39,0.0303390733897686
RMSprop,18,3,17,3,47,30,0.002333417222495608,112,0.03151632472872734
Ftrl,28,2,26,2,44,24,0.001985478903560882,82,2.3016176223754883
Adamax,23,3,23,1,49,22,0.008955445412801867,52,0.038337185978889465
AdamW,21,3,32,3,39,19,0.008739540193649687,74,0.04106434807181358
Adagrad,30,2,22,1,57,28,0.002064866124358763,43,0.4608306586742401
RMSprop,17,3,28,2,44,17,0.008585634813970889,102,0.042669665068387985
AdamW,21,1,26,1,53,28,0.006943113349789151,92,0.2404278963804245
Nadam,27,1,24,3,49,26,0.008536475121435206,56,0.05787113681435585
Adam,19,3,27,1,43,31,0.007366437365240229,127,0.0437510646879673
Adam,27,1,21,2,62,32,0.007647516366965478,86,0.058592021465301514
Nadam,32,1,30,1,61,22,0.006193941233579893,36,0.19568902254104614
SGD,17,2,32,3,53,18,0.003532000637002782,112,0.4024750888347626
Ftrl,28,2,28,1,59,20,0.0076060016972108145,72,2.3011956214904785
AdamW,17,2,18,1,59,19,0.00664184073340807,108,0.05105973407626152
AdamW,17,2,30,2,61,29,0.001780726334776468,83,0.032887861132621765
Adamax,29,3,28,3,49,22,0.005791244507828546,45,0.02741370163857937
Ftrl,29,2,28,1,32,32,0.002173740766243535,62,2.3015506267547607
Nadam,22,1,19,1,53,26,0.0017441465556817999,105,0.24785004556179047
SGD,18,1,32,2,61,29,0.004439208339683576,36,0.22395704686641693
Nadam,18,3,30,1,58,26,0.001917682367041679,99,0.03687339276075363
Adadelta,31,2,23,3,37,22,0.0003079220250781537,98,2.2915103435516357
Adamax,21,3,23,2,39,22,0.003500638746491728,43,0.03588546812534332
Adamax,23,2,25,3,32,24,0.006095032623869654,102,0.044892556965351105
Nadam,17,2,30,3,39,16,0.003436106972956587,73,0.030009565874934196
Adafactor,17,1,29,2,53,29,0.0008296922375396445,128,nan
SGD,29,3,20,1,34,19,0.007610638665452441,86,0.3494607210159302
RMSprop,23,1,19,3,46,25,0.0013698060079302458,92,0.055626221001148224
SGD,17,2,17,3,52,20,0.006371751928544955,107,0.2584485411643982
Nadam,23,1,17,1,47,29,0.008831141882665245,120,0.295864075422287
Adam,21,1,21,3,48,29,0.0019491624193974757,102,0.05432859808206558
Adam,16,2,28,3,58,24,0.0009515574492868521,95,0.044503070414066315
AdamW,23,3,25,2,41,24,0.004617337810876936,82,0.036355551332235336
Adagrad,24,1,31,3,54,18,0.006846854524328029,51,0.13124951720237732
Ftrl,25,1,18,3,45,32,0.0025117074682504572,123,2.3015451431274414
Adagrad,20,3,31,1,32,20,0.0016167664603021128,59,0.4690622389316559
Adam,28,3,29,2,39,18,0.0010831820814851756,88,0.03863883391022682
Adamax,24,1,18,3,39,19,0.0039796990308653465,100,0.07130910456180573
SGD,28,2,24,3,36,24,0.00804735326552984,74,0.1762477308511734
Adafactor,28,3,32,3,50,18,0.0009998871499495904,116,nan
Nadam,27,3,29,1,52,21,0.002261098689704,104,0.03425981104373932
Adagrad,25,2,28,1,51,20,0.005448825490386742,94,0.37510791420936584
SGD,18,2,19,1,57,29,0.005173645035962643,123,0.5266956090927124
RMSprop,20,2,23,1,40,29,0.0012565248905268727,73,0.05521494522690773
SGD,23,2,21,1,61,23,0.0021946604898389534,117,0.8812276124954224
Adafactor,24,3,29,1,32,29,0.006674822214569019,120,nan
Ftrl,24,3,20,3,47,17,0.0019054470230895878,96,2.3016512393951416
Adam,21,1,19,1,38,26,0.0018709124631118633,91,0.26676568388938904
Adamax,20,3,24,3,55,23,0.006111835175611024,128,0.03212124481797218
Adagrad,24,1,30,2,36,26,0.007833493089077022,42,0.1596372276544571
Nadam,27,3,26,1,50,25,0.0024889265488199507,45,0.0362817645072937
Adafactor,31,2,27,2,62,31,0.005568375930424576,35,nan
RMSprop,29,2,26,1,43,26,0.006435275470972504,116,0.04928340017795563
Adadelta,31,1,16,3,32,24,0.0069702993902565884,97,1.60175621509552
Ftrl,17,2,24,2,61,25,0.004094272704158943,126,2.301334857940674
Ftrl,16,3,23,2,63,19,0.007911793249110928,99,2.301196575164795
Adam,28,1,30,2,48,20,0.003075749742608203,57,0.06268353760242462
Adam,22,1,25,2,44,25,0.001985688516098631,50,0.07095398008823395
SGD,28,3,24,2,60,26,0.004378486475676528,88,0.29278066754341125
AdamW,25,1,19,2,39,18,0.001050205236809687,104,0.09631923586130142
Adafactor,23,1,18,3,58,23,0.0033389018407464026,75,nan
Adafactor,17,1,32,3,37,31,0.0006556805348166326,69,nan
Adamax,28,3,32,2,39,16,0.004136172100728704,125,0.041949499398469925
Nadam,23,2,29,3,49,26,0.0006956731472864533,55,0.04012611508369446
Nadam,20,3,22,2,49,16,0.008112410694726692,114,0.03612230718135834
AdamW,25,1,20,1,55,24,0.004408735997874921,79,0.20408375561237335
SGD,32,1,30,1,62,27,0.0024619725213736333,73,0.647666871547699
Adafactor,31,3,31,3,57,26,0.0063305233585053255,75,nan
RMSprop,31,1,28,2,55,20,0.008781284658432078,100,0.07813668251037598
Adafactor,29,2,21,2,34,28,0.005216909298832587,123,nan
Adafactor,20,1,30,1,64,20,0.008773245220778816,112,nan
RMSprop,30,1,20,3,53,29,0.005386573825957635,73,0.05213993042707443
Adam,21,3,29,1,52,26,0.009062155866445846,54,0.06336537003517151
Ftrl,21,3,23,2,52,21,0.00297166051854687,115,2.3014590740203857
Adadelta,26,1,17,2,60,31,0.009603287457563609,114,0.909650444984436
Adadelta,28,3,18,2,56,22,0.006813039722720449,39,0.6120344400405884
RMSprop,27,2,20,1,55,24,0.0012292389516834251,53,0.04856635257601738
Adagrad,26,3,24,2,53,18,0.0004991605677559128,128,1.885452389717102
AdamW,24,2,27,2,40,27,0.00025301872431508337,66,0.0747138038277626
AdamW,22,3,19,1,32,30,0.009796217128306544,78,0.05930648744106293
SGD,19,2,21,3,32,20,0.006991285517709699,93,0.19860607385635376
Adamax,23,1,29,1,37,17,0.0025702808204789572,52,0.2973765730857849
AdamW,19,1,17,3,54,27,0.004927194268898678,33,0.05497529357671738
Adamax,16,3,16,2,47,20,0.0018827336961645801,108,0.06403180211782455
Adagrad,19,2,30,1,44,27,0.008772336605464537,91,0.2773836851119995
Adadelta,24,2,23,3,33,28,0.006592408672302809,117,1.4273676872253418
RMSprop,25,3,29,3,43,21,0.0026507698579408163,69,0.025430139154195786
Nadam,29,1,17,1,57,19,0.0047176761563083635,79,0.20234213769435883
Nadam,31,2,27,1,56,17,0.006694995664770604,38,0.05381007865071297
Ftrl,31,2,24,3,40,27,0.0035849013083295764,120,2.301382541656494
Adamax,29,2,22,1,54,32,0.006402537339005903,89,0.048015251755714417
RMSprop,27,2,22,3,51,31,0.009977042847145944,87,0.0669960156083107
Adadelta,16,3,16,3,56,32,0.008319905128995204,78,0.6414145231246948
Adamax,26,2,28,2,49,19,0.007193819341969772,42,0.02971695549786091
Ftrl,30,3,30,1,36,23,0.00877739441351498,88,2.3011910915374756
SGD,19,2,31,1,51,28,0.007279847138344768,71,0.37410569190979004
Adagrad,22,3,16,1,35,20,0.006660554726370179,88,0.26750648021698
Ftrl,20,3,25,2,49,28,0.008437206378058601,41,2.3011882305145264
AdamW,24,3,29,1,48,26,0.0009414728010213456,93,0.05059260502457619
Adafactor,24,3,20,2,62,32,0.0016604289380529672,44,nan
Adagrad,30,3,30,3,35,21,0.003269903595206543,59,0.1663079708814621
SGD,28,1,18,2,56,17,0.0031063305132384895,78,0.5060858130455017
Adafactor,26,1,26,3,53,31,0.003696646917571379,75,nan
SGD,32,3,26,2,39,24,0.008936084264202733,52,0.12408397346735
Adam,19,1,16,2,61,22,0.0013338405830167698,40,0.06438296288251877
AdamW,23,3,20,3,59,25,0.00997647788594078,40,0.06251171976327896
Adafactor,26,2,22,2,61,29,0.0006774953778215628,37,nan
Adamax,20,2,32,2,47,32,0.005306467864107864,82,0.030796870589256287
Adamax,25,3,31,2,53,23,0.005539460683991062,49,0.026518914848566055
Adam,17,3,30,2,35,20,0.0033010485643651076,81,0.034154199063777924
SGD,23,3,22,3,38,16,0.0048160080574428926,82,0.24913117289543152
Adagrad,25,2,27,1,53,30,0.008651967207146798,79,0.21559780836105347
Adagrad,21,2,22,3,42,19,0.006981741115802507,89,0.15551407635211945
Nadam,32,1,18,3,42,19,0.0007187679579274898,101,0.07511865347623825
Ftrl,28,1,25,1,54,16,0.0018861629595869052,44,2.3015952110290527
Adafactor,26,2,30,2,44,25,0.0009420424747564917,65,nan
Adamax,26,1,32,3,39,31,0.004207633607082662,45,0.051838502287864685
RMSprop,16,1,16,2,55,22,0.009758446657573777,99,0.07028626650571823
Adafactor,17,3,21,3,38,18,0.0018055173018826443,70,nan
Nadam,28,2,27,2,60,19,0.0001774261819066228,93,0.11049055308103561
Ftrl,28,2,26,1,50,32,0.0008048597756061445,73,2.3020570278167725
Ftrl,26,3,21,1,36,31,0.009258379850437554,38,2.3011865615844727
AdamW,24,1,21,2,39,18,0.0024433424091474636,106,0.07486008107662201
Adam,30,3,25,3,61,22,0.0002149783084346355,117,0.0961286798119545
Adagrad,20,2,30,2,54,23,0.0032047316947348852,123,0.3359598219394684
RMSprop,17,3,22,2,58,26,0.004156922621086434,113,0.028186660259962082
AdamW,26,3,18,2,61,16,0.008436774699773839,89,0.0426475815474987
Adadelta,22,1,18,3,32,23,0.00921488249125253,53,0.8046460747718811
Nadam,29,1,21,2,60,30,0.007519054572396115,123,0.055449821054935455
SGD,32,2,31,3,58,20,0.008548503204076227,43,0.10167577862739563
AdamW,27,3,16,1,60,31,0.005989810929249809,47,0.04850631207227707
Adamax,31,1,25,1,45,31,0.0018543203241147585,67,0.28407061100006104
Ftrl,25,1,31,1,47,21,0.005916213576621085,57,2.301213502883911
Adam,24,1,25,3,63,26,0.0008767325121504599,95,0.0642726719379425
AdamW,21,1,19,1,36,27,0.006560458910449373,75,0.2554991543292999
Adamax,21,2,17,2,54,25,0.004300741137044362,51,0.038327693939208984
RMSprop,27,3,24,2,39,23,0.003165167318295399,62,0.03212011232972145
Ftrl,16,2,19,2,50,21,0.009915622803271582,33,2.3011889457702637
Nadam,27,2,30,1,47,20,0.005477285521977543,74,0.044869422912597656
Adamax,20,2,32,3,39,30,0.008058345338412392,54,0.03025597706437111
Ftrl,25,3,17,2,57,25,0.002673396715050358,52,2.3014330863952637
Adamax,26,1,22,1,38,16,0.0031432897884172786,106,0.3278592526912689
AdamW,30,3,24,2,55,17,0.0075909449364360525,47,0.04925854131579399
AdamW,22,1,25,2,35,25,0.006075336582588195,42,0.07534901052713394
Adafactor,21,1,18,1,37,22,0.009910890250476636,81,nan
Adadelta,30,1,29,3,50,25,0.005595413536370285,53,0.7800799012184143
Adadelta,31,1,22,3,48,24,0.006963481696817894,85,0.9906508922576904
Adafactor,29,1,22,2,57,17,0.00935888822381715,95,nan
Adamax,28,1,25,3,55,16,0.009207185824491985,99,0.055632513016462326
Adadelta,28,2,19,1,43,20,0.004877660770803212,128,2.1690683364868164
Adafactor,25,2,30,2,32,27,0.00901662899812255,91,0.0473155677318573
Adadelta,29,1,30,1,34,32,0.006457331990362636,37,1.6350021362304688
Adagrad,18,1,24,2,55,21,0.008982746328768339,106,0.21520160138607025
Adamax,30,2,27,1,39,24,0.008774801497416756,96,0.05928570032119751
Adafactor,19,3,31,2,37,31,0.008130549614913359,119,nan
Ftrl,23,3,28,2,35,23,0.001286138847913571,75,2.3018436431884766
Adadelta,17,3,18,3,63,31,0.009022969072855838,37,0.48887935280799866
Nadam,23,3,27,1,62,29,0.001936268527964171,69,0.03031129203736782
RMSprop,24,1,16,2,48,28,0.008374014442584553,67,0.07470540702342987
Adamax,23,2,17,1,41,22,0.0016928451934854036,105,0.12780161201953888
Adagrad,25,2,27,1,58,16,0.0052580540656635,49,0.2817060649394989
Adagrad,23,2,26,1,61,16,0.0014482331731987012,38,0.5076488852500916
Nadam,16,3,26,1,49,16,0.008474348047200802,102,0.04109279811382294
Adafactor,25,1,29,1,54,26,0.0060374733561943325,37,nan
RMSprop,32,2,16,2,61,17,0.005582744529193806,56,0.0428229384124279
Adam,31,3,16,1,40,20,0.009842612175309103,34,0.07842802256345749
Nadam,17,3,18,2,49,32,0.005359572095891627,106,0.033140629529953
Nadam,28,3,23,2,40,24,0.0018284521458480551,85,0.028968898579478264
Adafactor,32,2,20,3,50,29,0.0010948519480520839,49,nan
Nadam,22,1,21,2,40,19,0.0016195068591604662,84,0.08040965348482132
AdamW,17,2,24,1,38,28,0.0023893654868574112,119,0.06873630732297897
Adagrad,18,1,16,1,50,28,0.009410511640247572,115,0.3982391357421875
Ftrl,25,3,30,1,43,25,0.006849559616916918,82,2.301204204559326
Adafactor,25,1,18,1,34,23,0.00547885727311562,108,nan
AdamW,23,1,17,1,42,25,0.006494131021721074,123,0.33106663823127747
Adamax,31,1,27,3,54,29,0.0046308266120108806,75,0.04825671762228012
RMSprop,31,3,22,1,39,20,0.0003781853323153734,125,0.10197306424379349
Nadam,23,2,17,2,33,30,0.004264572276564139,85,0.0359850749373436
Adadelta,26,2,31,3,39,19,0.0010792774295312658,62,2.243448495864868
Adagrad,21,2,29,1,37,28,0.008360771416898352,89,0.3206787705421448
SGD,32,1,16,3,45,30,0.009675872829890405,77,0.17878831923007965
Adagrad,20,2,27,1,48,32,0.0048212816858243124,113,0.370085746049881
Nadam,22,3,23,1,58,20,0.003524472710371154,71,0.03540004417300224
Adadelta,21,3,26,1,52,19,0.001303905115602979,79,2.195276975631714
Adamax,22,1,27,2,43,23,0.008168539647157346,116,0.07017537951469421
Nadam,16,3,21,2,40,32,0.008717400657616628,86,0.043547436594963074
Ftrl,30,3,31,3,51,21,0.0024064010255798055,117,2.3015661239624023
Adamax,21,3,22,1,47,26,0.008301461720716352,88,0.0363994725048542
Nadam,16,3,30,2,50,19,0.009712101193186301,111,0.038584720343351364
AdamW,22,3,24,2,60,32,0.0068647366230477,121,0.035747334361076355
Adagrad,30,3,29,3,38,30,0.0020625676484541376,110,0.31961727142333984
AdamW,26,1,24,3,54,32,0.003746130718400705,88,0.04467933252453804
AdamW,32,2,16,2,49,30,0.005071109526853504,82,0.038808196783065796
Adafactor,32,2,20,3,64,23,0.0009763341611410555,103,nan
Adagrad,30,3,32,2,32,22,0.00543170961171771,109,0.23706145584583282
Adadelta,32,3,23,3,45,27,0.005691253580585252,66,0.9326832294464111
Adam,23,2,31,2,51,18,0.003533724761707828,43,0.03289400786161423
Adam,23,2,27,3,35,28,0.0017549987633891746,102,0.040705323219299316
Nadam,21,1,28,1,61,25,0.005124525058147817,32,0.29252710938453674
RMSprop,16,1,25,2,60,23,0.007975536977893886,72,0.06924249976873398
SGD,17,1,20,3,62,27,0.0010300836810809779,112,1.920132040977478
Adagrad,26,2,16,3,38,24,0.0016591554468195623,103,0.5454129576683044
Adafactor,16,2,23,3,49,18,0.006826407734528021,109,nan
AdamW,31,1,25,2,59,20,0.008129360606750936,41,0.08062195777893066
Ftrl,24,1,18,1,51,27,0.009211294303494237,40,2.3011865615844727
Ftrl,22,2,20,1,55,28,0.004866641598755051,67,2.301252841949463
Adagrad,16,1,16,3,57,29,0.006683756493852898,126,0.21264176070690155
RMSprop,32,1,21,3,43,27,0.0021890482433040465,88,0.04689949005842209
SGD,28,3,32,3,64,32,0.007437344785640279,45,0.10187126696109772
Ftrl,16,1,19,1,54,24,0.007637138052957758,42,2.301193952560425
Adam,32,2,26,3,61,23,0.00035641964294565615,78,0.06027119606733322
Adadelta,16,2,32,1,59,19,0.0023786566602874005,68,2.0912294387817383
Adam,31,3,25,1,40,18,0.004287638525540283,107,0.041985392570495605
Adadelta,16,2,26,2,53,29,0.008378276103431694,117,0.60896235704422
Ftrl,22,2,28,1,52,25,0.007658448894643926,76,2.301193952560425
SGD,25,3,21,2,64,18,0.004521199038936587,109,0.30106043815612793
Ftrl,26,3,24,2,42,31,0.0043845828601294995,36,2.3012619018554688
Ftrl,16,3,26,1,39,26,0.004103460360962602,114,2.301332712173462
Adagrad,24,1,31,1,63,16,0.004437237187052628,103,0.5569663643836975
Nadam,28,3,22,1,62,21,0.005969770968203989,108,0.035270534455776215
Ftrl,24,1,20,3,57,27,0.0037250697854670977,42,2.3012967109680176
Adadelta,27,3,26,1,40,20,0.006694859183764951,43,0.8996291160583496
Adafactor,28,1,26,1,51,24,0.006796354391671996,81,nan
AdamW,21,3,31,2,51,21,0.005183572684968819,96,0.03327476978302002
RMSprop,18,3,19,2,48,20,0.0041477612793886735,35,0.048328083008527756
Adam,31,1,17,3,61,17,0.004437677436424702,69,0.0511893667280674
SGD,26,3,16,3,55,18,0.00202933182301312,102,0.8738453984260559
Adam,29,2,26,3,57,28,0.0032368147608964563,81,0.03335242345929146
AdamW,21,2,31,3,62,28,0.008672194900073087,111,0.03805144131183624
Adafactor,16,3,31,1,41,24,0.00537346034955307,32,nan
Adam,17,3,28,1,34,21,0.00799570613963735,64,0.05887299031019211
AdamW,17,1,17,2,33,26,0.0028269807300027286,126,0.08514299988746643
Adamax,32,1,22,3,57,28,0.0011439418483435036,35,0.06978149712085724
Ftrl,23,3,24,3,48,19,0.005554770643023283,99,2.301239490509033
Adamax,30,2,19,2,59,28,0.009829128425834477,58,0.031569305807352066
SGD,20,1,26,3,32,28,0.006481129474296177,100,0.28719788789749146
Adamax,25,2,23,1,47,18,0.008789004534124968,117,0.05423896387219429
Nadam,29,1,19,3,37,23,0.007432766357784535,110,0.052244845777750015
Nadam,23,1,22,3,51,23,0.0005628091114552167,107,0.08178392797708511
Adamax,25,1,32,3,34,23,0.003006186575363216,49,0.06148224323987961
Adafactor,20,2,31,2,36,18,0.0047269639341202905,58,nan
RMSprop,16,1,20,1,35,23,0.0021189218944819995,100,0.2785228490829468
AdamW,21,2,24,1,48,18,0.0003205083409440283,109,0.19358380138874054
Adam,26,1,22,1,35,24,0.009058009963672606,69,0.33473116159439087
Adamax,17,3,16,3,58,22,0.008122134388767088,67,0.03207143023610115
Adadelta,23,3,16,3,55,29,0.0015541203259703338,102,2.2364094257354736
Adam,30,1,22,1,49,19,0.0028695799008834223,85,0.25067275762557983
Adam,16,1,20,2,54,25,0.002935570800435212,35,0.05832159146666527
Nadam,31,3,32,1,41,24,0.005224297963255592,35,0.04907986894249916
Adam,19,3,25,2,41,17,0.0027363048232365702,104,0.03300691023468971
Adafactor,23,1,32,2,60,25,0.003517374392968996,91,nan
Adamax,28,3,20,2,37,28,0.009208320873461772,85,0.03361682966351509
Adafactor,28,1,31,3,46,23,0.004825798019106637,91,nan
Adadelta,22,3,19,3,58,24,0.007727864971364915,75,0.9162816405296326
AdamW,16,1,18,1,36,22,0.0027774068602694664,42,0.2127155363559723
Adagrad,30,3,20,3,58,29,0.0017447567331932384,32,0.22941023111343384
Nadam,18,1,27,1,37,28,0.004518622314634138,116,0.2583717703819275
AdamW,31,2,25,3,54,25,0.002504436253002662,77,0.029331892728805542
AdamW,20,1,21,1,64,29,0.006277749461813763,114,0.23055514693260193
Adagrad,23,1,27,3,52,16,0.0028301224635834165,78,0.38845202326774597
Adafactor,16,1,16,2,35,30,0.003442154087339974,72,nan
RMSprop,32,3,28,3,58,16,0.007670422674865385,51,0.06086316704750061
SGD,32,3,23,1,33,29,0.008994316112418735,64,0.26723888516426086
RMSprop,27,1,30,1,32,17,0.001694931216749072,72,0.2892319858074188
Adadelta,30,1,16,3,43,18,0.008954280441241167,58,1.2840420007705688
Adam,30,1,31,2,37,31,0.0015033017998416422,106,0.09203749150037766
Ftrl,24,1,17,3,59,18,0.00480924937324479,96,2.3012664318084717
Adamax,21,1,29,3,37,16,0.004167050203214951,127,0.06563582271337509
RMSprop,23,2,25,3,62,19,0.005379907322557687,40,0.057962775230407715
Adamax,27,2,22,3,40,24,0.009020632315132686,103,0.03648959472775459
Adadelta,22,3,16,1,38,27,0.009240630476593889,71,0.9140389561653137
Adam,17,2,23,3,44,27,0.0048639563845145305,75,0.040371764451265335
Adadelta,20,2,25,3,60,22,0.004385061357094325,89,1.9075685739517212
