Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
SGD,21,2,30,2,39,19,0.0099213667324272,64,0.16831110417842865
Adagrad,19,1,20,2,39,28,0.0085623788962486,125,0.22451171278953552
Adamax,28,2,26,1,55,19,0.0088882608847016,91,0.04997241124510765
Nadam,20,1,22,2,63,29,0.0039605134228013,83,0.05306309834122658
AdamW,28,2,17,2,32,18,0.0050696420285105,51,0.04699721187353134
Nadam,29,1,17,1,39,26,0.0064948790618891,109,0.19519944489002228
Adamax,26,2,22,2,40,18,0.0064651561740826,48,0.039238110184669495
RMSprop,26,1,25,1,56,21,0.008014738555529,68,0.24103645980358124
Adamax,29,1,23,1,43,24,0.0060235332739464,62,0.24972692131996155
Adadelta,28,1,29,2,48,22,0.0018492686674122,64,2.179593324661255
SGD,16,2,28,1,59,23,0.0092745812929877,84,0.36026278138160706
Adam,30,1,23,2,34,19,0.0088601591316557,54,0.08834068477153778
Adam,20,1,29,1,42,24,0.0018157532327728,43,0.21121661365032196
Adagrad,16,1,19,2,59,27,0.0059402273693755,42,0.17507150769233704
Nadam,20,2,26,2,59,30,0.0031213877310351,74,0.029945295304059982
AdamW,25,1,23,2,53,20,0.0026092800042549,84,0.0737951472401619
Nadam,22,1,22,2,53,23,0.0089112033900261,64,0.06831197440624237
Adam,24,1,18,2,57,28,0.0045357644263346,127,0.05790817365050316
Adamax,20,2,17,2,35,26,0.0084328605412526,91,0.042050544172525406
Adadelta,27,1,17,2,42,19,0.0092372875291095,32,0.7585203647613525
Adam,29,1,27,2,40,17,0.0092367887173354,96,0.06675533950328827
AdamW,23,1,23,1,53,19,0.0052339549734521,52,0.1995164453983307
RMSprop,30,2,24,2,62,25,0.0020495613262646,94,0.02886633388698101
Nadam,18,2,29,1,59,17,0.0024497733908044,95,0.04048251360654831
Adamax,24,1,29,1,34,18,0.004488333002167,70,0.2846650779247284
