Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Adam,27,2,24,2,33,18,0.0056376289273967,68,0.04568535089492798
AdamW,16,2,25,1,34,19,0.0080742024535063,34,0.08076108992099762
Adam,16,2,27,2,63,25,0.0033305260282653,119,0.03246776759624481
Adam,26,1,16,2,49,20,0.006567785379803,37,0.08925578743219376
Adadelta,29,2,23,1,58,26,0.0013653565091099,80,2.263719320297241
AdamW,28,1,24,1,38,23,0.0099940337108212,90,0.28066229820251465
AdamW,19,2,28,2,49,16,0.009456811855969,79,0.04282776638865471
AdamW,22,1,23,1,55,19,0.0056843280057421,41,0.20461270213127136
SGD,19,2,29,1,62,26,0.0017300829008319,61,0.7270475029945374
RMSprop,16,1,17,1,45,22,0.0032305464397295,54,0.3176431655883789
Nadam,21,2,29,2,34,19,0.0077841180125885,107,0.03493569791316986
Adamax,31,1,18,2,57,19,0.0070786275112927,93,0.07225912064313889
RMSprop,20,1,24,2,60,18,0.0015480178129985,46,0.06036219373345375
Adadelta,26,2,28,2,48,29,0.0078653099713614,53,0.6147162914276123
SGD,23,1,25,2,37,26,0.0002955073907421,87,2.270521879196167
Adagrad,27,1,31,2,35,16,0.0080124165902489,111,0.21458499133586884
Adam,16,2,25,1,34,20,0.0025801545608125,76,0.05486872047185898
Adagrad,18,1,20,2,41,24,0.0068569617781419,82,0.19707249104976654
Adam,21,2,28,2,43,28,0.0041268135014066,96,0.0342048779129982
RMSprop,21,2,25,2,50,27,0.0053688504335753,103,0.03524742275476456
Adagrad,18,1,20,1,54,19,0.0041121661524105,55,0.49552059173583984
AdamW,31,2,30,1,54,16,0.0018456575691209,37,0.04187152534723282
Adamax,27,2,21,2,36,26,0.0009252898321963,112,0.1032370924949646
AdamW,21,2,27,1,56,23,0.0093519648138439,93,0.05471295490860939
RMSprop,19,2,16,1,45,23,0.0089449457781016,66,0.07355619221925735
Adamax,24,1,22,2,41,16,0.0003441373404343,119,0.2217736691236496
Adam,26,2,31,1,55,22,0.0098932594746301,47,0.07385210692882538
Adadelta,30,1,22,2,52,28,0.0043709367590582,38,1.367925763130188
Adadelta,29,1,22,2,50,28,0.0094597095519615,63,0.7304723262786865
RMSprop,24,2,18,1,36,28,0.0036357410528984,84,0.048843059688806534
Adamax,28,1,25,1,32,29,0.0055643138337661,50,0.2679353952407837
Adagrad,20,2,22,1,44,29,0.0092764205553738,99,0.24356460571289062
Adam,31,2,28,2,56,25,0.0083559117174996,86,0.03679346665740013
Nadam,21,1,23,2,59,16,0.0074610764971404,48,0.06416201591491699
AdamW,21,2,26,2,62,19,0.008937092929627,105,0.04172312840819359
Adadelta,30,2,24,1,38,18,0.009382261882918,99,1.518242597579956
RMSprop,26,1,17,2,52,31,0.0026242769059921,125,0.0526437908411026
Adadelta,21,1,21,1,52,20,0.0039821052576407,70,2.183014154434204
Adam,25,2,24,2,60,17,0.0098902687379109,100,0.046452246606349945
Adagrad,16,2,25,2,51,17,0.0095422925544743,124,0.15894010663032532
Adadelta,29,2,19,2,62,19,0.0014685292516017,126,2.2626073360443115
Adadelta,27,2,22,2,39,31,0.0069643349333271,101,1.2249164581298828
Adadelta,16,1,30,1,36,31,0.0032420324112912,90,2.1679039001464844
Adagrad,17,2,26,2,32,31,0.0068385552418475,58,0.1830311417579651
Adamax,21,1,31,1,41,30,0.0066868816838267,95,0.2142501175403595
Nadam,16,2,26,2,32,31,0.0046874344766271,88,0.04117906466126442
Adamax,16,1,16,1,38,18,0.0033352481546269,43,0.22369694709777832
RMSprop,26,2,22,1,36,23,0.0013831293121333,113,0.060406286269426346
SGD,18,2,26,2,59,24,0.0055689555876414,95,0.289212703704834
SGD,19,2,17,1,45,21,0.0077524181113011,97,0.42405208945274353
Adadelta,26,2,30,2,42,29,0.0097900204841723,104,0.5993824601173401
Adam,26,2,22,1,33,17,0.0083790009728411,73,0.06404667347669601
Nadam,29,1,31,2,47,30,0.008594697715573,57,0.069242924451828
SGD,16,1,22,1,56,28,0.0050429635842997,86,0.5819050073623657
