Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Adadelta,22,2,22,1,41,28,0.0060005819395969,54,1.4621649980545044
Nadam,31,2,25,1,63,25,0.0033574122784338,68,0.03993343189358711
Nadam,22,2,24,1,55,22,0.0089413247596296,85,0.04941233992576599
Nadam,28,2,18,2,42,23,0.0019226948418079,48,0.03657211735844612
Adagrad,17,1,19,2,56,25,0.0040774180595642,44,0.25115102529525757
Adam,22,2,24,1,46,30,0.004405568387083,124,0.04298733174800873
AdamW,28,1,26,2,35,28,0.003485966258004,97,0.06852604448795319
Adadelta,29,1,29,2,56,24,0.001098113783541,127,2.2460999488830566
Adadelta,21,1,31,2,43,26,0.0080286771764551,32,0.8090702891349792
RMSprop,17,2,23,2,49,28,0.0081295686342657,92,0.05024696886539459
Adagrad,24,2,29,2,59,22,0.0050814353179737,68,0.16844958066940308
Nadam,17,1,30,2,63,29,0.0001141721873134,82,0.17599506676197052
Adadelta,28,2,19,2,41,18,0.0078580342328079,116,1.073635220527649
Adadelta,26,2,21,1,40,29,0.00420214911502,33,1.7868586778640747
Adagrad,17,1,22,2,44,16,0.003595318060891,73,0.30813178420066833
AdamW,18,1,28,2,47,28,0.0005204799239032,52,0.08311676234006882
RMSprop,29,2,26,2,40,19,0.0059580670292964,95,0.03776678070425987
Adam,18,2,30,2,40,31,0.009699295007871,63,0.056085798889398575
Adagrad,26,2,25,2,52,16,0.0025306685897573,94,0.31318336725234985
Adagrad,25,2,21,2,57,28,0.0018027149942347,38,0.3023125231266022
SGD,23,2,24,1,35,16,0.0029596332598935,38,0.4035041928291321
SGD,22,1,27,1,45,27,0.0056124469651648,40,0.4288052022457123
Adagrad,21,2,16,1,40,30,0.008453459861893,119,0.36689189076423645
Adagrad,31,1,16,2,45,16,0.0068694418435761,98,0.22924169898033142
Adamax,18,2,28,2,54,21,0.0014598145035476,121,0.07044173032045364
Adam,23,1,21,1,41,20,0.0023088193392249,37,0.22092455625534058
AdamW,27,1,25,1,50,17,0.0032139227516113,54,0.25850456953048706
Nadam,29,2,22,1,43,27,0.0061265955092109,56,0.056318219751119614
AdamW,18,1,24,2,43,16,0.0095244440630186,86,0.07558728009462357
Adam,23,2,17,1,37,17,0.0017800757614475,77,0.05350751057267189
Adamax,18,1,28,1,41,24,0.0096306364908759,89,0.24988111853599548
Nadam,21,2,18,2,37,21,0.0089142657464578,102,0.04556925222277641
SGD,26,1,31,2,41,31,0.0086874179923054,74,0.23431068658828735
RMSprop,23,1,17,1,58,23,0.0005645592942904,94,0.3093385696411133
Adam,28,1,21,1,55,24,0.0009462128569764,34,0.24749328196048737
Adamax,28,1,25,2,48,18,0.0052244060519775,41,0.07105888426303864
SGD,20,2,17,1,38,20,0.0079280484601544,65,0.38052159547805786
SGD,20,2,19,1,45,28,0.0051145369615929,54,0.41798874735832214
Nadam,22,1,19,2,61,20,0.0049580726035494,92,0.0555952824652195
AdamW,30,2,16,2,51,20,0.0054322080854574,101,0.03759849816560745
SGD,21,1,16,1,34,21,0.0020542615725643,64,1.2962981462478638
Adagrad,21,2,24,2,39,19,0.0087681907066116,46,0.13873904943466187
SGD,26,2,21,1,44,22,0.0083030672945681,126,0.4567357301712036
Adam,18,2,25,1,48,23,0.0054865213944384,38,0.059236299246549606
AdamW,27,2,26,2,52,24,0.0099825884445361,108,0.04239941015839577
RMSprop,27,2,16,2,59,27,0.0077670467274697,112,0.047077979892492294
Adagrad,16,1,21,2,49,26,0.0060700694811615,113,0.26729220151901245
Adamax,30,2,30,2,32,18,0.0019000205404816,121,0.06817571073770523
Adagrad,24,2,29,2,39,17,0.0093249301457163,39,0.10239070653915405
AdamW,21,1,22,1,46,31,0.0016667223791724,70,0.19526132941246033
Adamax,21,1,20,2,33,29,0.0089757037139519,48,0.07363655418157578
Adadelta,19,1,26,2,61,24,0.0031632126148902,63,1.932003378868103
Adagrad,20,1,21,2,60,25,0.0025335786604322,73,0.4694783091545105
AdamW,18,2,24,2,36,24,0.0028942870103963,49,0.041109781712293625
SGD,31,1,26,2,58,16,0.0078197243118982,110,0.32347699999809265
RMSprop,27,2,17,2,56,19,0.0071520593435799,76,0.04909932613372803
Adagrad,30,2,20,1,46,18,0.0079189663261641,59,0.23632073402404785
RMSprop,30,2,24,2,58,27,0.0024234183348671,55,0.030192015692591667
AdamW,16,1,30,2,60,27,0.0006205036611981,71,0.08871185779571533
Adagrad,26,1,16,2,38,25,0.0072931522395744,59,0.2576146721839905
Adadelta,19,2,28,1,37,24,0.0098486639690335,103,1.2362042665481567
Adadelta,19,1,16,1,55,17,0.005304832306902,117,2.137018918991089
AdamW,26,2,20,2,34,19,0.0050894194839294,120,0.040254026651382446
Adamax,20,1,17,1,39,30,0.0051255489130875,38,0.26521608233451843
AdamW,23,2,21,1,50,22,0.0002757200904321,99,0.16660363972187042
AdamW,30,1,30,2,52,25,0.0002813303047059,33,0.09199116379022598
Adadelta,16,1,19,2,50,30,0.004610887773239,34,1.354962706565857
RMSprop,28,2,26,1,58,20,0.0055727743472142,58,0.05240124464035034
Adadelta,22,1,28,1,42,28,0.0091903318882577,35,0.8620415925979614
