Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Nadam,25,1,16,1,41,24,0.0099263065338624,92,0.21239250898361206
SGD,23,2,21,1,41,21,0.0006701834156443,123,2.2640132904052734
Nadam,20,2,30,1,51,20,0.0046221736703938,123,0.036713067442178726
SGD,17,1,20,1,56,27,0.0008803542685639,60,2.264213800430298
Adagrad,29,1,26,1,63,20,0.0095330819758627,47,0.2856769859790802
AdamW,23,2,29,1,36,26,0.0093831290853257,123,0.06034927815198898
Nadam,19,2,22,1,40,20,0.0075890294743881,112,0.05015117675065994
Adam,19,2,22,1,53,19,0.0068375189762803,64,0.05096544325351715
Adadelta,26,2,23,1,53,24,0.0022367408587846,75,2.1088249683380127
RMSprop,21,1,22,1,34,27,0.0070628244787497,76,0.3490152060985565
Adadelta,22,2,16,1,61,29,0.0075714569762297,99,1.5708515644073486
Adadelta,25,2,21,2,58,24,0.0025245989775737,103,2.162811517715454
Adagrad,28,1,24,2,50,20,0.0064774559032756,124,0.29167991876602173
Adadelta,16,2,24,2,44,31,0.0088900521456905,45,0.5859255194664001
AdamW,20,2,22,2,43,30,0.0078967362484846,70,0.046968478709459305
Adamax,26,2,23,1,53,17,0.0087540013314807,38,0.04194210097193718
RMSprop,25,1,22,2,50,22,0.0021711988248381,65,0.06577613204717636
Adam,25,2,24,2,61,19,0.0031696737279893,69,0.03238910064101219
Nadam,23,1,23,2,43,29,0.0053778410922085,66,0.061694543808698654
Adadelta,21,2,26,1,57,31,0.0011769647182504,37,2.1931986808776855
SGD,29,1,18,2,63,29,0.0038152565420001,66,0.35708704590797424
Adamax,31,1,22,2,36,30,0.001945807012491,64,0.0841607004404068
SGD,20,2,30,2,62,23,0.0077928370247401,71,0.2005121409893036
SGD,24,2,28,1,59,22,0.0031026115885553,76,0.5307265520095825
RMSprop,21,2,29,2,46,26,0.009505682558582,59,0.07962056249380112
Adagrad,21,1,31,1,55,23,0.0067343014045251,78,0.44610264897346497
RMSprop,28,1,19,2,44,31,0.0003410530237003,43,0.1168929859995842
RMSprop,30,1,28,2,39,19,0.0052212089962913,123,0.06083497777581215
Adagrad,16,1,20,2,61,25,0.0040963847998908,127,0.3422468602657318
SGD,30,2,16,2,37,28,0.0099413893960757,57,0.1869533658027649
Adadelta,24,2,25,1,63,25,0.0086144392385461,82,0.7938613295555115
Adadelta,19,2,24,2,36,21,0.0094417615834366,105,0.7298238277435303
RMSprop,29,2,19,1,40,18,0.0055584149802496,123,0.054038695991039276
RMSprop,31,2,26,1,35,18,0.005618549284978,59,0.06137057766318321
Nadam,24,1,27,1,57,31,0.0007488255720191,55,0.2596421241760254
RMSprop,20,2,17,1,55,25,0.0032594667418151,78,0.04650512710213661
Adamax,30,1,31,2,60,27,0.0036705169054901,60,0.0680292546749115
RMSprop,19,1,30,1,49,27,0.0084229577683021,80,0.3319437801837921
Adam,24,2,30,2,59,30,0.0015866118084731,40,0.028104551136493683
Adadelta,19,1,16,1,47,25,0.0090366722321828,87,1.5503087043762207
Adadelta,28,1,23,1,34,19,0.006587041104157,53,2.035428047180176
AdamW,25,1,31,1,52,28,0.0072886931601071,125,0.24619106948375702
Adagrad,26,2,16,1,34,18,0.0012309658695955,67,1.0294997692108154
Adagrad,28,2,23,1,58,31,0.002900553318373,46,0.37511083483695984
Adamax,18,1,25,1,62,21,0.0008510171879823,45,0.30071133375167847
Adagrad,19,2,30,1,35,17,0.0096199269950299,99,0.30562934279441833
Adagrad,22,2,28,1,44,29,0.0093982237816497,47,0.19070152938365936
RMSprop,18,1,27,2,47,20,0.0044067831962757,98,0.05664359778165817
AdamW,24,2,18,2,44,31,0.0075663524630883,62,0.04675474762916565
Nadam,31,2,25,2,43,27,0.0028826264532615,125,0.03162543848156929
AdamW,29,1,23,2,38,28,0.0089712986967624,52,0.08028839528560638
Adam,16,1,28,2,62,25,0.0011843717928145,99,0.06807223707437515
Adagrad,30,2,25,1,38,19,0.0042693725976563,54,0.3892498314380646
Adagrad,28,2,23,2,47,26,0.0038415308285823,37,0.1866583675146103
AdamW,19,2,24,2,53,21,0.0087121002719713,83,0.04649541527032852
AdamW,17,1,26,2,61,30,0.0038931214023034,85,0.058755189180374146
RMSprop,21,2,24,2,48,28,0.009095967464346,33,0.12269409000873566
RMSprop,20,1,23,2,42,29,0.0003449735195611,121,0.15045367181301117
SGD,21,2,23,1,42,29,0.0074192830403818,75,0.39451247453689575
AdamW,26,2,21,2,42,16,0.0055628091257173,106,0.034788843244314194
Adamax,22,1,18,1,56,19,0.006868403809944,97,0.26728811860084534
RMSprop,28,1,28,1,54,29,0.002464029429159,72,0.24522241950035095
Nadam,25,1,25,2,57,24,0.0006147543106478,44,0.0749310627579689
Adadelta,26,2,28,2,54,28,0.0030440109931586,82,1.766350269317627
SGD,22,2,19,1,45,31,0.0054204882677397,36,0.330605149269104
RMSprop,16,1,31,2,51,26,0.0012751009237547,38,0.06454631686210632
Nadam,27,2,18,2,58,20,0.0083992823614599,66,0.04519334062933922
Adamax,31,1,24,2,43,23,0.0027025022692663,70,0.07455533742904663
Adadelta,16,1,30,1,60,18,0.0087741193669697,72,1.1848961114883423
AdamW,17,1,21,1,41,25,0.0071693878181217,109,0.33489587903022766
Adadelta,17,2,19,2,56,18,0.0012553398724719,42,2.2097721099853516
AdamW,19,2,26,2,41,18,0.006267844898057,121,0.03463730588555336
SGD,31,1,18,1,50,24,0.0059290145954619,40,0.3725573420524597
SGD,22,1,22,2,38,22,0.0041112738906652,124,0.589502215385437
SGD,30,2,30,1,40,18,0.0051885572602658,61,0.3997531533241272
Adadelta,31,2,26,1,51,19,0.0009948765013682,97,2.28100848197937
SGD,25,2,25,1,48,28,0.002126811557262,61,0.49201470613479614
Adagrad,23,1,17,2,36,21,0.008605544722426,124,0.27467963099479675
Nadam,29,1,30,1,39,18,0.0061419164884816,61,0.20222489535808563
Adagrad,27,1,21,1,59,25,0.0051269036988246,99,0.48236319422721863
Adamax,23,1,30,2,46,16,0.0068988704249704,116,0.07593884319067001
RMSprop,25,2,22,2,50,21,0.0070643438572749,118,0.040634412318468094
Adadelta,28,1,18,1,40,18,0.0051442576461473,94,2.1197426319122314
SGD,28,1,17,2,49,20,0.0056890730717786,67,0.29204055666923523
Adam,22,2,19,1,36,26,0.0097529194361858,39,0.08380365371704102
SGD,27,1,16,2,59,16,0.0022715650052174,125,1.9919825792312622
RMSprop,25,1,27,2,41,27,0.0064962555177915,98,0.07187886536121368
SGD,23,2,30,2,34,27,0.0087526976147039,101,0.2366178333759308
Adamax,23,1,29,2,59,21,0.0009233928521878,61,0.11704708635807037
AdamW,28,1,19,1,39,29,0.0002395038552445,79,0.36680060625076294
Adamax,22,2,29,1,35,23,0.0017497716913661,119,0.10436767339706421
Adadelta,31,2,24,1,45,24,0.0009732650197516,46,2.250685930252075
Nadam,24,1,17,1,38,19,0.0054715462540897,92,0.2404051572084427
Adadelta,26,1,17,2,52,21,0.009310781220044,45,0.7952033877372742
SGD,27,2,16,2,32,22,0.0010901681567506,119,2.2106497287750244
Adagrad,28,1,16,1,63,20,0.003080617054886,95,0.5698215961456299
Adam,24,1,26,1,42,24,0.0055318956818954,115,0.2276381403207779
Adam,26,1,31,1,32,22,0.0024025664912362,78,0.26951050758361816
RMSprop,18,2,16,1,35,25,0.001793310482949,90,0.0704738199710846
Adamax,17,2,29,1,52,17,0.0077600955982987,79,0.04902486875653267
Adagrad,31,1,31,1,61,30,0.0031074603768306,122,0.5605602264404297
SGD,18,1,29,1,40,19,0.0036955269881224,85,0.5937113165855408
Nadam,24,1,19,2,53,28,0.003947351439955,70,0.06181357428431511
SGD,30,1,22,1,46,29,0.0080577748882909,114,0.5243499279022217
Adagrad,23,2,19,1,55,26,0.0067875786502554,75,0.28969019651412964
Adam,20,1,27,2,61,28,0.0031335564489586,47,0.057252246886491776
Adamax,29,1,31,2,54,17,0.0081430106859467,84,0.0710732489824295
Adamax,31,2,26,1,32,30,0.0028426990862163,127,0.08146824687719345
Adagrad,31,2,30,2,32,21,0.0091230382923232,45,0.10721639543771744
Adam,24,1,30,2,44,19,0.0072300666141606,70,0.06274279952049255
AdamW,21,2,21,1,45,31,0.0084560715782111,39,0.07323640584945679
AdamW,28,2,20,2,55,16,0.0093461209999004,57,0.0540272556245327
Adam,31,1,20,1,56,25,0.0078396330439759,36,0.31791067123413086
