Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Adamax,28,1,30,2,56,21,0.0080861546690937,91,0.06855662167072296
AdamW,30,1,18,2,60,19,0.0031354675225211,67,0.06383617222309113
RMSprop,16,1,30,1,57,24,0.0017445167457866,110,0.26222753524780273
Adamax,29,2,27,1,45,22,0.0063880609330007,60,0.04690633714199066
AdamW,31,1,30,1,46,20,0.0047461289463168,78,0.2059798389673233
Adagrad,28,1,21,1,59,27,0.0053879857912272,119,0.49400171637535095
Adagrad,29,2,22,1,62,30,0.0037351521616561,49,0.35069382190704346
Adagrad,22,2,16,1,46,16,0.0016237636535255,51,0.6086921095848083
AdamW,28,2,23,2,42,31,0.0067673327958113,45,0.04997814819216728
AdamW,28,1,19,2,47,17,0.0020626867639837,81,0.08319411426782608
Adadelta,16,2,16,1,36,17,0.0050915174892606,125,2.217705488204956
AdamW,30,2,17,2,47,16,0.0029299293562623,42,0.03861512616276741
SGD,21,1,21,2,49,21,0.0068836099689956,82,0.28811419010162354
Adamax,31,1,22,1,58,20,0.0056539586332015,122,0.2686893343925476
SGD,20,1,18,2,49,26,0.0072347750382695,96,0.30666208267211914
SGD,20,1,21,1,50,30,0.0028190205670064,92,2.0237064361572266
Nadam,24,2,19,1,41,21,0.0063858155378322,106,0.046808838844299316
SGD,29,2,30,2,40,16,0.0029160851220119,88,0.47192323207855225
Adadelta,27,2,21,1,35,30,0.0085648582373094,48,0.8986157178878784
Nadam,31,2,26,2,56,19,0.0004578499798634,99,0.06896345317363739
Nadam,22,2,19,2,45,27,0.0066619976102268,55,0.04533359035849571
Adadelta,27,2,20,1,46,17,0.0001456004918339,98,2.2946348190307617
Adam,27,1,19,1,57,22,0.0098266012853716,50,0.3196506202220917
Adagrad,25,2,20,1,43,22,0.0043352188979363,119,0.47107118368148804
RMSprop,17,1,24,2,45,17,0.0060689844998382,67,0.0698859915137291
Adam,17,2,24,2,48,26,0.0081457512879927,99,0.037647176533937454
Adagrad,25,1,25,1,33,18,0.0059264747801717,81,0.4507962763309479
Adamax,22,2,16,1,32,20,0.0051000518403646,54,0.07401718199253082
Adagrad,17,2,27,2,46,20,0.0055189236267546,119,0.21662667393684387
RMSprop,17,1,19,2,54,21,0.0074831657632255,69,0.07152671366930008
Adamax,26,2,30,2,54,29,0.0074284678884381,67,0.03275888413190842
Adamax,21,1,27,2,51,20,0.003755364109304,102,0.09270321577787399
Adamax,25,1,18,1,60,25,0.0053350840888298,77,0.24385644495487213
AdamW,18,2,24,2,38,21,0.0009511060076482,80,0.049731623381376266
RMSprop,29,1,16,1,33,25,0.0030630890608476,87,0.2803562879562378
Adamax,26,2,19,1,42,16,0.0085453275446404,113,0.05697045102715492
Adagrad,16,1,24,2,34,21,0.0071787469136494,89,0.2641714811325073
SGD,29,2,23,2,43,18,0.0077856817566559,102,0.278853178024292
SGD,22,1,21,2,60,19,0.0026054383934632,69,0.46125486493110657
Adagrad,29,1,25,1,50,31,0.0018305060118742,98,0.746993899345398
Nadam,31,1,27,1,49,22,0.0015916805714552,34,0.24050132930278778
Adamax,19,1,19,2,61,31,0.0090465213341012,122,0.06883803755044937
Nadam,28,1,21,2,41,16,0.0040803749923741,115,0.06745399534702301
Adam,23,2,18,2,42,31,0.0029297633713871,74,0.03486916050314903
RMSprop,30,1,24,2,57,31,0.007554376134347,81,0.06267513334751129
RMSprop,19,2,25,2,53,30,0.0090077239682403,70,0.0647793784737587
Adagrad,23,2,29,1,41,16,0.0014891920135286,115,1.1957820653915405
Adadelta,18,1,23,1,35,22,0.0019957977965476,40,2.21677827835083
Adadelta,31,1,25,2,36,22,0.0054548184801882,44,1.6065174341201782
Adagrad,24,2,21,2,44,27,0.0020016808968638,32,0.2674429714679718
Adam,26,1,19,1,58,21,0.0049858072210109,36,0.23841534554958344
Adamax,19,2,21,1,48,29,0.0087913423659081,72,0.046055376529693604
SGD,19,2,30,2,32,28,0.0091656944880201,71,0.17066648602485657
Adamax,28,1,22,1,58,30,0.0018387572036935,74,0.2890677750110626
Adadelta,20,1,31,2,57,27,0.006863068684329,118,1.24058997631073
AdamW,24,2,24,1,59,24,0.0064495651027515,78,0.05474686995148659
Adamax,27,2,23,1,34,24,0.0077450059442848,127,0.0625685527920723
Adam,27,2,20,1,55,20,0.0073392961648172,51,0.06180565059185028
Adam,29,2,22,1,57,28,0.0062193203451667,68,0.05510367453098297
SGD,16,1,27,1,51,19,0.0089693186673064,121,0.5288654565811157
Adadelta,31,1,31,1,57,20,0.0021607007084609,121,2.2697322368621826
