Name,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Nadam,62,24,0.0017130878491529,69,0.07466478645801544
Adamax,52,24,0.0038378920639501,52,0.10664293169975281
RMSprop,55,30,0.0051884709111635,53,0.08536165207624435
AdamW,41,26,0.0082182814515442,113,0.09001697599887848
Adadelta,49,20,0.0052535390687717,121,1.9650157690048218
Adadelta,43,25,0.0067956109924306,95,1.5989900827407837
Adagrad,49,24,0.0026221086030693,81,0.6006244421005249
Nadam,34,18,0.0041355131014566,117,0.09650861471891403
RMSprop,52,26,0.0098777342907601,117,0.09315577894449234
Nadam,54,18,0.0056863326678465,33,0.08108080923557281
Adadelta,33,16,0.0073811842952639,88,1.7913459539413452
Adagrad,49,24,0.0063091845608915,59,0.32609838247299194
Adadelta,43,31,0.0003135815295289,76,2.2852771282196045
SGD,55,16,0.0070433106282928,46,0.36626362800598145
Adagrad,45,16,0.0007779735409615,33,0.9126337766647339
Nadam,52,21,0.0001352975615725,101,0.3031170964241028
Nadam,32,26,0.0013930663719773,33,0.11191502213478088
AdamW,56,23,0.0069508067249391,59,0.08267926424741745
Adamax,60,16,0.0075424381740625,84,0.08154138177633286
RMSprop,53,30,0.0085259161021433,117,0.0869409441947937
Adam,45,29,0.0045840598298516,76,0.07490244507789612
RMSprop,55,17,0.0015402885259207,110,0.09682705998420715
AdamW,33,31,0.0082199392302005,48,0.10550586134195328
Adagrad,51,29,0.0025851176576824,92,0.6194091439247131
Nadam,59,19,0.0039139844855279,38,0.06673698872327805
Nadam,37,20,0.0073896153518712,65,0.0863499566912651
Adamax,32,16,0.0087300531350027,91,0.11986580491065979
AdamW,43,18,0.0075541939159697,121,0.08054045587778091
Adadelta,40,27,0.0041058570125284,71,1.9734283685684204
Adamax,51,27,0.0020498809328631,121,0.1571989804506302
Adagrad,47,18,0.0038028728499491,80,0.43037113547325134
SGD,58,19,0.0098429728595744,94,0.464677095413208
Adamax,43,26,0.0065417374921868,111,0.10655476897954941
SGD,62,30,0.0084487099903678,121,0.5234094858169556
AdamW,47,19,0.0005949642079636,40,0.13520894944667816
SGD,43,20,0.0087632070468674,65,0.38447824120521545
RMSprop,38,28,0.0004647257557015,108,0.20573191344738007
Adadelta,42,25,0.0077442586730985,67,1.3869173526763916
SGD,53,23,0.0044026487449851,94,0.7059050798416138
SGD,32,27,0.0007035101560536,100,2.2182750701904297
AdamW,37,24,0.0016125819001014,57,0.10164854675531387
Adamax,38,17,0.0069267803311982,69,0.10088496655225754
Nadam,40,16,0.0046508970417108,113,0.09183502942323685
Nadam,62,19,0.0005034588534845,96,0.16300371289253235
RMSprop,38,25,0.0052410348339174,120,0.09529411047697067
Adam,55,30,0.004473209404279,123,0.06941095739603043
Nadam,48,16,0.0036117959939543,61,0.07338275015354156
SGD,32,18,0.0080609247430162,86,0.45219630002975464
Nadam,43,28,0.0016210039928193,98,0.09588805586099625
RMSprop,35,24,0.0053191215522014,106,0.0925973504781723
AdamW,53,28,0.0084457392225768,112,0.07425996661186218
RMSprop,34,17,0.0037933950892826,48,0.10615547001361847
Adagrad,46,19,0.0048608775608522,115,0.47220608592033386
Adagrad,59,24,0.0020924507579291,116,0.7887939810752869
Nadam,38,26,0.0043834945941128,93,0.08214225620031357
Adamax,58,29,0.0072342858803653,40,0.071896992623806
RMSprop,44,30,0.0049328873604078,96,0.08184327185153961
SGD,48,20,0.0080601876677748,62,0.40826454758644104
RMSprop,61,30,0.0008940028651707,89,0.11531815677881241
RMSprop,33,22,0.0039713855956144,105,0.09741373360157013
Adadelta,48,21,0.0008150312799375,63,2.2526800632476807
SGD,47,23,0.0087928014558618,99,0.4252651035785675
RMSprop,41,29,0.0093693206410623,84,0.10596229135990143
Adadelta,40,31,0.0034146011875991,106,2.153001070022583
Adam,51,22,0.0006780661054755,52,0.11426239460706711
SGD,52,23,0.0023840023633019,82,1.2578516006469727
SGD,58,19,0.0040318154164428,78,0.649605929851532
RMSprop,34,22,0.0018110514465373,40,0.10757274925708771
Adagrad,48,28,0.0044770567283291,44,0.31905847787857056
AdamW,46,23,0.0047617500962957,48,0.08144109696149826
Adagrad,47,26,0.0061801136738027,74,0.3376897871494293
Nadam,53,19,0.0082394451256786,32,0.09486290067434311
RMSprop,55,31,0.0025116121804752,83,0.07950922101736069
RMSprop,35,21,0.0038980493844049,62,0.09818112850189209
Adadelta,63,29,0.0025198602189662,104,2.127635955810547
Adam,48,23,0.0050262548785892,69,0.08034175634384155
Nadam,48,18,0.0027906498984563,105,0.0820721760392189
Adagrad,54,25,0.0093593695994604,77,0.29403775930404663
Adagrad,51,23,0.0081730463104444,86,0.3128901422023773
Adadelta,35,16,0.0091121435715471,78,1.5811642408370972
Adam,62,25,0.0055480972965358,33,0.07586776465177536
RMSprop,53,27,0.0038760988904428,59,0.07597307860851288
Nadam,61,16,0.0073856462746968,107,0.062377315014600754
Nadam,39,19,0.0021565655579816,124,0.10255628079175949
RMSprop,42,28,0.0026193521471969,80,0.08513518422842026
Nadam,45,25,0.0078291059916971,42,0.09186331182718277
Adadelta,37,25,0.0027849071892795,75,2.1493544578552246
AdamW,46,29,0.0046735501081243,41,0.07872606813907623
AdamW,50,31,0.0075345156936647,80,0.08252432197332382
Adagrad,43,19,0.0002903975900258,57,2.0772411823272705
Adagrad,50,29,0.0099130840227964,64,0.2694207429885864
AdamW,55,22,0.0088402861780807,106,0.07564528286457062
Adamax,62,23,0.0065095075166917,76,0.0805181935429573
RMSprop,36,29,0.0064095423099664,51,0.11933758854866028
Nadam,55,28,0.0039494477507802,47,0.06581152975559235
AdamW,37,18,0.0030475516495168,119,0.093477264046669
Adamax,63,27,0.0031428213132703,111,0.1185326874256134
Adamax,33,20,0.0077499076208576,103,0.10841058194637299
Nadam,32,18,0.0050934162535245,121,0.09218628704547882
RMSprop,37,21,0.0020195902710481,51,0.09898456186056137
Adam,55,30,0.0046920387433939,57,0.0697404220700264
RMSprop,36,29,0.0008315577008689,74,0.13610096275806427
AdamW,35,29,0.0051583351385834,86,0.1086050346493721
Adam,59,19,0.0008680834920035,121,0.13964946568012238
AdamW,55,20,0.0048166722745797,95,0.06794960796833038
RMSprop,57,26,0.0048401494759732,81,0.07698824256658554
RMSprop,61,23,0.0091716421712238,77,0.08839038014411926
AdamW,36,31,0.0034218823035083,53,0.08078094571828842
Adadelta,36,19,0.0085859956153211,77,1.5186645984649658
Adam,33,19,0.0009574775599345,59,0.13084253668785095
Adam,46,22,0.0078994439746676,68,0.08629529923200607
AdamW,45,30,0.0012223114991011,106,0.10706233233213425
Adagrad,51,31,0.0060340687594416,52,0.3197915256023407
RMSprop,32,20,0.0091033200747453,103,0.11000102013349533
Adadelta,56,30,0.0047392427373215,108,1.9807355403900146
Nadam,49,16,0.0048391750204989,82,0.06728819757699966
Adagrad,61,24,0.0082503151914807,121,0.3377046585083008
Adagrad,55,17,0.0067540314716461,39,0.2933548390865326
Adagrad,34,20,0.0068198780622158,33,0.2970721125602722
Adadelta,63,22,0.0021294227245919,43,2.0826234817504883
Adam,59,21,0.0065226911782279,126,0.06508370488882065
Adamax,63,26,0.0081708515072949,68,0.06784997135400772
Adadelta,38,26,0.0075903093772923,48,1.4168840646743774
Nadam,47,18,0.0067532745025946,45,0.08939434587955475
