Name,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Adadelta,57,20,0.0074106472163485,70,1.4715020656585693
Nadam,56,21,0.0033578018837301,34,0.06509014219045639
Nadam,40,21,0.0062066814073102,71,0.07943128049373627
Adam,37,30,0.0084643037072919,98,0.10171813517808914
Adadelta,35,17,0.005010001879641,46,1.774819016456604
RMSprop,42,30,0.0031275995272171,59,0.08055715262889862
Nadam,42,18,0.0063511986717924,54,0.08356254547834396
SGD,47,17,0.0014573662995828,74,1.631196141242981
Adamax,48,31,0.0035326450436583,120,0.13984906673431396
Adagrad,41,31,0.0009404737312942,81,1.29384183883667
Adamax,58,24,0.0085403079927453,49,0.0690041035413742
AdamW,39,29,0.0033004005183294,43,0.08171477168798447
Adamax,32,24,0.0009194810043583,36,0.21734057366847992
Adagrad,57,20,0.0024270569834719,125,0.744810163974762
Adam,41,29,0.006318046587594,105,0.0818086490035057
RMSprop,36,22,0.0099858705395675,86,0.11646981537342072
RMSprop,59,23,0.003815926376927,100,0.07097060233354568
AdamW,57,16,0.0079091145350207,58,0.08052491396665573
Adadelta,39,31,0.0059226251523042,32,1.375861644744873
Adam,40,22,0.0018256963566072,71,0.0989542305469513
Adadelta,52,28,0.0026145655889095,120,2.118147850036621
Adamax,32,21,0.0004232719237615,64,0.3006381690502167
RMSprop,61,28,0.000707025470909,67,0.12107124924659729
Adadelta,42,18,0.0096381282305089,113,1.5576341152191162
Adagrad,38,21,0.009805015524798,127,0.35647502541542053
SGD,43,27,0.0005796230561654,90,2.127643585205078
SGD,57,30,0.0032089001382781,121,1.3698657751083374
Adagrad,42,30,0.0023779407831151,86,0.5988349318504333
SGD,34,16,0.0069729397027592,78,0.5161821246147156
Adamax,50,30,0.0011437561794977,111,0.2066315859556198
RMSprop,56,19,0.0060833522036725,52,0.08964907377958298
Nadam,47,16,0.0076980056254872,37,0.09134446829557419
AdamW,46,22,0.003719314610156,96,0.0720255970954895
Nadam,42,26,0.0075449181174622,121,0.0724446177482605
Adamax,34,25,0.0030139339378384,53,0.1381407529115677
Adamax,33,17,0.0081872826610713,56,0.10229368507862091
Adagrad,41,22,0.0060004188756776,111,0.3996394872665405
Adagrad,47,20,0.0053822272274457,42,0.32096153497695923
Adadelta,32,19,0.0099533103195401,80,1.4943701028823853
Adadelta,61,17,0.0035338617679959,116,2.005033016204834
RMSprop,37,28,0.0073082217210129,101,0.09548994898796082
Adam,40,27,0.0093449159830542,84,0.09337355941534042
Adadelta,61,19,0.0072135894961049,80,1.4998245239257812
Nadam,34,24,0.0001693053853388,70,0.27264222502708435
Adam,52,18,0.0035981337468982,69,0.07593061774969101
Adagrad,41,23,0.0054167766881347,32,0.3101625144481659
Adadelta,33,27,0.0055422625844452,108,2.027512550354004
Adam,32,20,0.0038074764374945,114,0.10571354627609253
Nadam,59,23,0.0082180588691785,75,0.06892727315425873
Adagrad,56,29,0.0021779255827227,57,0.5203797817230225
Adam,46,29,0.0099033389897892,37,0.1135554388165474
RMSprop,38,16,0.0054812194872532,121,0.08903583139181137
Adam,61,26,0.0020172211221868,35,0.0669194683432579
SGD,48,31,0.0099554956486816,82,0.3766920864582062
RMSprop,54,16,0.0080131889747955,48,0.11278888583183289
Adam,41,20,0.000417035800845,35,0.1625489592552185
Adam,41,21,0.0056984476644271,87,0.08776567131280899
Adadelta,42,22,0.0099218140199223,118,1.5982730388641357
Adam,38,31,0.0037417584959101,99,0.08473014086484909
Adam,59,21,0.0030443236446821,89,0.06845302879810333
Adamax,47,16,0.0011595771487971,46,0.18089133501052856
Adam,42,23,0.0073708855390372,121,0.0807938426733017
Adam,40,25,0.0025669395053258,87,0.08597472310066223
Adam,52,19,0.0083793980219125,125,0.076642245054245
RMSprop,52,31,0.0069294416073644,63,0.09450864791870117
Nadam,60,18,0.0065030883316051,76,0.06584645807743073
Nadam,32,25,0.0023097056654702,93,0.10014501959085464
Nadam,56,16,0.0071271277869369,81,0.07163182646036148
AdamW,52,22,0.0092340233970142,43,0.10037689656019211
Nadam,33,25,0.0021066502912416,47,0.09635725617408752
SGD,60,31,0.0050711912929073,100,0.6119120717048645
Adadelta,46,16,0.0057872160633938,86,1.8382999897003174
Adamax,47,18,0.0090517124675694,63,0.08663959801197052
Adagrad,38,16,0.0070545931169528,77,0.3604418635368347
Nadam,55,30,0.0009655969038192,105,0.10748448222875595
Adamax,33,21,0.0099887742390155,76,0.10146390646696091
AdamW,37,24,0.0022637739854671,91,0.10781116038560867
Adamax,39,26,0.0072163508926486,77,0.09306047111749649
Nadam,45,31,0.0064946793133562,33,0.09188154339790344
Adamax,39,25,0.0060988100275158,77,0.10910354554653168
RMSprop,52,19,0.0080848420113698,105,0.08071424067020416
Adam,39,16,0.0033481510170873,89,0.08786045759916306
Adamax,63,24,0.0001227945854247,56,0.4272385239601135
Adam,54,30,0.002671548069515,41,0.06783760339021683
Adadelta,42,20,0.0022472275431474,122,2.164614677429199
Adadelta,50,28,0.0009926517887763,125,2.2450547218322754
Adam,41,21,0.0025627190302108,62,0.08104166388511658
Adadelta,53,27,0.0044992608212208,118,1.9912910461425781
AdamW,51,24,0.0024087686501067,102,0.07933075726032257
AdamW,51,19,0.0089364213609824,100,0.08197792619466782
Nadam,33,23,0.0064463478995951,98,0.08732664585113525
Adam,61,17,0.0004440684145602,115,0.17892180383205414
Adagrad,58,27,0.0028667369028674,33,0.3578096032142639
Adam,63,20,0.0028789764780696,86,0.07172829657793045
AdamW,54,25,0.0036057169927463,99,0.06896648555994034
SGD,45,29,0.0094921105097481,77,0.38060542941093445
RMSprop,50,27,0.002124652859269,96,0.0860215574502945
Nadam,40,17,0.0047651637593743,120,0.08026964217424393
Adamax,35,27,0.0049112118912695,59,0.10867972671985626
Adam,35,19,0.008962346619117,63,0.10544707626104355
RMSprop,41,27,0.0024249562254165,61,0.08862783014774323
Adagrad,55,24,0.007320234286634,95,0.3369683623313904
Adamax,38,16,0.0015350110391899,122,0.2147243469953537
Nadam,37,31,0.0012751601793427,43,0.08836089819669724
Adamax,52,29,0.0017155461788008,65,0.14982515573501587
Adamax,52,28,0.0021231680584993,69,0.15041352808475494
Nadam,54,18,0.0042684463913405,74,0.07079541683197021
Adagrad,57,30,0.004077039818938,36,0.32548731565475464
Adam,36,19,0.0010858360076368,101,0.1436920464038849
Nadam,58,24,0.0011675190082649,100,0.09788671880960464
Adadelta,46,26,0.0015568043226171,110,2.2209768295288086
Nadam,33,30,0.0080549302518357,86,0.08539149910211563
Adadelta,44,23,0.0047331721629128,115,2.0399253368377686
AdamW,37,29,0.0052746548842661,104,0.0849480852484703
Adam,34,21,0.0009729752028544,67,0.13242018222808838
AdamW,44,31,0.0067188388300303,68,0.07966872304677963
Adagrad,47,25,0.0086019402385376,33,0.28219401836395264
SGD,44,20,0.0075920561830944,50,0.3827744722366333
AdamW,35,31,0.0081318748765852,89,0.09547221660614014
Adam,63,31,0.0094396021377265,124,0.07207236438989639
Adadelta,42,25,0.0055301247387726,84,1.8732633590698242
Nadam,54,22,0.0016074277919731,108,0.09756934642791748
Adagrad,47,29,0.0008729171288822,73,1.1762515306472778
Adam,47,22,0.0023072158911131,49,0.07261969149112701
Adagrad,59,29,0.0005061253003077,38,1.402107834815979
Adamax,38,23,0.009804196130086,36,0.09798359125852585
SGD,56,17,0.0068524966338412,98,0.5473541617393494
AdamW,63,28,0.0024411139397838,103,0.07363221794366837
Nadam,59,24,0.0044549199491146,98,0.062225520610809326
RMSprop,61,18,0.005103601047746,53,0.08175280690193176
Adam,42,20,0.0047637803436766,97,0.08349918574094772
Adam,42,26,0.0093894703309162,79,0.0958530381321907
Adamax,59,27,0.0057098388831387,110,0.09372683614492416
SGD,59,27,0.0020610155677865,91,1.3912042379379272
Adadelta,43,27,0.0027699216379061,123,2.1728320121765137
RMSprop,54,27,0.0012107017995965,119,0.11142900586128235
AdamW,53,29,0.0076944336232551,34,0.09492161124944687
Adamax,53,28,0.0095791878733941,35,0.07385094463825226
Adam,44,21,0.0037355381751997,72,0.08044557273387909
AdamW,62,24,0.0052460937094486,103,0.06497859209775925
Adam,58,23,0.000845295382779,39,0.08489768207073212
Adadelta,52,19,0.0085549560074565,107,1.488886833190918
RMSprop,42,21,0.0068394191758632,59,0.09989918023347855
AdamW,58,25,0.0070955106406633,90,0.06972663104534149
Adagrad,33,19,0.0012621861943429,58,0.9724204540252686
Adamax,46,20,0.0060671328979511,98,0.10270543396472931
Adagrad,58,19,0.0035137208877638,33,0.3632993698120117
Nadam,54,29,0.0007491997625147,69,0.10721426457166672
Adadelta,57,28,0.0027568901504194,74,2.080113649368286
RMSprop,51,17,0.0038008092065559,103,0.07904205471277237
SGD,35,29,0.00837048340288,70,0.40958938002586365
SGD,36,23,0.0067299589588022,104,0.5833677053451538
Adamax,56,31,0.0014228119170164,101,0.18041060864925385
Adagrad,45,27,0.0078715549224109,57,0.30962225794792175
SGD,36,19,0.0025927262137363,96,1.3847712278366089
RMSprop,39,26,0.0077278115548117,112,0.09043698757886887
Adamax,59,16,0.001574448783273,121,0.19938458502292633
AdamW,47,22,0.005228658389987,118,0.07199332118034363
Nadam,45,25,0.0013533434478779,116,0.11610296368598938
AdamW,59,26,0.0058453868053066,75,0.07256404310464859
AdamW,39,30,0.0007475208654376,47,0.11947102099657059
Adadelta,60,18,0.0036405388027592,75,2.018749237060547
Adadelta,58,27,0.0014943183159927,105,2.2216007709503174
Adam,46,29,0.0075732495017909,114,0.08250761777162552
RMSprop,46,20,0.0059653629510934,54,0.09072782099246979
AdamW,53,19,0.0092231667515102,106,0.07946432381868362
RMSprop,63,21,0.0028821221164918,84,0.07030549645423889
SGD,56,29,0.0070198829421363,97,0.49072378873825073
Adagrad,58,17,0.0056633651981759,127,0.43617430329322815
Adam,36,22,0.0028588079900607,37,0.09428036212921143
