Name,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Adamax,56,21,0.0080861546690937,91,0.07763701677322388
AdamW,60,19,0.0031354675225211,67,0.07151510566473007
RMSprop,57,24,0.0017445167457866,110,0.0867714211344719
Adamax,45,22,0.0063880609330007,60,0.09491273760795593
AdamW,46,20,0.0047461289463168,78,0.0756901353597641
Adagrad,59,27,0.0053879857912272,119,0.3937845230102539
Adagrad,62,30,0.0037351521616561,49,0.3546726107597351
Adagrad,46,16,0.0016237636535255,51,0.8780251145362854
AdamW,42,31,0.0067673327958113,45,0.09268145263195038
AdamW,47,17,0.0020626867639837,81,0.09009721130132675
Adadelta,36,17,0.0050915174892606,125,2.0242888927459717
AdamW,47,16,0.0029299293562623,42,0.07735489308834076
SGD,49,21,0.0068836099689956,82,0.4546162486076355
Adamax,58,20,0.0056539586332015,122,0.09936345368623734
SGD,49,26,0.0072347750382695,96,0.4693824350833893
SGD,50,30,0.0028190205670064,92,1.0017691850662231
Nadam,41,21,0.0063858155378322,106,0.0844259113073349
SGD,40,16,0.0029160851220119,88,1.1874881982803345
Adadelta,35,30,0.0085648582373094,48,1.2939186096191406
Nadam,56,19,0.0004578499798634,99,0.16061827540397644
Nadam,45,27,0.0066619976102268,55,0.08367454260587692
Adadelta,46,17,0.0001456004918339,98,2.3162152767181396
Adam,57,22,0.0098266012853716,50,0.09084649384021759
Adagrad,43,22,0.0043352188979363,119,0.4516451358795166
RMSprop,45,17,0.0060689844998382,67,0.08815602213144302
Adam,48,26,0.0081457512879927,99,0.08294960856437683
Adagrad,33,18,0.0059264747801717,81,0.36690452694892883
Adamax,32,20,0.0051000518403646,54,0.1370653212070465
Adagrad,46,20,0.0055189236267546,119,0.4249056577682495
RMSprop,54,21,0.0074831657632255,69,0.09089107066392899
Adamax,54,29,0.0074284678884381,67,0.07944443821907043
Adamax,51,20,0.003755364109304,102,0.12752665579319
Adamax,60,25,0.0053350840888298,77,0.08536036312580109
AdamW,38,21,0.0009511060076482,80,0.14306268095970154
RMSprop,33,25,0.0030630890608476,87,0.10113831609487534
Adamax,42,16,0.0085453275446404,113,0.10407095402479172
Adagrad,34,21,0.0071787469136494,89,0.36188217997550964
SGD,43,18,0.0077856817566559,102,0.5445888638496399
SGD,60,19,0.0026054383934632,69,0.905693531036377
Adagrad,50,31,0.0018305060118742,98,0.7819835543632507
Nadam,49,22,0.0015916805714552,34,0.07424812018871307
Adamax,61,31,0.0090465213341012,122,0.07165809720754623
Nadam,41,16,0.0040803749923741,115,0.08130259066820145
Adam,42,31,0.0029297633713871,74,0.07661399245262146
RMSprop,57,31,0.007554376134347,81,0.08250153809785843
RMSprop,53,30,0.0090077239682403,70,0.10420212894678116
Adagrad,41,16,0.0014891920135286,115,1.169007658958435
Adadelta,35,22,0.0019957977965476,40,2.137491226196289
Adadelta,36,22,0.0054548184801882,44,1.6060972213745117
Adagrad,44,27,0.0020016808968638,32,0.4713175594806671
Adam,58,21,0.0049858072210109,36,0.08014021068811417
Adamax,48,29,0.0087913423659081,72,0.08914536237716675
SGD,32,28,0.0091656944880201,71,0.3853461444377899
Adamax,58,30,0.0018387572036935,74,0.13575942814350128
Adadelta,57,27,0.006863068684329,118,1.7559491395950317
AdamW,59,24,0.0064495651027515,78,0.07439428567886353
Adamax,34,24,0.0077450059442848,127,0.10532518476247787
Adam,55,20,0.0073392961648172,51,0.08105126023292542
Adam,57,28,0.0062193203451667,68,0.06998006999492645
SGD,51,19,0.0089693186673064,121,0.5114368200302124
Adadelta,57,20,0.0021607007084609,121,2.182016372680664
Nadam,33,17,0.005129353978432,126,0.0946749895811081
Nadam,33,18,0.0034775587562888,37,0.0900985598564148
Adam,52,19,0.0050889555201174,80,0.06612637639045715
Adamax,49,31,0.0070607160413957,102,0.09660232067108154
Adam,57,25,0.0009831036815873,63,0.10236486047506332
Nadam,42,24,0.000935249954345,59,0.11414600163698196
RMSprop,35,18,0.0023318074753081,47,0.10153999924659729
RMSprop,40,16,0.0028159341515302,67,0.08949200809001923
Adam,37,27,0.0091037552063149,64,0.10372352600097656
Adam,61,24,0.0033025890876688,93,0.06747008115053177
RMSprop,39,31,0.0013291228873638,127,0.12708884477615356
Adadelta,63,31,0.0004732539087638,113,2.27644681930542
