Name,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
AdamW,63,16,0.004352728961803,62,0.06739667803049088
AdamW,57,17,0.0051930864120408,87,0.07767055928707123
SGD,32,21,0.0087827899004216,41,0.3380037844181061
Adadelta,41,18,0.0027234442488506,77,2.1295485496520996
Adamax,34,16,0.0081618799123175,46,0.10530774295330048
RMSprop,61,22,0.0032719639237091,57,0.07061069458723068
Adadelta,44,26,0.0068509509119026,52,1.3597630262374878
AdamW,60,29,0.0063520102589457,80,0.07144811004400253
AdamW,52,30,0.0078736869405819,99,0.07253239303827286
Nadam,35,30,0.0028160529803443,76,0.090042844414711
Adamax,59,24,0.0073791542612367,88,0.08798470348119736
Adagrad,52,28,0.0045416018189818,80,0.37058302760124207
AdamW,46,21,0.0084302838997605,99,0.0825861319899559
Adadelta,49,20,0.0068143617801346,58,1.538612961769104
Adamax,56,22,0.0011921277180596,91,0.20894716680049896
Adamax,47,26,0.0007449852955258,125,0.252026230096817
Adagrad,44,16,0.002899498578985,85,0.6021897792816162
AdamW,59,22,0.0023700088076259,77,0.07772745937108994
RMSprop,44,29,0.0067466687787143,101,0.08068396151065826
SGD,37,28,0.0073452573902536,118,0.5888441801071167
Adadelta,49,23,0.0027609236062826,44,2.05747652053833
Adamax,57,26,0.0051748249286706,103,0.0923403725028038
Adagrad,39,18,0.0023594190194024,117,0.7622232437133789
Adam,45,24,0.0043781933971393,35,0.08077564835548401
Adam,47,31,0.0078614605722711,51,0.08895385265350342
Adam,44,20,0.006289830944953,64,0.08587651699781418
Adamax,61,28,0.0002232102254448,112,0.3555215895175934
Adagrad,46,26,0.0074536640518282,105,0.3490894138813019
RMSprop,38,20,0.0045476414420618,54,0.09944962710142136
Adagrad,37,23,0.0079661991247101,75,0.3240550458431244
Adamax,32,24,0.0079609939718741,107,0.10222090035676956
Adagrad,41,23,0.0078570078977265,54,0.3005160689353943
RMSprop,41,25,0.0087451654665275,87,0.10040963441133499
AdamW,55,21,0.0038881223390275,125,0.07371217757463455
AdamW,32,25,0.0030208590183746,83,0.0995192676782608
AdamW,50,28,0.0055976072260679,66,0.07587364315986633
Adagrad,32,23,0.0010807295683397,66,1.2881965637207031
RMSprop,39,21,0.0022332665599974,68,0.0998968780040741
Adamax,34,27,0.0038229678598282,75,0.13848936557769775
Adamax,46,18,0.0093759242676843,111,0.09825978428125381
