Name,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Adagrad,62,18,0.0062627190811268,50,0.3106154799461365
Adagrad,52,18,0.0062144413004994,51,0.32404667139053345
RMSprop,45,18,0.0097822405719222,110,0.10095570236444473
Adam,62,21,0.0017218476439422,69,0.06666980683803558
SGD,39,27,0.003452531836625,103,1.0745549201965332
Adagrad,50,17,0.0072221442446061,69,0.3349490761756897
Adagrad,33,17,0.0025390069817581,105,0.6554229259490967
AdamW,54,26,0.0023200608276302,97,0.07827918976545334
Adamax,52,22,0.00570631252648,99,0.0975368395447731
RMSprop,52,23,0.0025842502858146,100,0.08316417038440704
Nadam,33,30,0.0068469906412046,36,0.10495473444461823
AdamW,41,30,0.0073969871272167,33,0.10212139040231705
RMSprop,46,28,0.0050066511620791,84,0.07680702209472656
Adam,34,25,0.0093217199906523,78,0.09586211293935776
Adamax,50,19,0.0066342304812741,72,0.09500143676996231
AdamW,40,16,0.0062834473465379,74,0.09162403643131256
Adagrad,38,21,0.0071415767423603,98,0.3727932274341583
RMSprop,44,23,0.0088807571459544,99,0.08979108184576035
AdamW,59,30,0.0053854771003698,83,0.07091852277517319
Nadam,32,20,0.0092663120680739,73,0.10178668051958084
Adamax,47,30,0.0014743047781163,63,0.17150835692882538
Adagrad,47,23,0.0015706587148192,67,0.7483697533607483
Adamax,37,31,0.0078760560501048,99,0.09562124311923981
Adamax,39,29,0.006655547002205,105,0.10885061323642731
RMSprop,36,28,0.0095834174376379,95,0.1159374937415123
SGD,63,20,0.0070765057434142,112,0.6368106603622437
RMSprop,42,29,0.0015061184861039,56,0.09439492970705032
AdamW,56,26,0.0011227081625974,105,0.11289720237255096
SGD,52,18,0.002671297567323,68,0.9527913928031921
Adam,54,18,0.0034403039996494,126,0.07923771440982819
RMSprop,38,27,0.001745281899178,79,0.10883916914463043
Nadam,49,28,0.0092058324718327,98,0.07790851593017578
Nadam,53,22,0.0065117714991674,111,0.06901805847883224
AdamW,35,31,0.0053604063389116,81,0.08627452701330185
Nadam,61,28,0.0052413552220141,114,0.061352767050266266
SGD,54,22,0.0049998450383561,43,0.3954872786998749
AdamW,44,20,0.0048506936749291,35,0.08798053115606308
Adadelta,32,18,0.0015679383470512,34,2.1937777996063232
Nadam,45,25,0.0055801514680683,37,0.08638843894004822
AdamW,39,27,0.0002777708282366,83,0.20995551347732544
Adamax,56,17,0.0049242420721368,92,0.10277092456817627
RMSprop,41,18,0.0061448438889307,55,0.1084735244512558
Nadam,49,23,0.0099660709421976,48,0.09470532834529877
Nadam,44,28,0.0076085522337767,32,0.10277759283781052
Adam,62,19,0.002712627979195,109,0.07504377514123917
Adam,40,17,0.0099645107557194,111,0.09049970656633377
RMSprop,47,21,0.0095995000642068,102,0.0954555943608284
RMSprop,43,26,0.0037794858403177,55,0.08385886996984482
Adam,40,24,0.0021275144994609,49,0.08545161038637161
