Name,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Nadam,41,24,0.0099263065338624,92,0.08721871674060822
SGD,41,21,0.0006701834156443,123,2.252750873565674
Nadam,51,20,0.0046221736703938,123,0.0710936188697815
SGD,56,27,0.0008803542685639,60,1.9336061477661133
Adagrad,63,20,0.0095330819758627,47,0.26348164677619934
AdamW,36,26,0.0093831290853257,123,0.0973026379942894
Nadam,40,20,0.0075890294743881,112,0.07758892327547073
Adam,53,19,0.0068375189762803,64,0.08148898929357529
Adadelta,53,24,0.0022367408587846,75,2.1284031867980957
RMSprop,34,27,0.0070628244787497,76,0.10207083076238632
Adadelta,61,29,0.0075714569762297,99,1.5358079671859741
Adadelta,58,24,0.0025245989775737,103,2.1064300537109375
Adagrad,50,20,0.0064774559032756,124,0.397269606590271
Adadelta,44,31,0.0088900521456905,45,1.1834816932678223
AdamW,43,30,0.0078967362484846,70,0.09059278666973114
Adamax,53,17,0.0087540013314807,38,0.077140212059021
RMSprop,50,22,0.0021711988248381,65,0.08314362168312073
Adam,61,19,0.0031696737279893,69,0.06798949092626572
Nadam,43,29,0.0053778410922085,66,0.07924867421388626
Adadelta,57,31,0.0011769647182504,37,2.164975643157959
SGD,63,29,0.0038152565420001,66,0.6062006950378418
Adamax,36,30,0.001945807012491,64,0.16192057728767395
SGD,62,23,0.0077928370247401,71,0.415852427482605
SGD,59,22,0.0031026115885553,76,0.8482947945594788
RMSprop,46,26,0.009505682558582,59,0.11886826157569885
Adagrad,55,23,0.0067343014045251,78,0.33420416712760925
RMSprop,44,31,0.0003410530237003,43,0.17165403068065643
RMSprop,39,19,0.0052212089962913,123,0.09147165715694427
Adagrad,61,25,0.0040963847998908,127,0.4888317584991455
SGD,37,28,0.0099413893960757,57,0.3436136245727539
Adadelta,63,25,0.0086144392385461,82,1.3997690677642822
Adadelta,36,21,0.0094417615834366,105,1.6899340152740479
RMSprop,40,18,0.0055584149802496,123,0.0893896147608757
RMSprop,35,18,0.005618549284978,59,0.09945548325777054
