Name,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Nadam,38,30,0.0056523239985748,102,0.07784000784158707
Adagrad,43,24,0.0086230915127077,77,0.3006846606731415
Adadelta,53,29,0.0064654045326935,68,1.542523980140686
Adamax,52,23,0.001313353644304,105,0.1944492906332016
SGD,35,27,0.0002415034557979,87,2.266897678375244
SGD,41,19,0.0042850367726979,88,0.6722341775894165
Adadelta,33,27,0.0051636170440466,37,1.6596391201019287
AdamW,60,16,0.0061549063434738,124,0.06957779824733734
SGD,39,16,0.0068570299883344,118,0.6366622447967529
Adagrad,44,30,0.0012009625587742,85,1.0997823476791382
SGD,33,24,0.0019978416252415,102,1.7050797939300537
Adam,60,24,0.0069326615156841,105,0.0660262331366539
AdamW,35,17,0.0037524416815715,83,0.09015270322561264
AdamW,44,26,0.0050938090932519,76,0.07963846623897552
RMSprop,51,28,0.0096359000631966,50,0.12689892947673798
RMSprop,63,18,0.0061810032753546,75,0.07269302755594254
Adadelta,34,25,0.0058421788604063,85,1.8709123134613037
SGD,54,16,0.0016082019057316,40,0.951888382434845
Adamax,51,28,0.0038597992095305,66,0.10888079553842545
AdamW,59,16,0.0057986125296644,40,0.08381372690200806
Adamax,50,26,0.0095990249589061,72,0.077353835105896
SGD,61,27,0.0074456104925922,88,0.4604099988937378
SGD,43,18,0.0002932343588813,32,2.110417604446411
Adadelta,32,20,0.0076941387019273,35,1.4196546077728271
RMSprop,37,24,0.0038037409737652,91,0.09133392572402954
RMSprop,54,29,0.0023451394325367,38,0.07620985060930252
Adam,35,21,0.0082422892205602,123,0.09791237860918045
RMSprop,36,28,0.0078585232381041,119,0.09771396964788437
Adamax,47,25,0.0094651829272293,87,0.07667559385299683
Adamax,57,23,0.0022267565473874,56,0.13037008047103882
AdamW,53,29,0.0062248381578621,36,0.08669339120388031
Nadam,52,23,0.0015968795173658,45,0.07360677421092987
Nadam,47,30,0.0019120672709016,51,0.07212007790803909
Adadelta,51,20,0.0034985820775979,78,1.8850919008255005
AdamW,32,20,0.0029923582972816,54,0.09514443576335907
RMSprop,40,19,0.0062968734867913,68,0.09530678391456604
Adadelta,32,21,0.0008614577548089,107,2.28294038772583
Adamax,47,18,0.0028685268014166,59,0.12282345443964005
Adagrad,62,27,0.0093251787257585,125,0.3296876847743988
Adagrad,48,21,0.0016269634274691,77,0.8365164995193481
Adagrad,33,22,0.009983944869736,111,0.3513447046279907
