Name,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Nadam,34,27,0.0013387653717728,71,0.11022116243839264
SGD,58,27,0.0029598506225439,87,0.9822904467582703
Adam,33,19,0.0086493281367209,47,0.12320723384618759
SGD,56,22,0.0031221587561367,73,0.8181094527244568
SGD,55,20,0.0022925334596243,49,0.802912175655365
Adagrad,37,17,0.0082122769331742,54,0.29308590292930603
Adadelta,44,19,0.0025977814533689,104,2.1758198738098145
SGD,35,23,0.0039024835825648,86,0.9781643152236938
SGD,55,25,0.0025348856036231,79,1.112665057182312
Adadelta,59,29,0.0081678757958256,106,1.6490042209625244
Adam,51,26,0.0064194622242586,72,0.07597734034061432
Adagrad,42,22,0.0075926313908331,61,0.30276018381118774
SGD,49,27,0.005808406006679,46,0.37704554200172424
Nadam,40,20,0.0074644499515136,66,0.08322490751743317
Adadelta,43,18,0.0010423538148614,126,2.2745654582977295
Adadelta,34,31,0.0091062181371493,122,1.7264620065689087
SGD,58,27,0.0032506627175992,84,0.8979350924491882
AdamW,40,20,0.0053630694585556,117,0.0917416363954544
Adadelta,32,20,0.0032743492319558,88,2.1250576972961426
SGD,53,16,0.0015700255024701,59,1.2982745170593262
Adadelta,43,25,0.0097420098067818,62,1.2899080514907837
RMSprop,58,26,0.0036591786046231,57,0.07324891537427902
SGD,41,20,0.0034590071683657,88,1.1308194398880005
SGD,57,16,0.0003705867228398,49,2.177215337753296
Adagrad,52,23,0.0012946361561379,90,1.1017704010009766
Adam,34,16,0.0057988117363029,45,0.09429457038640976
Nadam,45,18,0.001476954466444,89,0.1019372045993805
SGD,58,27,0.0040299921862266,94,0.8039193749427795
Adagrad,38,30,0.0009460408068786,116,1.7039684057235718
SGD,45,28,0.0069769300338809,119,0.5971681475639343
Adadelta,52,29,0.0088470429061874,44,1.0155749320983887
AdamW,59,21,0.0057144156612265,55,0.07014185190200806
RMSprop,49,30,0.0087514392782169,56,0.11580468714237213
Nadam,40,17,0.0090257063744182,56,0.09498348832130432
Adadelta,41,16,0.0036486433754856,47,1.9450052976608276
Adadelta,32,19,0.0023328089070138,103,2.1602261066436768
Adam,61,20,0.0039772080834219,114,0.06936663389205933
SGD,57,24,0.0048520147703796,74,0.5126785039901733
Adamax,38,27,0.0018109852004279,53,0.16389627754688263
Adamax,35,31,0.007867983403749,60,0.09781483560800552
Nadam,61,17,0.0060076346201662,119,0.06457240879535675
Adam,47,19,0.0011283838745435,92,0.11250071972608566
