Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
RMSprop,20,2,28,2,54,24,0.0095324210990951,93,0.05826687067747116
Adam,31,1,24,2,63,28,0.0098746634297064,96,0.0685470923781395
Nadam,16,2,18,2,60,27,0.0044595674244096,99,0.03361285477876663
RMSprop,18,1,27,2,41,18,0.0036346501875965,49,0.06263550370931625
RMSprop,26,1,26,2,41,21,0.0068828735378503,126,0.06364355236291885
Adamax,19,2,24,2,60,24,0.0047783712204811,54,0.040068354457616806
Nadam,22,2,24,2,47,31,0.0045133966011917,40,0.038439296185970306
Adamax,25,1,30,2,40,24,0.0027269035532994,120,0.10542890429496765
Nadam,19,1,29,1,45,26,0.0042911277863606,66,0.18926618993282318
Adamax,30,2,30,2,37,26,0.0046093356874862,112,0.04395033419132233
Adamax,19,1,25,1,63,24,0.0038328845729419,86,0.24761396646499634
AdamW,28,1,30,1,61,20,0.0050785036415802,54,0.21866698563098907
RMSprop,23,1,26,1,60,27,0.0086620172147428,109,0.20887094736099243
SGD,30,1,26,2,46,28,0.0011064665636724,73,2.228670835494995
Adamax,16,2,31,1,41,31,0.0031819686603398,123,0.08145652711391449
SGD,18,1,20,1,51,25,0.0070241006400353,100,0.49339115619659424
Adadelta,30,1,26,1,34,26,0.0094758110792319,106,1.1030488014221191
Adagrad,18,2,16,1,47,20,0.0017345398366806,112,0.7669323086738586
Adam,16,1,24,2,60,20,0.0034930258221143,68,0.06011608988046646
SGD,22,2,21,2,37,19,0.0041232840432575,49,0.26704367995262146
AdamW,24,1,28,1,47,17,0.0082250275877289,48,0.2851828634738922
SGD,31,1,17,2,57,19,0.0095020304568527,106,0.30683866143226624
Nadam,25,2,16,1,49,26,0.0069859633634959,118,0.049153540283441544
RMSprop,21,2,25,1,38,26,0.0095868461708232,72,0.0814986377954483
Adamax,23,2,17,2,36,25,0.0083871110130214,55,0.036001525819301605
Adadelta,16,1,25,2,48,28,0.002857801809755,62,2.031470537185669
Adam,24,1,20,1,60,31,0.009662524828956,47,0.32754600048065186
Adagrad,21,2,27,2,45,20,0.0020269256234826,126,0.5608340501785278
AdamW,26,2,20,1,52,30,0.0079739571838446,33,0.07514765858650208
AdamW,20,1,19,2,40,21,0.0027880821010814,99,0.07452429831027985
SGD,17,2,27,1,62,23,0.0017023615096005,69,0.7049285769462585
Adam,21,1,16,1,39,31,0.007517898918561,53,0.26242595911026
SGD,23,1,28,1,34,23,0.0099932465239461,98,0.5193286538124084
Nadam,26,1,28,2,58,28,0.005822975060693,52,0.05958801135420799
AdamW,29,1,26,1,32,30,0.0003725226219377,117,0.3466949760913849
RMSprop,22,1,22,1,45,22,0.0017655263738689,68,0.26143205165863037
SGD,29,1,31,1,33,31,0.0078825866254689,93,0.523067831993103
Adagrad,22,1,21,2,32,19,0.0025028470536305,90,0.4879091680049896
Adagrad,21,2,26,1,44,25,0.0018408077687044,51,0.4877171218395233
Nadam,22,1,30,2,63,25,0.0077111675126903,106,0.05754777416586876
SGD,29,1,27,1,51,20,0.0002181858309423,60,2.263180732727051
Adadelta,17,1,21,2,41,17,0.0054092253365702,33,0.9300717711448669
Adamax,29,2,26,2,60,30,0.0067694548664753,87,0.03296826407313347
RMSprop,30,2,23,2,55,20,0.0049186051644228,84,0.03247818723320961
Adagrad,23,1,23,1,58,28,0.0070769366585742,127,0.48498982191085815
RMSprop,28,1,26,2,58,24,0.0090131979695431,91,0.07323355227708817
RMSprop,29,2,25,2,43,30,0.0049515780180975,81,0.03594733774662018
Adadelta,19,1,28,2,56,31,0.0046127124255131,48,1.1622955799102783
Adam,28,2,19,2,55,21,0.0035043478260869,42,0.038241758942604065
RMSprop,22,1,28,1,59,21,0.0051303465018759,79,0.23625846207141876
AdamW,19,2,21,1,59,28,0.0027346501875965,103,0.04795099049806595
Adamax,23,1,30,2,45,29,0.0050834694327962,59,0.06690607219934464
Adam,25,2,18,1,58,16,0.0044565879496799,124,0.044383544474840164
Adamax,27,1,31,2,45,18,0.0010458839108364,95,0.10856405645608902
