Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
AdamW,22,1,29,2,33,18,0.0082798499227543,32,0.08742889016866684
AdamW,31,1,18,2,52,27,0.0013243654822335,107,0.08092264086008072
AdamW,25,1,16,1,41,28,0.0045149856543809,43,0.22099874913692474
AdamW,21,2,17,1,63,22,0.0046085411608916,121,0.04734750837087631
Adadelta,19,2,23,2,54,31,0.0099056499668947,123,0.7092503905296326
Adadelta,24,2,16,1,58,26,0.0070854778194659,55,1.1276099681854248
Nadam,23,2,28,2,50,16,0.0051094901787684,39,0.03725532814860344
Nadam,28,1,17,2,63,28,0.0014902229088501,119,0.0794343575835228
AdamW,30,1,29,1,33,23,0.0015303465018759,50,0.30114778876304626
Adadelta,16,2,23,2,43,31,0.0055079452659457,79,1.9523392915725708
Adam,21,1,19,2,40,17,0.0010623703376738,75,0.08973173052072525
Adam,28,2,18,2,48,19,0.0058688589715294,104,0.03891603648662567
RMSprop,31,2,21,2,60,18,0.0082433016994041,81,0.05269065871834755
Nadam,26,1,31,1,42,31,0.0071224233061134,61,0.23563405871391296
Adadelta,16,1,24,1,46,28,0.0079268814831163,44,1.344578504562378
Adadelta,18,2,28,1,45,28,0.0063918561024056,91,1.7302629947662354
Adadelta,27,1,16,1,32,22,0.0089005738247627,68,1.2923269271850586
Nadam,21,2,28,2,38,17,0.0005854557492827,125,0.07327643781900406
Adamax,16,2,28,1,41,19,0.0034733612888986,86,0.06168857589364052
Adamax,23,2,27,1,39,24,0.0098613551092474,87,0.044107384979724884
Adamax,17,1,28,2,47,31,0.0023207018318252,58,0.07833700627088547
AdamW,25,2,22,2,49,21,0.0041910174354447,121,0.032522499561309814
RMSprop,17,2,17,1,43,19,0.0057633855661002,79,0.05080026760697365
Adamax,22,1,26,1,43,24,0.0002879746835443,102,0.4952129125595093
Adadelta,16,2,24,2,54,17,0.0076543588611785,59,0.8881983160972595
Adagrad,17,1,23,2,44,22,0.003233016994041,65,0.4129860997200012
Nadam,31,2,18,2,46,30,0.0081864930478922,59,0.0470115952193737
Adamax,31,1,27,1,48,28,0.0062432796292209,61,0.19489039480686188
Adadelta,21,1,26,1,32,27,0.0073407194879717,41,1.1675128936767578
RMSprop,20,1,25,2,47,23,0.0091150960052968,120,0.07555084675550461
Adagrad,16,1,29,1,43,20,0.0001365482233502,74,2.2696661949157715
RMSprop,20,1,27,2,59,28,0.0035522180534098,100,0.052287228405475616
AdamW,22,2,22,2,47,26,0.0003780843080997,33,0.05469526723027229
Adadelta,25,2,18,2,57,23,0.0015027367027146,124,2.2459874153137207
SGD,18,1,30,1,47,28,0.0055005958949459,126,0.5791815519332886
SGD,18,1,23,1,51,29,0.0090225336570293,61,0.41928762197494507
Adagrad,24,1,20,2,56,22,0.0028566100198631,40,0.28470125794410706
Adam,31,2,21,1,47,22,0.0044196424630324,55,0.051131509244441986
