Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
AdamW,30,2,21,1,51,28,0.0024299492385786,40,0.04653777927160263
Adadelta,18,2,23,2,49,16,0.0057971529463694,66,1.4739642143249512
Adam,20,2,23,2,46,25,0.0074193776208342,91,0.04267936944961548
SGD,29,1,16,1,54,21,0.006537254469212,71,0.45572689175605774
Adagrad,29,1,16,2,51,16,0.004753939527698,119,0.3465013802051544
Adam,19,1,27,1,50,19,0.0019486647539174,100,0.25944989919662476
Adam,16,2,25,2,53,24,0.0049879276097991,36,0.041260045021772385
SGD,29,1,16,1,38,28,0.0091214522180534,95,0.49799492955207825
AdamW,26,1,31,2,53,23,0.0037868020304568,45,0.06022132188081741
Adam,31,2,19,1,53,22,0.0093216729198852,62,0.06621167063713074
Adam,20,2,27,1,42,28,0.0041737364820128,65,0.05271890386939049
Adadelta,21,1,31,1,53,21,0.0020877069079673,57,2.1926121711730957
Adam,16,1,31,1,41,31,0.0052811079231957,107,0.23956891894340515
Adagrad,25,1,20,1,60,31,0.00328585301258,42,0.46701934933662415
SGD,26,1,25,1,62,22,0.0047914809092915,33,0.42422324419021606
Nadam,20,2,25,1,60,24,0.0069247848157139,83,0.04633423686027527
Nadam,25,1,29,1,50,28,0.0074473846832928,55,0.19872400164604187
SGD,30,1,25,2,47,19,0.0004259545354226,107,2.268303394317627
AdamW,29,2,30,2,39,26,0.0015071065989847,82,0.042604710906744
Adadelta,27,2,30,2,62,31,0.005035797837122,47,0.9240522980690002
SGD,31,2,28,1,54,21,0.0012482895608033,43,0.5482638478279114
AdamW,19,1,22,2,48,23,0.006104237475171,103,0.06821244210004807
Adamax,25,1,16,1,60,16,0.006482233502538,104,0.2737538516521454
RMSprop,26,1,22,1,48,28,0.0051615316707128,59,0.31895712018013
RMSprop,28,2,25,2,63,30,0.0064709114985654,58,0.04982795566320419
RMSprop,26,1,18,1,39,26,0.0012915912602074,84,0.2864721119403839
AdamW,25,2,22,1,54,30,0.0009572941955418,120,0.07996480911970139
Adagrad,31,1,21,1,48,24,0.0010135069521077,62,1.147405982017517
Adamax,20,1,21,1,35,30,0.0023546678437431,59,0.2905229926109314
AdamW,29,2,18,1,60,17,0.0014361951004193,49,0.05368618294596672
AdamW,30,2,21,2,49,20,0.0059038181416905,86,0.03990280628204346
RMSprop,30,1,22,2,57,25,0.0015657029353343,102,0.06319689005613327
Adagrad,16,1,23,2,46,19,0.0094553520194217,62,0.15438002347946167
Adagrad,17,2,21,1,48,21,0.003751644228647,84,0.3962465524673462
Nadam,30,1,25,1,42,22,0.0096780180975502,60,0.21810804307460785
Nadam,28,2,18,1,63,30,0.0059453321562568,74,0.04267992824316025
AdamW,20,2,27,2,34,28,0.0074263297285367,100,0.044352367520332336
Adagrad,24,1,27,2,55,31,0.0098134848819245,116,0.17648111283779144
Adam,31,1,17,2,41,21,0.0019037740013242,119,0.07653331756591797
Adam,31,1,24,1,34,16,0.0025556830721694,126,0.28803378343582153
Adadelta,20,2,20,2,60,25,0.0020694327962922,112,2.1897153854370117
SGD,17,2,30,1,50,26,0.001723217832708,75,1.0278500318527222
Adamax,22,2,17,1,47,25,0.0047243434120503,40,0.04920630529522896
Adagrad,19,1,28,2,57,28,0.0070832928713308,75,0.21681183576583862
SGD,21,2,16,1,44,27,0.0086779077466342,68,0.34165334701538086
AdamW,18,2,28,2,49,25,0.0018821231516221,98,0.04023892432451248
RMSprop,28,1,16,1,57,23,0.0086443389980136,91,0.31110459566116333
Adadelta,20,1,28,1,51,25,0.0009747737806223,56,2.262251377105713
Adadelta,31,1,28,2,46,26,0.0063811299933789,73,0.9680314064025879
Adagrad,27,1,17,2,52,20,0.0006976826307658,98,1.6901471614837646
Adagrad,23,2,17,2,45,27,0.0020825424851026,53,0.3241237998008728
Adagrad,29,2,21,1,50,24,0.0056533436327521,87,0.3580227494239807
AdamW,29,1,26,2,60,22,0.0086199073052306,115,0.06500102579593658
Nadam,22,2,30,1,33,23,0.0013740233943941,53,0.04863329604268074
Adamax,25,2,24,1,55,31,0.0050695652173913,38,0.043792009353637695
Adamax,24,2,22,1,60,17,0.0025830942396821,87,0.07824871689081192
Adam,20,2,23,2,53,22,0.005811851688369,96,0.03528662770986557
Adagrad,23,2,31,2,48,21,0.0005373868903111,33,0.6878843307495117
Adam,19,1,23,2,59,27,0.0046421099095122,104,0.05663200840353966
RMSprop,30,1,25,1,52,19,0.0003180975502096,98,0.3831920921802521
Adadelta,21,1,26,2,60,17,0.0084240564996689,123,1.4180827140808105
Adamax,22,2,25,1,47,24,0.0005918119620392,94,0.1730021983385086
Adamax,17,1,26,1,55,27,0.0020642683734274,84,0.28426238894462585
Adam,27,2,29,2,38,16,0.0047557272125358,97,0.036838408559560776
AdamW,27,2,19,2,45,20,0.0063825204149194,59,0.04709407687187195
Adam,23,2,16,1,62,17,0.0073649525491061,82,0.05002038925886154
Adadelta,24,2,20,1,41,22,0.0087809975722798,70,1.084218144416809
Nadam,17,2,25,2,55,23,0.0002865151180754,56,0.07217500358819962
AdamW,16,1,23,1,63,21,0.0099974177885676,85,0.2511582374572754
SGD,18,1,20,1,42,20,0.0087090929154711,97,0.4945540726184845
Adamax,31,1,24,1,59,19,0.0064210549547561,96,0.26077520847320557
SGD,31,1,19,2,58,22,0.0065078569852129,83,0.31677380204200745
Adadelta,28,2,30,2,47,27,0.0054670271463253,79,0.9676659107208252
AdamW,17,1,22,2,32,27,0.009897704700949,119,0.08192488551139832
SGD,19,2,23,2,54,19,0.0088437651732509,92,0.23459477722644806
Nadam,16,1,17,1,37,20,0.001980048554403,124,0.3623223602771759
Adagrad,28,2,28,2,63,17,0.0048745089384241,76,0.1830313801765442
Adamax,23,2,29,2,52,18,0.007589604943721,42,0.030352124944329262
Adam,28,1,27,2,54,19,0.0033281615537408,101,0.06529876589775085
Adagrad,27,2,16,1,42,27,0.0041665857426616,84,0.41256386041641235
Nadam,29,1,31,2,38,16,0.0059344074155815,68,0.061602652072906494
Adam,17,1,27,2,39,30,0.0092811520635621,74,0.07075361907482147
RMSprop,31,1,21,1,41,27,0.0084862282056941,54,0.24860765039920807
AdamW,18,2,28,1,56,25,0.0039876186272346,99,0.04187224060297012
Adam,24,2,22,1,49,17,0.009869896270139,48,0.07276072353124619
Adam,28,2,25,2,52,27,0.0078633193555506,95,0.041926607489585876
AdamW,30,2,22,1,45,28,0.0051990730523063,93,0.04995926842093468
RMSprop,21,1,29,1,36,20,0.0096031339660119,43,0.3718988001346588
RMSprop,17,1,22,1,35,18,0.0027600750386228,71,0.2750946581363678
Adadelta,16,1,27,2,47,26,0.0036257117634076,80,1.9666215181350708
Adadelta,26,1,23,1,58,31,0.0061415802251158,54,1.4520769119262695
Adadelta,19,1,26,1,55,24,0.0044069300375193,100,2.0136654376983643
Adagrad,23,1,22,1,44,18,0.0007330390642242,55,1.4222780466079712
AdamW,20,2,22,1,42,17,0.0032679761642021,99,0.05406627431511879
Adagrad,31,2,28,1,47,20,0.0039163098653718,81,0.4240940511226654
Adagrad,19,1,28,2,51,24,0.001560339880821,80,0.6025195121765137
Adagrad,16,1,16,1,37,20,0.0080097108806003,64,0.4454805254936218
Adadelta,21,2,29,1,61,26,0.0008579783712204,116,2.239881753921509
AdamW,18,1,17,2,42,30,0.0002942617523725,122,0.16535088419914246
SGD,29,2,18,2,48,22,0.0074960494372103,47,0.151738241314888
Adam,26,1,27,2,40,21,0.0055856102405649,117,0.06604285538196564
SGD,19,1,19,1,53,18,0.0096798057823879,108,0.4867247939109802
SGD,18,2,24,1,47,21,0.0032222908850143,122,0.6464853286743164
SGD,18,2,21,2,55,21,0.0016523063341425,47,0.39232227206230164
Nadam,30,1,20,1,59,31,0.0039508717722357,97,0.20712123811244965
Adam,17,1,17,1,38,19,0.0061467446479805,89,0.34233757853507996
SGD,26,2,20,1,37,29,0.0007030456852791,70,1.9526846408843994
Adagrad,31,1,29,1,40,18,0.0061584639152504,106,0.48357322812080383
AdamW,18,2,24,1,55,30,0.0021484881924519,62,0.04305996000766754
AdamW,23,1,19,2,43,20,0.0087849702052527,63,0.07695702463388443
SGD,24,2,26,2,50,27,0.0090441845067314,102,0.2491426169872284
Adamax,24,2,28,1,40,23,0.0078496137717943,115,0.052209191024303436
Adamax,17,1,26,1,42,17,0.0014546678437431,58,0.30016079545021057
SGD,17,1,18,1,58,21,0.0014959832266607,78,2.0245139598846436
SGD,27,1,28,1,62,19,0.0097389980136835,52,0.35226914286613464
Adam,26,1,26,2,49,23,0.0051472301920105,94,0.06306460499763489
RMSprop,16,2,21,1,62,27,0.0004317148532332,41,0.10373185575008392
Adamax,17,2,22,2,38,22,0.0068820790112557,53,0.03989962860941887
Adamax,21,2,28,1,38,30,0.0020362613109688,65,0.0709301233291626
RMSprop,28,2,19,2,54,18,0.0036984109468108,32,0.043882716447114944
Adamax,17,1,19,1,43,18,0.0034652173913043,100,0.3100716769695282
Adamax,28,2,16,1,61,26,0.0027336570293533,72,0.06527400016784668
Nadam,28,2,30,2,46,31,0.004511013021408,127,0.031023237854242325
Adagrad,28,1,16,2,42,23,0.0012584197748841,46,0.5729169249534607
Adagrad,26,2,24,1,53,16,0.0047982343853453,34,0.286795437335968
Adamax,23,1,19,1,57,31,0.0086139483557713,105,0.18998415768146515
Adam,21,1,19,2,40,31,0.0069702714632531,33,0.08262927830219269
AdamW,31,2,24,1,46,29,0.0003099536526153,122,0.13999879360198975
Nadam,18,2,18,1,61,26,0.0029664533215625,80,0.04575911909341812
Adadelta,20,1,20,1,54,31,0.0036421981902449,32,1.978074312210083
Adam,26,1,19,2,35,19,0.0011440079452659,92,0.1045338362455368
SGD,29,2,23,1,32,25,0.0072255131317589,76,0.395187109708786
Adagrad,16,2,22,2,58,31,0.0092906863826969,93,0.12755952775478363
Adagrad,23,2,29,1,33,27,0.0005105716177444,38,1.4152324199676514
Adadelta,25,2,25,2,51,19,0.0031426395939086,37,1.4211231470108032
RMSprop,31,2,30,1,56,26,0.00247364820128,78,0.0362095832824707
AdamW,29,1,25,2,35,19,0.0070094018980357,38,0.07813641428947449
AdamW,25,1,25,1,43,17,0.0048945707349371,106,0.25180941820144653
Adagrad,25,2,25,1,37,21,0.0007358199073052,72,1.3962702751159668
AdamW,21,2,30,2,51,23,0.001966144338998,37,0.0327642448246479
Nadam,17,1,17,1,47,20,0.0036104171264621,104,0.315337598323822
Adamax,16,1,27,1,56,25,0.0065815493268594,90,0.25172173976898193
Nadam,30,2,27,1,61,25,0.0059981681747958,108,0.04120878502726555
Adam,22,2,19,1,32,29,0.0024183544303797,94,0.05822892487049103
Adam,30,1,25,1,51,23,0.0061813065548444,79,0.19204679131507874
Adam,19,2,17,1,45,30,0.0010166850584859,93,0.06777038425207138
Adadelta,24,1,30,1,41,30,0.0008728757448686,34,2.236156702041626
RMSprop,30,2,20,2,51,19,0.0044492385786802,100,0.03324095904827118
AdamW,19,2,23,1,34,31,0.0020328845729419,32,0.05014605075120926
Adadelta,27,2,17,1,61,23,0.0032409622599867,71,2.065906524658203
Adadelta,21,2,31,1,44,17,0.0023296402560141,47,2.0924508571624756
AdamW,16,1,29,2,40,25,0.0005252703597439,43,0.09625326097011566
Adam,19,1,22,1,58,23,0.0098577797395718,117,0.25420111417770386
Adadelta,25,2,21,1,39,21,0.0060162436548223,89,1.886082410812378
Adamax,28,2,30,1,62,19,0.0038497682630765,119,0.06138177961111069
