Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
RMSprop,28,1,16,2,36,28,0.0081658353564334,76,0.08015229552984238
Adamax,26,2,16,1,53,27,0.0097828956080335,79,0.0465938039124012
Adagrad,23,1,29,1,54,21,0.0041056058265283,106,0.5299190878868103
SGD,24,1,23,1,32,18,0.009472434341205,91,0.5035287141799927
Adadelta,20,1,18,2,46,21,0.0031122489516662,77,2.090122699737549
Adadelta,17,2,16,2,45,17,0.0030349812403442,45,2.0249733924865723
Adam,17,1,28,2,49,23,0.0005896270139042,97,0.09296375513076782
RMSprop,28,2,27,1,57,16,0.0013088722136393,77,0.049620047211647034
Adadelta,23,1,24,1,53,22,0.0013567424409622,98,2.2476096153259277
Nadam,17,1,27,2,42,22,0.0074243434120503,67,0.0696033239364624
Adadelta,28,1,18,2,59,27,0.0002024939306996,83,2.290982723236084
AdamW,22,1,16,2,37,30,0.0077155374089604,127,0.0783056914806366
Adam,21,2,30,2,46,29,0.0012059810196424,41,0.03205486759543419
Adam,21,2,24,2,36,31,0.0037226440079452,84,0.03677167743444443
Adagrad,17,2,21,1,47,31,0.0094259545354226,67,0.24745024740695953
Adam,26,2,26,1,50,19,0.0007977929816817,68,0.06701446324586868
Adam,22,2,16,1,44,21,0.0038614875303465,63,0.051401931792497635
Adam,24,2,22,2,45,25,0.0049031118958287,100,0.034435369074344635
Adamax,21,2,24,2,41,18,0.001408585301258,61,0.07086184620857239
Adamax,23,1,16,1,62,19,0.0037095343191348,43,0.2615370750427246
Nadam,20,2,24,2,34,31,0.0082270139042154,37,0.06143388897180557
Adadelta,21,2,30,2,42,27,0.0016777311851688,35,2.160749912261963
Adamax,18,1,16,2,35,28,0.0030830500993158,101,0.10441749542951584
Adagrad,23,2,22,2,62,17,0.0029698300595894,44,0.20884396135807037
Adagrad,25,2,22,1,60,30,0.001311851688369,125,1.275202751159668
Adam,29,1,22,2,55,27,0.0022680644449348,71,0.06438899040222168
Adadelta,21,2,16,1,57,17,0.0091286029574045,33,0.9845057725906372
AdamW,30,1,25,1,52,26,0.0090265062900022,114,0.2522032856941223
Nadam,21,1,28,2,37,16,0.0024291547119841,34,0.05966465175151825
Adam,21,2,26,1,45,26,0.0091005958949459,100,0.05548268184065819
AdamW,18,2,18,1,45,17,0.0023495034208783,120,0.05935745686292648
RMSprop,24,2,27,2,52,31,0.0062714853233281,66,0.04362620413303375
Adadelta,28,2,28,2,43,17,0.0098307658353564,66,0.8721859455108643
Nadam,22,2,24,1,38,20,0.002142330611344,67,0.045673027634620667
Adagrad,19,2,20,1,34,18,0.0059487088942838,121,0.4365159571170807
RMSprop,16,1,26,2,54,19,0.0053329507834915,100,0.0568038709461689
Adadelta,27,2,27,2,32,23,0.0019027808430809,50,2.0695395469665527
Adam,28,2,29,2,59,23,0.0078551754579563,39,0.05039161816239357
