Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
AdamW,28,1,29,2,51,27,0.0036477598764069,62,0.06542280316352844
AdamW,20,1,20,2,61,17,0.0018664312513793,72,0.06910037249326706
AdamW,17,1,25,2,55,24,0.006474486868241,74,0.05981404334306717
Adadelta,24,1,17,2,58,24,0.0024255793423085,102,2.2094736099243164
Adamax,27,2,18,2,51,22,0.0009215404987861,49,0.08547071367502213
Nadam,25,1,22,1,40,18,0.0067340984330169,107,0.24672234058380127
Adam,28,2,31,2,51,26,0.0046186713749724,35,0.04091326892375946
AdamW,27,2,25,2,61,30,0.0042837784153608,50,0.036616336554288864
Adam,23,1,27,2,52,18,0.0058013242109909,70,0.059808049350976944
Nadam,25,2,18,1,39,17,0.0031869344515559,41,0.04650214686989784
Adam,29,1,21,2,52,28,0.0054199514455969,66,0.06498405337333679
Adam,24,1,25,1,46,29,0.0069694769366585,57,0.2575472295284271
SGD,20,1,28,1,41,31,0.0043529022290885,65,0.5465341806411743
Adadelta,16,1,18,2,43,17,0.0001931582432134,116,2.2999796867370605
Adamax,19,2,30,1,54,26,0.0070892518207901,81,0.04498695582151413
AdamW,20,1,31,2,33,25,0.0016882586625468,127,0.07296324521303177
Adagrad,31,1,18,2,61,18,0.0035625468991392,93,0.48066678643226624
SGD,26,2,25,1,37,27,0.0042202162877951,109,0.6116507053375244
Adagrad,29,1,20,2,38,29,0.0022480026484219,96,0.5139492750167847
RMSprop,23,2,18,2,60,25,0.0060937099977929,98,0.03695034608244896
SGD,18,1,24,2,50,24,0.0008112999337894,37,1.3690366744995117
Adadelta,16,2,29,1,59,29,0.0002525491061575,36,2.2948100566864014
RMSprop,31,1,19,1,47,17,0.0023675789009048,53,0.2410382628440857
Nadam,30,2,28,2,56,24,0.0063578900904877,49,0.03969838470220566
Adagrad,17,1,23,2,42,22,0.0060361068196866,95,0.25141680240631104
Adadelta,29,2,25,1,56,20,0.0027704038843522,82,2.1216485500335693
Adam,17,1,30,1,54,30,0.0040676671816376,87,0.3055303990840912
RMSprop,22,2,31,2,45,25,0.0057186934451555,40,0.055498551577329636
Adamax,19,1,25,1,54,27,0.000847649525491,57,0.3400515615940094
Nadam,18,2,23,2,53,22,0.006807989406312,34,0.04734761267900467
Nadam,27,1,23,1,52,20,0.0009616640918119,97,0.27831560373306274
AdamW,29,2,27,2,32,26,0.0093250496579121,121,0.04196012765169144
RMSprop,22,1,21,2,61,28,0.0083831383800485,57,0.08541456609964371
RMSprop,24,1,26,2,58,27,0.0042446479805782,103,0.05274898186326027
Nadam,26,2,25,1,36,22,0.0091220481129993,60,0.06700316071510315
Adadelta,26,2,18,1,62,21,0.0041222908850143,112,2.1930184364318848
AdamW,17,2,25,1,60,25,0.0034888545574928,69,0.044406916946172714
Adamax,29,2,30,2,54,29,0.0092918781725888,99,0.029303791001439095
Nadam,31,2,25,2,61,29,0.0050185168836901,60,0.03415107727050781
Adamax,19,1,22,2,47,31,0.0058491944383138,76,0.06860069930553436
AdamW,20,1,30,1,53,20,0.005960825424851,87,0.20459188520908356
AdamW,18,2,20,2,43,29,0.0058764069741778,100,0.04096424952149391
SGD,21,2,23,2,46,23,0.0057697417788567,92,0.3216569721698761
Adagrad,20,1,19,2,36,16,0.0064204590598101,67,0.25782573223114014
Adamax,28,1,27,2,33,18,0.0093512690355329,36,0.07064598053693771
RMSprop,25,2,22,1,34,16,0.005234230854116,60,0.059831224381923676
Adamax,22,1,22,1,49,22,0.0005373868903111,100,0.3896283805370331
Adadelta,22,1,30,1,36,31,0.0097940189803575,93,1.289196491241455
Adamax,22,2,20,1,62,28,0.0078259766056058,109,0.0460062101483345
Adamax,27,1,17,2,63,25,0.0036189582873537,122,0.08299003541469574
Adam,19,2,30,2,35,26,0.0017710880600308,90,0.04201274737715721
Adamax,16,1,16,1,39,18,0.0066274332376958,58,0.28273680806159973
Adamax,20,1,17,2,62,30,0.0069200176561465,83,0.06185038387775421
AdamW,31,2,27,1,54,25,0.0097477378062237,118,0.06517960131168365
SGD,19,1,21,2,43,27,0.0013815713970425,109,1.3118679523468018
Adam,30,2,28,1,33,23,0.0045866916795409,49,0.05964219942688942
Adamax,26,2,25,1,43,31,0.0090048554403001,107,0.0444057323038578
SGD,28,1,31,1,41,16,0.0081392187155153,98,0.5189163088798523
AdamW,21,1,21,1,47,19,0.0054918561024056,91,0.24133163690567017
Adadelta,18,1,26,1,53,27,0.0088306554844405,105,1.694851279258728
AdamW,16,2,18,2,36,17,0.0098800264842198,125,0.04589622840285301
Nadam,21,1,29,2,39,21,0.0068161333039064,62,0.06134559586644173
AdamW,20,1,19,2,52,27,0.0076980578238799,50,0.07507235556840897
RMSprop,19,1,22,2,51,30,0.0052962039284926,59,0.05918584764003754
