Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
AdamW,24,1,20,1,62,18,0.0075337894504524,42,0.21333974599838257
AdamW,20,1,17,1,58,27,0.005179209887442,52,0.24382436275482178
Adam,24,1,27,2,53,28,0.0023512911057161,113,0.06792596727609634
Adam,18,1,25,2,47,31,0.0083533436327521,68,0.07130883634090424
Adam,21,1,31,1,63,27,0.0066065769145883,105,0.23304246366024017
Adagrad,31,2,20,2,62,16,0.0086681747958508,77,0.12999409437179565
RMSprop,20,1,27,1,44,24,0.003363120723902,101,0.215348482131958
Adam,23,2,22,1,51,30,0.0064101302140807,48,0.0548124834895134
Nadam,30,2,19,1,59,26,0.0099068417567865,71,0.057245515286922455
SGD,30,1,24,1,37,28,0.000179452659457,63,2.267817735671997
Adagrad,18,1,25,1,58,31,0.0072843080997572,65,0.4062191843986511
Adamax,20,2,29,2,37,26,0.001250673140587,36,0.05798991769552231
Nadam,21,1,28,2,53,20,0.0086286470977709,78,0.06055358052253723
Adadelta,27,2,29,2,40,16,0.0048333921871551,113,1.8372031450271606
RMSprop,27,1,25,2,55,23,0.0047612888986978,58,0.060369089245796204
SGD,16,1,22,1,34,25,0.0055931582432134,81,0.5030144453048706
Adadelta,23,2,24,2,44,28,0.0036481571397042,74,1.7184425592422485
AdamW,21,1,16,2,41,25,0.0081598764069741,94,0.07153540849685669
AdamW,27,1,28,1,62,19,0.004566629883028,121,0.19964338839054108
Adagrad,30,2,23,2,44,16,0.0072751710439196,61,0.1651180237531662
Adagrad,31,1,22,1,61,31,0.0069500110350915,115,0.42809364199638367
RMSprop,21,2,26,2,55,21,0.0063858971529463,124,0.03298547863960266
SGD,23,2,24,1,59,29,0.0072559037740013,107,0.41080737113952637
Adagrad,22,2,22,1,56,29,0.0031448245420436,114,0.4814871847629547
Adam,16,1,31,2,33,20,0.0020011035091591,55,0.07859963923692703
AdamW,16,2,26,2,58,19,0.0044170602516,115,0.033579856157302856
Adagrad,24,2,22,1,60,31,0.0014556610019863,46,0.5084295272827148
Adagrad,29,1,17,1,40,17,0.0011753917457514,78,1.2611446380615234
RMSprop,30,1,26,1,60,28,0.0087907305230633,107,0.3405880630016327
RMSprop,29,2,31,1,46,26,0.0022911057161774,43,0.040973685681819916
Adagrad,29,2,24,2,43,20,0.0056898918561024,99,0.20356020331382751
Adam,23,2,19,2,46,23,0.0026909512248951,91,0.03667638823390007
Adadelta,28,2,20,2,32,18,0.0090179651291105,51,0.9164499640464783
Adadelta,28,2,24,2,47,24,0.0013871330832045,35,2.0973172187805176
Adam,17,2,23,1,34,20,0.0069728536746855,112,0.06081967428326607
Adadelta,30,2,17,1,47,20,0.0093496799823438,97,1.2002167701721191
Nadam,26,2,23,1,39,30,0.0034699845508717,92,0.04754042252898216
Nadam,26,1,21,2,49,30,0.0036551092474067,36,0.05806993693113327
Adagrad,30,2,26,2,42,20,0.0016934230854116,103,0.4625277817249298
Adadelta,26,1,25,2,58,20,0.0055089384241889,59,1.0139447450637817
Nadam,24,2,31,1,44,29,0.0014387773118516,106,0.05662872642278671
AdamW,21,1,28,1,34,17,0.0009195541822997,34,0.2872905731201172
Adamax,29,1,18,2,48,16,0.0013595232840432,86,0.10966745764017105
Adamax,18,2,16,2,47,22,0.0065432134186713,79,0.046160243451595306
Nadam,30,2,29,1,46,18,0.0093131317589936,115,0.04827006533741951
RMSprop,24,1,19,1,61,22,0.0061519090708452,99,0.3190406858921051
Nadam,18,1,24,2,61,21,0.0037675347605385,79,0.061439983546733856
Adadelta,23,1,29,2,53,31,0.0019220481129993,84,2.0386250019073486
Adagrad,26,1,29,1,56,24,0.0096855661001986,119,0.4146748185157776
AdamW,18,2,22,2,61,27,0.0006257779739571,83,0.056874558329582214
Adagrad,27,2,16,1,38,16,0.008864820128007,112,0.34704509377479553
SGD,21,2,18,2,32,27,0.0098992937541381,94,0.24675588309764862
Adam,25,2,28,1,61,24,0.0090594791436768,32,0.07608883827924728
Adamax,26,2,20,1,59,17,0.009751511807548,43,0.044136498123407364
Adagrad,20,2,19,2,57,28,0.0083306996248068,122,0.17249652743339539
Nadam,20,1,28,1,51,30,0.0048218715515338,38,0.24592174589633942
SGD,22,2,19,2,56,23,0.0079088060030898,43,0.15071897208690643
SGD,23,2,16,1,33,23,0.0025817038181416,84,0.657106876373291
Nadam,29,1,16,1,48,16,0.0051970867358199,35,0.31286707520484924
SGD,26,2,20,1,36,27,0.0070141690576031,105,0.4657401442527771
Adagrad,17,1,27,2,57,17,0.0030691458839108,51,0.2988520562648773
Adamax,18,2,28,1,61,18,0.0013907084528801,91,0.1271972358226776
Adadelta,30,2,23,2,38,18,0.0069790112557934,48,1.1662441492080688
AdamW,18,1,30,1,63,26,0.0019619730743765,62,0.2423129379749298
RMSprop,27,2,30,1,53,31,0.0039389538733171,111,0.04085395485162735
SGD,17,1,19,2,39,23,0.0020630765835356,80,0.5677827596664429
AdamW,21,1,25,2,50,25,0.0040368792760979,58,0.058635249733924866
SGD,22,1,30,1,54,31,0.0028321783270801,105,0.8326345086097717
AdamW,25,2,21,2,36,24,0.0032165305672037,96,0.0385480672121048
RMSprop,16,2,27,1,42,18,0.0089170602516,70,0.07406868785619736
SGD,22,1,23,1,62,21,0.0084556389318031,118,0.5079394578933716
Adagrad,27,1,22,1,35,29,0.0086075921430147,90,0.44371625781059265
Adamax,31,1,20,2,40,17,0.0033577576693886,63,0.0916619673371315
Adagrad,18,2,17,1,63,18,0.0015198190244979,90,0.6521272659301758
Adagrad,29,1,28,2,32,16,0.0073500551754579,59,0.18431854248046875
Adadelta,28,2,22,1,39,28,0.0086177223570955,82,1.207900047302246
AdamW,28,1,18,2,37,26,0.0072912602074597,40,0.08393225818872452
Adagrad,20,2,21,2,52,23,0.0030077687044802,84,0.3225068747997284
Adamax,19,1,30,2,56,18,0.0097707790774663,44,0.05897701159119606
AdamW,25,2,28,2,46,23,0.0030351798719929,76,0.032730769366025925
AdamW,19,1,31,2,48,21,0.0008742661664091,95,0.07938086986541748
Nadam,24,1,18,1,57,19,0.0052838887662767,92,0.18491537868976593
AdamW,20,1,30,2,50,20,0.0047674464798057,110,0.0581025592982769
Nadam,30,1,31,1,50,16,0.0001740896049437,32,0.368359237909317
AdamW,19,1,17,1,40,28,0.0012480909291547,79,0.2707631587982178
Nadam,31,2,16,1,54,17,0.0037446921209446,91,0.044303786009550095
RMSprop,24,1,23,2,61,25,0.009508585301258,69,0.08671495318412781
Adamax,29,1,25,2,43,17,0.0001701169719708,75,0.3195621371269226
Nadam,26,1,25,1,41,28,0.0076948797175016,125,0.24457263946533203
Adagrad,17,1,24,1,46,31,0.0022386669609357,55,0.5939203500747681
Nadam,25,2,20,1,41,29,0.0046824321341867,110,0.042158957570791245
Adadelta,20,2,16,1,63,28,0.0020219598322666,126,2.2030019760131836
SGD,23,2,18,2,37,24,0.0032632090046347,55,0.2921030521392822
Adam,28,2,22,1,52,23,0.006402184948135,40,0.060527149587869644
Adam,24,1,28,2,40,17,0.007349459280512,90,0.06455221027135849
Adadelta,27,2,17,2,63,25,0.0070622379165747,97,1.039162278175354
Adam,26,1,19,1,61,19,0.0055723019201059,108,0.2429935336112976
SGD,19,2,18,1,36,24,0.0089569852129772,89,0.39828431606292725
Nadam,27,1,23,2,59,22,0.0024607371441182,89,0.06719110906124115
Nadam,19,2,17,2,54,27,0.0096817920988744,95,0.04321564361453056
SGD,20,2,24,2,34,21,0.0041254689913926,32,0.18698829412460327
Adam,20,2,28,1,32,29,0.0094569410726109,77,0.06847976893186569
Adam,17,1,18,1,46,22,0.0021182961818583,85,0.2551066279411316
SGD,30,2,23,1,54,18,0.0066665636724784,54,0.35662907361984253
Adagrad,16,2,21,2,47,26,0.0026996910174354,94,0.3182101249694824
Adamax,18,2,28,1,37,29,0.0058922975060693,81,0.048740509897470474
RMSprop,27,1,22,2,57,27,0.0044482454204369,47,0.06418946385383606
Nadam,31,1,24,1,58,17,0.0034918340322224,127,0.2308482676744461
Adam,20,2,21,1,34,22,0.0049267490620172,62,0.062420736998319626
AdamW,31,2,22,1,41,28,0.0066552416685058,97,0.05904495343565941
Adamax,20,2,24,1,49,19,0.0008357316265725,63,0.15513832867145538
Nadam,17,1,26,1,60,25,0.002131803133966,83,0.22254543006420135
SGD,28,1,27,1,53,28,0.0023481129993378,78,1.2478266954421997
RMSprop,17,1,16,2,37,30,0.0076323107481792,77,0.08493508398532867
Adam,26,2,17,1,52,23,0.0062522180534098,90,0.05259792506694794
AdamW,16,2,17,2,59,28,0.0087333259766056,97,0.04242600500583649
RMSprop,24,1,22,1,62,21,0.0045267049216508,121,0.20525336265563965
Adam,25,1,21,1,62,31,0.006278238799382,65,0.20426307618618011
Nadam,18,2,18,2,58,27,0.0054209446038402,34,0.045431721955537796
AdamW,31,2,27,2,42,23,0.0088250937982785,124,0.044132404029369354
Nadam,29,1,27,1,41,17,0.0006976826307658,57,0.292167067527771
SGD,16,2,31,2,32,30,0.0003772897815051,65,2.2265536785125732
Nadam,17,2,22,2,43,28,0.0032500993158243,63,0.03326703980565071
AdamW,27,1,28,1,41,17,0.0041878393290664,96,0.23278550803661346
Adamax,26,1,27,2,48,28,0.0013245641138821,34,0.08851147443056107
Adagrad,21,2,28,2,56,17,0.0034298609578459,32,0.20911109447479248
RMSprop,24,1,17,1,39,30,0.0051496137717943,119,0.3172786235809326
Adagrad,17,1,17,2,38,25,0.0006498124034429,90,1.937767744064331
Adagrad,30,2,21,2,61,25,0.0038503641580225,56,0.2683495879173279
Adam,19,2,27,1,39,24,0.0042422644007945,38,0.05372843146324158
AdamW,31,1,28,2,33,21,0.0054845067314058,89,0.07231931388378143
Adamax,21,2,18,2,44,20,0.0076225777973957,46,0.03660373389720917
Adadelta,18,2,16,1,33,30,0.0032969763849039,33,1.8873965740203857
Adam,30,1,24,1,42,28,0.0027404105054071,61,0.34745925664901733
Adadelta,31,1,28,2,35,31,0.0038612888986978,36,1.1892527341842651
Adadelta,21,1,24,2,34,18,0.0034332376958728,32,1.9418665170669556
AdamW,29,2,19,1,44,23,0.0039594129331273,122,0.05564199388027191
SGD,26,2,28,2,54,20,0.0005485102626351,65,1.7347173690795898
SGD,17,2,23,2,43,24,0.0088650187596557,100,0.2613556981086731
AdamW,20,1,24,1,48,18,0.0078593467225777,97,0.24164263904094696
Adamax,31,2,23,1,62,25,0.0043626351798719,86,0.051930803805589676
RMSprop,26,2,29,2,51,23,0.0044929375413815,63,0.036298833787441254
AdamW,24,1,16,2,57,17,0.0028005958949459,36,0.06474345922470093
Nadam,18,2,18,1,33,25,0.0026238137276539,115,0.05296534299850464
RMSprop,16,1,24,1,63,30,0.0074726109026704,118,0.3077837824821472
AdamW,31,1,22,2,60,30,0.0055409181196203,61,0.05860578641295433
Nadam,29,2,28,1,39,30,0.0090696093577576,34,0.07890456914901733
RMSprop,27,1,24,1,60,27,0.0027465680865151,110,0.32627633213996887
Nadam,28,1,21,1,47,24,0.0089293754138159,84,0.2612219452857971
Adadelta,21,2,19,2,60,28,0.0003824542043698,33,2.2831385135650635
Nadam,27,1,26,2,36,19,0.009850430368572,123,0.05846290662884712
Adamax,28,2,16,2,49,21,0.0072251158684617,127,0.042657870799303055
RMSprop,26,1,20,2,50,30,0.0001452880158905,52,0.142025887966156
Nadam,25,2,20,2,61,22,0.0049434341205032,77,0.0343908965587616
Adagrad,17,2,22,1,61,26,0.0090052527035974,47,0.19155149161815643
Adagrad,29,2,17,2,58,22,0.0008196424630324,78,0.904429018497467
Adagrad,25,2,20,1,52,17,0.0027570955638931,51,0.4498765766620636
Adagrad,16,2,18,1,58,31,0.0076623041271242,100,0.34442222118377686
Adadelta,17,1,22,1,62,26,0.0057427278746413,81,1.7518279552459717
SGD,28,2,16,1,48,31,0.00814438313838,36,0.2994804382324219
Adamax,17,1,21,1,41,27,0.0077508938424188,74,0.27684709429740906
Nadam,29,2,16,2,41,27,0.0013869344515559,32,0.04248331859707832
Adagrad,29,2,30,1,42,27,0.0037458839108364,63,0.39995381236076355
Adamax,31,1,22,1,58,22,0.0098172588832487,79,0.24255159497261047
Nadam,30,1,28,1,50,18,0.0065696314279408,38,0.2069665640592575
AdamW,22,1,16,1,61,28,0.0077872434341205,42,0.25646403431892395
RMSprop,17,1,16,1,44,28,0.0037613771794305,107,0.308743953704834
Adamax,31,1,24,1,42,16,0.0073069521077024,48,0.26529261469841003
SGD,18,1,24,1,51,22,0.0067253586404767,68,0.46787601709365845
Adam,30,1,27,1,36,17,0.0096839770470094,73,0.3376809358596802
Adagrad,31,1,29,1,47,28,0.0035526153167071,126,0.5586438179016113
SGD,30,2,23,2,59,31,0.0056509600529684,109,0.28194573521614075
Nadam,24,1,24,2,55,29,0.0036034650187596,76,0.059478629380464554
Adadelta,27,2,29,1,41,29,0.0053206356212756,99,1.8726779222488403
Nadam,16,2,26,1,63,17,0.0001121165305672,91,0.2319760024547577
AdamW,20,1,27,1,61,26,0.001650915912602,84,0.24672774970531464
Adadelta,20,2,23,2,33,26,0.0071925402780843,85,1.2798588275909424
Nadam,18,2,24,2,42,16,0.0040758110792319,96,0.03041033446788788
RMSprop,27,2,27,1,38,19,0.002197351578018,108,0.0486033596098423
Nadam,23,1,16,1,63,20,0.0030808651511807,83,0.22747942805290222
SGD,29,1,26,1,60,30,0.0006651070403884,105,2.2451109886169434
Adagrad,28,2,24,1,42,18,0.006134826749062,75,0.3315045237541199
Nadam,26,2,20,2,61,31,0.0063167733392187,61,0.03654668852686882
AdamW,16,1,19,1,59,30,0.004994085190907,49,0.19793502986431122
SGD,19,2,23,1,39,28,0.0053263959390862,77,0.4303426444530487
Adagrad,25,2,24,2,42,16,0.0003494813506952,72,1.8041023015975952
Adamax,30,1,29,1,42,26,0.007247163981461,99,0.2339111864566803
RMSprop,24,1,16,1,53,20,0.0004656808651511,35,0.28773432970046997
RMSprop,28,2,22,1,32,30,0.0002358640476715,48,0.17271237075328827
RMSprop,25,2,25,1,54,30,0.0013297285367468,55,0.0457506962120533
Adam,28,1,22,2,47,25,0.0060766276760097,64,0.0638665109872818
SGD,31,2,25,1,54,18,0.0032586404767159,39,0.3972957730293274
Adam,16,2,25,1,61,24,0.0055166850584859,67,0.04493703693151474
Adam,20,1,27,2,54,23,0.0054330611344074,103,0.06044841557741165
Adam,23,2,28,2,52,26,0.0092374531008607,32,0.07153017073869705
Adam,22,1,18,2,39,29,0.0035265945707349,121,0.06772149354219437
SGD,22,2,19,1,37,25,0.0067774001324211,87,0.4320495128631592
RMSprop,29,1,17,1,47,21,0.0087086956521739,52,0.2856742739677429
SGD,28,2,22,1,35,29,0.009146678437431,111,0.4101274013519287
Nadam,28,1,31,1,57,31,0.0032510924740675,126,0.17783251404762268
Adam,24,2,30,1,59,20,0.0075514676671816,34,0.06657116115093231
SGD,23,2,28,2,44,21,0.0090495475612447,80,0.2253255844116211
Adam,31,1,21,1,58,17,0.0096925182079011,67,0.2568049132823944
Adamax,24,1,28,2,32,23,0.0089464577355992,49,0.06813187897205353
RMSprop,20,1,16,2,51,19,0.0056700286912381,73,0.06633900851011276
Adagrad,27,1,16,1,50,16,0.0054207459721915,52,0.41849571466445923
SGD,18,1,31,2,33,26,0.0013617082321783,125,2.2251133918762207
AdamW,26,2,26,1,37,31,0.001049459280512,116,0.07460048794746399
Adadelta,24,1,20,1,57,17,0.0092513573162657,39,1.086012840270996
AdamW,20,1,19,2,33,17,0.0079525049657912,68,0.0836685299873352
Adadelta,25,2,24,2,40,19,0.0080267932023835,110,1.0426429510116577
Adam,27,2,17,2,35,28,0.0019826307658353,60,0.04104176163673401
RMSprop,27,1,27,1,48,17,0.001153939527698,51,0.25158292055130005
Adadelta,19,1,17,2,46,24,0.0050465239461487,112,1.9731512069702148
AdamW,24,1,22,2,54,17,0.0058180092694769,58,0.06477431952953339
Adamax,27,1,22,2,32,18,0.0098236150960052,75,0.08525750041007996
Adamax,26,2,16,2,42,19,0.0099936437872434,64,0.03371827304363251
Adadelta,20,2,22,1,43,16,0.0051126582278481,94,1.867565631866455
