Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Adagrad,30,1,29,2,61,20,0.0063131979695431,101,0.20188847184181213
AdamW,30,2,29,1,55,16,0.0008045464577355,68,0.06797156482934952
Adamax,17,2,18,2,50,17,0.0074227543588611,91,0.040611010044813156
RMSprop,26,2,27,1,61,30,0.0068894283822555,68,0.05936349928379059
Adam,18,1,28,2,41,16,0.001521408077687,44,0.06852284073829651
AdamW,16,1,18,2,32,25,0.0072858971529463,33,0.07945417612791061
Adagrad,23,1,26,2,37,29,0.0011587066872655,50,0.5556452870368958
RMSprop,25,2,19,1,37,30,0.0035647318472743,111,0.0464395210146904
Nadam,18,2,26,1,56,16,0.0039953652615316,46,0.04387418180704117
Adagrad,26,1,23,1,59,26,0.0084465018759655,125,0.45474687218666077
AdamW,27,2,17,1,46,23,0.0096299492385786,108,0.061142582446336746
RMSprop,18,2,29,1,54,18,0.0089762524828956,43,0.09021355211734772
Adadelta,25,1,20,2,48,17,0.0038704259545354,98,2.0128700733184814
Adamax,28,2,31,1,37,17,0.0065644670050761,100,0.05699611082673073
Adadelta,21,2,16,1,38,31,0.0021498786139924,94,2.24906063079834
SGD,16,1,16,1,56,21,0.0084109468108585,99,0.47398170828819275
Nadam,21,1,26,2,47,17,0.0077705583756345,40,0.06957446038722992
Adadelta,22,2,24,2,45,27,0.0033788126241447,113,2.0172908306121826
RMSprop,28,1,25,2,37,24,0.0058527698079894,123,0.0700514018535614
Adamax,27,2,19,2,48,24,0.0008794305892738,68,0.09656507521867752
SGD,24,2,25,2,45,29,0.0079352240123593,83,0.21869425475597382
AdamW,21,2,18,1,50,22,0.0052580666519532,122,0.049293775111436844
Adamax,18,2,18,2,54,17,0.0017853895387331,99,0.0676920935511589
Adadelta,23,1,30,2,56,21,0.0032197086735819,61,1.8380327224731445
Adam,16,2,16,2,47,29,0.0092916795409401,45,0.06327338516712189
AdamW,26,2,26,2,62,26,0.0057878172588832,92,0.03679240494966507
SGD,19,2,19,1,35,27,0.0077898256455528,78,0.3961716592311859
Adamax,27,1,19,1,56,16,0.0006559699845508,91,0.3851277530193329
Adamax,22,1,27,1,43,29,0.0006015449128227,62,0.34429317712783813
RMSprop,27,1,22,1,33,22,0.0053174575148973,113,0.35742050409317017
SGD,28,1,16,1,34,23,0.0040700507614213,35,0.45381960272789
Adam,22,1,24,2,51,21,0.0048711322003972,112,0.06307283043861389
