Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Nadam,17,1,17,1,48,27,0.0034755462370337,96,0.23952999711036682
Adam,31,1,21,1,54,29,0.0098426837342749,126,0.19866085052490234
Nadam,19,1,24,2,36,17,0.0004744206576914,93,0.11555292457342148
RMSprop,26,2,22,2,37,28,0.0077961818583094,93,0.04833715409040451
SGD,31,1,30,1,37,17,0.0004420436989627,35,2.1346359252929688
Nadam,19,1,21,1,36,22,0.0069339218715515,101,0.20984771847724915
Nadam,28,1,29,1,50,27,0.004389847715736,100,0.17848140001296997
Nadam,28,1,22,2,37,19,0.0093794747296402,64,0.06390192359685898
SGD,16,1,21,1,57,25,0.0038747958508055,48,0.4840368926525116
AdamW,21,1,29,2,40,25,0.0018479585080556,69,0.07188653945922852
Adam,29,1,22,2,35,17,0.0057320017656146,65,0.061615243554115295
Adagrad,19,1,26,2,38,25,0.0007256896932244,40,1.034894347190857
Adam,24,2,31,1,32,21,0.0006218053409843,57,0.07582400739192963
AdamW,16,1,21,2,50,21,0.0038018980357536,35,0.060951221734285355
SGD,23,2,23,2,45,16,0.000833745310086,32,0.520438015460968
Adam,17,2,21,1,59,23,0.0059725446921209,49,0.05247877910733223
SGD,18,1,16,1,60,16,0.0072265062900022,59,0.4729728400707245
Adadelta,27,1,19,1,46,17,0.0089416905760317,74,1.5391165018081665
Nadam,24,1,21,2,51,31,0.0050226881483116,69,0.05623309686779976
Adam,30,2,18,1,43,25,0.0059091811962039,45,0.06210467219352722
RMSprop,21,1,23,1,63,31,0.0016723681306554,68,0.23432829976081848
Adamax,16,2,29,2,57,27,0.0042204149194438,110,0.04274660721421242
Nadam,20,2,25,1,37,25,0.0064232399028911,44,0.05756636708974838
Nadam,18,1,23,2,56,23,0.0021020083866696,51,0.060760896652936935
Nadam,23,1,21,1,37,28,0.0014985654380931,51,0.25047942996025085
Adagrad,28,2,22,2,39,17,0.0010258221143235,51,0.5243951678276062
RMSprop,20,2,18,2,62,17,0.0002765835356433,89,0.11023953557014465
RMSprop,17,1,22,1,42,18,0.0045064444934892,54,0.3383493423461914
Adamax,28,1,17,2,56,24,0.0026967115427058,112,0.09297337383031845
AdamW,28,1,29,1,35,22,0.0085438313838004,89,0.26919493079185486
Adagrad,22,1,17,2,60,31,0.0046305892738909,52,0.25867196917533875
Nadam,28,1,22,2,32,30,0.003606047230192,65,0.07215911149978638
AdamW,28,2,16,1,50,21,0.0032534760538512,83,0.05278387293219566
Adadelta,20,2,27,2,56,21,0.00938682410064,63,0.6970267295837402
Adadelta,27,2,20,1,51,22,0.0073635621275656,54,1.1543079614639282
Adagrad,18,1,27,1,54,16,0.0067791878172588,53,0.4576509892940521
Adagrad,24,1,27,1,58,30,0.0057572279849922,126,0.49055764079093933
Adam,24,1,31,2,33,25,0.0012224674464798,43,0.07299572974443436
Adadelta,29,2,30,1,58,18,0.0005298388876627,77,2.267284393310547
Adadelta,30,1,30,2,45,17,0.0079711763407636,120,1.1361403465270996
Nadam,19,1,20,2,36,24,0.0092948576473184,73,0.07336974889039993
Adagrad,23,2,24,2,58,28,0.0097993820348708,85,0.1379193365573883
Adagrad,25,1,24,2,35,24,0.0074084528801589,34,0.13254649937152863
Nadam,24,1,19,1,58,29,0.0023715515338777,106,0.23208938539028168
Nadam,25,2,20,2,32,30,0.0078899359964687,56,0.054758843034505844
SGD,30,1,23,1,43,20,0.004508232178327,51,0.49083465337753296
Adagrad,16,1,27,1,50,24,0.006711851688369,121,0.49235799908638
Adadelta,16,2,21,1,44,29,0.0080981019642463,64,0.9400233626365662
Adamax,18,2,26,1,48,28,0.0088469432796292,52,0.04119833931326866
Adadelta,16,1,21,1,46,17,0.000419598322666,115,2.300372362136841
SGD,21,1,28,1,46,29,0.0042962922092253,63,0.5226048231124878
Nadam,21,1,26,1,42,29,0.0026432796292209,34,0.23795105516910553
Nadam,23,1,21,1,55,19,0.0048711322003972,116,0.21074016392230988
Nadam,28,1,31,1,51,31,0.0023040167733392,62,0.2314954251050949
Adadelta,20,2,25,1,44,17,0.0042283601853895,38,1.5386353731155396
Adamax,18,1,23,2,35,16,0.0037192672699183,99,0.08838604390621185
Adadelta,20,1,24,1,32,21,0.0083636724784815,105,1.4034637212753296
Adam,31,1,22,1,62,21,0.001709313617303,106,0.2489655315876007
SGD,22,2,25,2,38,19,0.0097024497903332,84,0.19414742290973663
RMSprop,26,1,20,1,53,30,0.0075983447362613,45,0.3350389897823334
Nadam,31,1,24,1,48,26,0.0098814169057603,71,0.20139028131961823
Adam,26,2,19,2,45,24,0.0058811741337453,85,0.03881501406431198
AdamW,21,1,30,1,60,27,0.0001556168616199,56,0.3585363030433655
RMSprop,21,1,28,1,47,20,0.0017158684617082,96,0.24643325805664062
Adam,17,2,26,2,44,25,0.0018598764069741,76,0.038919877260923386
Nadam,29,1,19,1,44,29,0.0013301258000441,69,0.2528803050518036
AdamW,26,2,23,2,46,27,0.0053665195321121,71,0.03614697977900505
AdamW,22,2,18,1,33,20,0.0033521959832266,51,0.05615367367863655
Adagrad,23,1,30,2,33,21,0.0074658574266166,79,0.23237022757530212
SGD,16,1,31,2,62,28,0.0071702935334363,67,0.2057366669178009
Nadam,20,1,23,2,39,28,0.0082730964467005,61,0.07145817577838898
SGD,24,1,27,2,54,21,0.0033742440962259,34,0.24705061316490173
Adam,20,2,21,2,42,20,0.0093838446259103,122,0.039071012288331985
RMSprop,20,1,30,2,40,17,0.0084135290222908,104,0.07115621864795685
Adamax,18,1,21,1,45,21,0.006961075949367,69,0.2656394839286804
RMSprop,30,2,19,2,37,24,0.0029686382696976,99,0.03306901454925537
Adam,23,2,21,1,39,17,0.0019143014787022,51,0.05455493927001953
Adadelta,19,1,28,1,33,18,0.005080291326418,51,1.9872326850891113
Adagrad,16,2,20,2,46,29,0.0012584197748841,55,0.46835824847221375
Ftrl,19,1,30,1,55,16,0.0078084970205252,122,2.301201820373535
AdamW,28,1,18,1,48,30,0.0074585080556168,63,0.2587937116622925
AdamW,26,1,25,2,52,16,0.0029340763628338,49,0.06298410147428513
Adagrad,31,1,24,2,34,18,0.0019593908629441,36,0.3652211129665375
