Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Adam,26,1,28,1,63,27,0.004110770249393,76,0.2126472443342209
Adadelta,22,1,16,1,38,23,0.007611255793423,80,1.6027662754058838
Adadelta,27,2,20,1,41,28,0.0066612006179651,32,1.013659954071045
Adagrad,27,1,24,2,42,23,0.0054932465239461,113,0.264973521232605
RMSprop,22,1,19,2,60,27,0.0065251379386448,41,0.0835593193769455
AdamW,28,2,28,1,50,18,0.0059067976164202,70,0.05262620747089386
AdamW,27,1,19,1,34,18,0.0097266828514676,55,0.2905616760253906
AdamW,19,1,21,2,39,27,0.0049795850805561,124,0.06630665063858032
RMSprop,22,1,24,1,43,17,0.0092293092032663,89,0.2470100224018097
Adamax,30,1,31,1,47,22,0.0014344074155815,33,0.28460195660591125
RMSprop,31,2,30,2,38,29,0.0089248068858971,46,0.08739657700061798
SGD,19,1,20,2,58,28,0.0005626131096888,47,1.9332648515701294
AdamW,23,2,29,2,32,18,0.0017132862502758,65,0.03867634758353233
AdamW,30,1,19,2,42,22,0.0062673140587066,34,0.07667505741119385
Adadelta,20,1,22,1,42,30,0.0022305230633414,36,2.159297227859497
Nadam,22,1,25,2,42,21,0.0050447362613109,103,0.059705477207899094
Nadam,18,1,24,1,41,27,0.0066043919664533,90,0.18834464251995087
Adagrad,21,2,20,2,49,30,0.0011026925623482,56,0.5048601627349854
Adamax,17,1,28,1,37,22,0.0033069079673361,77,0.30511462688446045
Adadelta,28,1,27,2,51,30,0.0052399911719267,117,2.0478124618530273
Adadelta,21,1,28,1,63,25,0.0019055616861619,68,2.2641823291778564
Nadam,21,1,16,2,49,21,0.005637850364158,34,0.0711870789527893
Adagrad,27,1,31,1,61,25,0.0043822997130876,88,0.5247393846511841
Nadam,27,1,31,2,52,30,0.0083688369013462,118,0.056947752833366394
RMSprop,18,2,24,1,50,30,0.0096589494592805,37,0.11881331354379654
SGD,19,1,28,2,59,25,0.005170867358199,74,0.3305314779281616
Adadelta,24,2,29,1,39,24,0.009626969763849,42,0.757717490196228
AdamW,29,1,30,1,32,23,0.0017184506731405,73,0.2769443392753601
RMSprop,17,2,18,2,48,27,0.001305694107261,85,0.04093314707279205
RMSprop,23,2,27,1,47,30,0.0064732950783491,124,0.05056661739945412
Nadam,22,2,22,2,45,24,0.0063606709335687,76,0.0374394990503788
Adadelta,27,1,17,2,62,22,0.0008263959390862,40,2.2613046169281006
Nadam,21,2,25,2,39,22,0.0078752372544692,42,0.04838349670171738
Nadam,29,2,26,1,56,28,0.0098438755241668,75,0.061234429478645325
AdamW,27,2,28,2,53,22,0.0043499227543588,79,0.0319596491754055
Adagrad,20,1,21,1,44,25,0.0035746634297064,59,0.5213329792022705
RMSprop,30,1,17,1,56,17,0.0076672699183403,118,0.21213886141777039
RMSprop,22,1,24,1,46,22,0.0078988744206576,118,0.2642900347709656
Adadelta,30,2,26,2,40,28,0.0073542264400794,118,1.1552767753601074
SGD,24,1,22,1,37,26,0.0090632531450011,106,0.4881736636161804
SGD,24,2,20,2,47,30,0.0009586846170823,44,0.50999516248703
Adadelta,20,2,27,1,55,27,0.008257801809755,79,0.939972460269928
Adam,21,2,22,1,33,22,0.0057788788346943,54,0.05793173983693123
Adagrad,18,1,21,1,32,22,0.0008023615096005,86,1.894210696220398
AdamW,20,1,23,1,37,22,0.0016364158022511,53,0.2763788104057312
Adamax,30,1,22,2,44,22,0.0014429485764731,99,0.10672906786203384
Adadelta,26,1,21,2,37,31,0.0006718605164422,109,2.2973520755767822
Adam,29,2,23,1,50,18,0.0096466342970646,106,0.055533330887556076
Adagrad,16,2,31,1,35,19,0.0065058706687265,62,0.26207783818244934
AdamW,22,1,22,1,61,18,0.0045453762966232,83,0.239119753241539
Adadelta,26,1,22,1,52,24,0.0078879496799823,126,1.7859258651733398
RMSprop,19,2,19,2,55,19,0.0050578459501213,47,0.04638996720314026
SGD,18,1,29,2,46,28,0.0091695210770249,57,0.1982446312904358
AdamW,28,2,21,2,62,27,0.0015889428382255,55,0.03531787544488907
Nadam,31,1,27,1,32,26,0.0098768483778415,50,0.2446109801530838
SGD,27,1,16,1,33,31,0.0098514235268152,97,0.4752691984176636
Adagrad,24,2,27,1,36,30,0.0091792540278084,43,0.15310637652873993
Adagrad,31,1,19,1,42,19,0.002777157360406,71,0.5877373218536377
RMSprop,24,2,21,2,42,18,0.0018358419774884,62,0.037338029593229294
AdamW,26,1,20,1,35,31,0.0052934230854116,60,0.36230164766311646
Adagrad,31,2,22,1,33,17,0.0088745530787905,74,0.32812634110450745
Adadelta,30,2,18,1,43,30,0.0034797175016552,44,1.9528818130493164
SGD,26,2,30,2,45,22,0.0020432134186713,100,0.6529278755187988
SGD,22,2,18,2,44,28,0.0082591922312955,99,0.23120442032814026
RMSprop,30,1,18,2,57,17,0.0077957845950121,115,0.06633719801902771
Adamax,22,2,30,1,49,24,0.0035317589935996,87,0.06180630624294281
Adamax,26,1,29,1,46,21,0.00177267711322,32,0.2860181927680969
Adadelta,25,2,18,2,51,18,0.009245596998455,114,0.8178275227546692
Adagrad,17,2,26,1,46,24,0.0038233502538071,106,0.42772549390792847
Adamax,21,2,31,2,52,25,0.0087025380710659,91,0.03041166439652443
Adagrad,26,2,26,1,47,30,0.0048353785036415,34,0.30361124873161316
Adadelta,26,1,19,2,50,28,0.0063600750386228,63,1.431065320968628
RMSprop,30,2,29,2,50,16,0.0090435886117854,113,0.04628413915634155
SGD,21,1,22,2,38,24,0.0049215846391525,76,0.322600781917572
Adadelta,17,2,27,1,41,24,0.0034672037077907,43,2.015568256378174
RMSprop,24,1,29,2,62,19,0.0059187155153387,75,0.056827131658792496
Adagrad,26,1,16,1,50,31,0.0072741778856764,36,0.3958519399166107
Nadam,20,2,29,1,38,19,0.0032926064886338,35,0.046475935727357864
Adagrad,29,1,27,2,54,28,0.004011851688369,117,0.32928115129470825
AdamW,20,2,18,2,53,27,0.0003963584197748,115,0.08918990194797516
Adamax,16,2,27,1,55,28,0.0070785257117634,52,0.04471752792596817
AdamW,22,2,31,2,48,31,0.008037122048113,46,0.05485640466213226
Nadam,26,2,21,2,62,16,0.0075333921871551,99,0.03201080486178398
Adagrad,20,2,21,2,37,18,0.0068598322666078,61,0.14918719232082367
Adamax,20,1,27,2,36,19,0.0018344515559479,63,0.08934786170721054
Adamax,28,1,28,1,59,18,0.0003909953652615,45,0.3808767795562744
Adadelta,31,1,18,2,54,24,0.0073347605385124,86,1.3147356510162354
Adam,19,1,26,2,43,31,0.0036425954535422,43,0.056668322533369064
SGD,30,1,18,2,59,17,0.0082293974839991,85,0.30330702662467957
Adadelta,27,1,29,2,52,30,0.0009988082101081,65,2.2326464653015137
Adam,27,1,19,1,44,25,0.0018481571397042,124,0.2209046334028244
Adagrad,27,2,30,2,51,23,0.0023979695431472,78,0.3130197823047638
Adamax,17,1,19,2,36,18,0.0055264180092694,95,0.09780628979206085
Adadelta,26,1,23,1,37,21,0.0078168395497682,120,1.8215923309326172
Adagrad,31,1,26,2,43,24,0.0021157139704259,78,0.42301660776138306
Adadelta,16,2,30,1,49,29,0.0001252262193776,99,2.299177408218384
Adam,23,2,25,1,61,28,0.0063531229309203,59,0.05182580277323723
Nadam,31,1,21,1,47,25,0.0049186051644228,104,0.19107623398303986
AdamW,22,2,22,2,42,18,0.0031382696976384,71,0.034460484981536865
RMSprop,24,1,16,1,56,17,0.0097300595894945,79,0.22961661219596863
Adagrad,29,2,27,1,47,17,0.009027698079894,107,0.3275175392627716
Adagrad,18,1,30,1,39,27,0.0032423526815272,58,0.5240445137023926
Adagrad,31,2,29,2,60,25,0.0092154049878614,85,0.11572432518005371
SGD,19,2,22,1,46,27,0.0095121606709335,33,0.1698971688747406
Adam,22,1,19,1,59,20,0.0052830942396821,33,0.2553057372570038
Adam,30,2,22,1,47,25,0.0031505848598543,105,0.05121169984340668
AdamW,27,1,28,1,49,17,0.0017986978591922,48,0.2575874924659729
Nadam,22,2,31,2,50,18,0.0088725667623041,119,0.03242005035281181
Adagrad,31,1,26,2,63,20,0.0001031781063782,83,2.265048027038574
AdamW,26,2,24,1,51,28,0.0088288677996027,115,0.05114145204424858
SGD,19,1,22,2,45,22,0.00394292650629,72,0.35063785314559937
Adagrad,21,1,25,1,45,31,0.0012762966232619,110,0.7291982173919678
Adamax,26,2,16,2,59,20,0.0067052968439638,44,0.03228650614619255
SGD,20,1,25,2,57,31,0.0078780180975502,34,0.15015780925750732
Adagrad,16,1,16,1,41,24,0.0079217170602516,104,0.5247290134429932
RMSprop,23,2,23,2,33,26,0.0010808430809975,93,0.04653624817728996
Adamax,27,2,30,1,40,30,0.0002841315382917,119,0.32056573033332825
Adamax,31,2,19,1,42,21,0.0092450011035091,50,0.042442284524440765
SGD,19,1,19,2,63,19,0.0088242992716839,109,0.31726783514022827
AdamW,28,2,20,1,57,31,0.0056994261752372,96,0.04566820710897446
Adagrad,29,2,19,1,53,24,0.0072378282939748,36,0.27037474513053894
Adagrad,28,2,21,1,42,30,0.0083299050982123,39,0.22581367194652557
AdamW,17,1,16,1,35,27,0.007032045905981,87,0.32701539993286133
Adagrad,25,2,23,1,37,20,0.0065859192231295,70,0.34210455417633057
SGD,30,2,21,1,55,22,0.0047960494372103,57,0.39891937375068665
AdamW,28,1,16,1,38,27,0.0020096446700507,72,0.22580057382583618
SGD,22,1,27,1,45,17,0.0037270139042154,119,0.8358604311943054
Adagrad,19,2,20,1,61,27,0.0060192231295519,48,0.21770110726356506
Adamax,29,1,27,2,61,26,0.0035877731185168,36,0.06843636184930801
Adadelta,27,1,27,2,57,24,0.0075627896711542,126,1.3794043064117432
Adam,26,1,20,2,45,31,0.0001832266607812,101,0.17878054082393646
Adam,27,1,19,2,46,30,0.0051398808210108,59,0.06636884808540344
Adamax,25,2,24,2,59,20,0.0029847274332376,113,0.05935758352279663
Adamax,27,1,28,2,45,29,0.0064530346501875,55,0.06140245869755745
Adadelta,19,1,31,2,35,31,0.0008899580666519,32,2.21157169342041
SGD,17,1,28,1,32,22,0.0023065989847715,81,1.1802760362625122
Adam,31,1,21,1,57,21,0.0007801147649525,58,0.36350736021995544
Adam,22,1,29,1,47,29,0.0067831604502317,43,0.21028099954128265
Adagrad,25,1,22,2,52,28,0.0018676230412712,94,0.43550580739974976
SGD,30,2,16,1,32,17,0.0004015228426395,56,2.2458956241607666
Adam,25,1,29,1,62,16,0.0023433458397704,81,0.3481903374195099
RMSprop,19,1,30,1,42,23,0.0024194217612006,126,0.27911728620529175
Adam,31,1,16,1,55,31,0.0084747075700728,80,0.1973663866519928
SGD,25,1,23,2,49,29,0.0020165967777532,32,0.332143098115921
Adagrad,26,1,16,2,57,25,0.0037901787684837,116,0.354719877243042
Adam,17,2,30,2,57,27,0.0067414478040167,44,0.045196305960416794
SGD,27,1,20,1,53,16,0.0034558817038181,52,0.5379706025123596
AdamW,28,1,31,2,40,21,0.0097697859192231,116,0.08348139375448227
Adadelta,26,2,19,1,56,20,0.0026039505627896,89,2.2417855262756348
Adamax,28,2,23,1,54,25,0.0048264400794526,44,0.0492933914065361
Nadam,18,2,27,2,47,28,0.0030494813506952,63,0.031092805787920952
SGD,21,2,24,1,59,21,0.0075141249172368,96,0.4025103747844696
Adadelta,23,1,31,1,62,21,0.0095995585963363,127,1.4359477758407593
Adam,20,1,29,1,60,30,0.0015041271242551,43,0.23689855635166168
Adagrad,28,1,28,2,51,19,0.0028150960052968,114,0.40659621357917786
RMSprop,30,2,16,2,58,27,0.0076988523504745,60,0.061214376240968704
AdamW,19,2,16,2,47,17,0.004334826749062,110,0.037307243794202805
AdamW,17,1,29,2,49,26,0.0037278084308099,71,0.0687083974480629
Adam,17,1,21,1,55,25,0.0079969984550871,70,0.2099696546792984
AdamW,26,2,29,1,38,18,0.0040599205473405,74,0.05234849825501442
AdamW,24,2,30,1,57,23,0.0066274332376958,106,0.049518462270498276
SGD,27,1,30,1,63,19,0.0010623703376738,118,2.176361083984375
RMSprop,24,1,16,1,58,16,0.007713551092474,70,0.31822851300239563
AdamW,31,2,30,1,48,27,0.007769167954094,112,0.050673991441726685
Adagrad,18,2,21,2,39,17,0.0034995806665195,36,0.19020244479179382
SGD,25,1,29,2,43,25,0.0082492606488633,111,0.3268281817436218
Adagrad,30,2,27,1,34,30,0.001799889649084,120,0.6463032364845276
SGD,23,1,31,1,54,26,0.0024637166188479,47,0.5838747024536133
Adadelta,17,1,30,1,51,19,0.0061878613992496,77,1.589848279953003
Adam,23,1,27,2,49,27,0.0085054954756124,94,0.0662020817399025
Adagrad,19,2,28,2,45,28,0.0035075259324652,107,0.2893373668193817
AdamW,19,1,17,1,58,29,0.0001027808430809,112,0.46378007531166077
Adadelta,30,2,26,1,49,21,0.0026118958287353,109,2.192152976989746
Nadam,26,1,25,1,58,25,0.0044029574045464,85,0.30938151478767395
Adam,30,2,31,1,52,26,0.0023248730964467,83,0.045441098511219025
RMSprop,18,2,22,2,32,16,0.0025856764511145,86,0.03666185215115547
SGD,23,2,30,2,43,31,0.0089579783712204,41,0.12645673751831055
Nadam,22,2,23,2,41,29,0.007357205914809,120,0.035214830189943314
RMSprop,25,2,28,1,44,21,0.0056160008828073,52,0.05717277154326439
SGD,25,2,17,1,41,21,0.0036080335466784,107,0.5570433735847473
SGD,24,1,24,2,53,23,0.003283072169499,104,0.5737898945808411
Adamax,26,1,22,1,48,23,0.0085358861178547,127,0.21021750569343567
AdamW,27,2,27,1,54,31,0.0084909953652615,85,0.06290236115455627
RMSprop,20,1,24,1,39,31,0.0081342529242992,104,0.33557090163230896
Adam,21,1,21,1,44,28,0.0031917016111233,45,0.24323450028896332
AdamW,17,1,21,2,45,18,0.0050361951004193,60,0.07855293899774551
Adam,25,1,25,1,51,16,0.0052366144338998,73,0.21470823884010315
Adadelta,23,1,18,2,38,18,0.0094108585301258,71,0.9892084002494812
AdamW,16,2,27,2,59,19,0.000425160008828,48,0.05522274971008301
Adadelta,20,1,29,2,38,19,0.0034248951666298,40,1.921976089477539
RMSprop,31,1,22,1,35,23,0.0089611564775987,121,0.2734372317790985
AdamW,18,2,26,1,60,23,0.0047316927830501,58,0.047449082136154175
Nadam,22,2,20,1,36,30,0.0074602957404546,68,0.05599837750196457
Adagrad,30,1,29,2,55,24,0.0078531891414698,70,0.17271073162555695
Nadam,26,2,21,2,36,24,0.0023751269035532,112,0.03599883243441582
SGD,28,2,19,2,35,18,0.0059876406974177,78,0.2836821973323822
AdamW,28,2,18,2,40,23,0.0008444714191127,90,0.06204685568809509
AdamW,16,1,30,2,49,25,0.0059091811962039,91,0.06058335676789284
Adamax,30,2,21,1,35,21,0.0079807106598984,127,0.05952530354261398
Adamax,29,2,23,2,36,23,0.0015220039726329,40,0.06499416381120682
AdamW,26,2,16,2,56,16,0.0057341867137497,37,0.04786843806505203
SGD,25,2,18,2,43,22,0.0082458839108364,78,0.20308583974838257
Adam,17,1,18,1,36,27,0.0073659457073493,104,0.21400341391563416
Adagrad,29,2,22,1,55,18,0.0067859412933127,123,0.4103979766368866
SGD,28,2,31,2,36,26,0.0018024718605164,79,0.6733756065368652
