Name,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Adadelta,56,17,0.0080056913221397,94,1.5811387300491333
Adamax,58,20,0.0048773830191009,68,0.08987357467412949
SGD,42,18,0.0012219461264691,54,1.4530807733535767
RMSprop,46,31,0.0078490293279636,105,0.08673078566789627
Adam,32,18,0.0072192927847715,78,0.11426001042127609
RMSprop,55,22,0.0082356384843625,32,0.14544662833213806
Adadelta,53,20,0.00420869726671,95,1.9826253652572632
RMSprop,59,20,0.0014608161283383,34,0.08555585891008377
Nadam,50,16,0.0079020381023309,112,0.06837160140275955
Adagrad,34,17,0.0021812074790483,116,1.0516290664672852
Adamax,59,27,0.0022135031699865,100,0.1456846296787262
SGD,42,26,0.0011515440111526,94,2.0333967208862305
Adam,63,17,0.0063755630282748,78,0.07106856256723404
Adam,44,29,0.0071793740596864,108,0.07932402938604355
AdamW,53,16,0.0084852231519713,55,0.08824510872364044
Nadam,53,17,0.0016320584372817,121,0.10572048276662827
AdamW,35,17,0.0059593983870736,109,0.09986915439367294
Nadam,56,23,0.0003728896318749,126,0.2044636458158493
Adagrad,51,25,0.0008288715135292,93,1.5071719884872437
Adadelta,44,20,0.0021907858728841,86,2.1909496784210205
Nadam,61,31,0.0034480752410993,36,0.06160310283303261
RMSprop,62,29,0.0031547173788266,50,0.06878642737865448
Adadelta,36,25,0.0024391658250439,91,2.203756332397461
RMSprop,63,20,0.0056091762737429,48,0.0827205628156662
AdamW,42,28,0.0001652084767755,45,0.23045417666435242
AdamW,60,31,0.0003775158757084,113,0.180503711104393
SGD,40,18,0.0082747286463656,44,0.33325260877609253
Adam,60,31,0.0077339394733233,123,0.06608287990093231
Adagrad,45,29,0.0078613929250958,45,0.2819749116897583
Adagrad,62,30,0.0090144572810418,57,0.25307026505470276
Adagrad,39,30,0.0078452091590817,116,0.3517078757286072
RMSprop,33,28,0.0071499432571609,50,0.11987295746803284
Adam,40,17,0.0007041986434753,110,0.1877063810825348
RMSprop,37,21,0.007133037185215,77,0.10378577560186386
Adadelta,50,26,0.0045539601110621,52,1.6268246173858643
Adam,56,28,0.0086609053362085,75,0.0823466032743454
AdamW,37,18,0.0048293058930775,121,0.10020367801189423
Adamax,39,20,0.0004430833834569,116,0.3140178620815277
Adam,35,24,0.0006505670506097,42,0.13427124917507172
Adadelta,49,31,0.0039240654606077,117,2.036463975906372
AdamW,61,19,0.0004765277598726,95,0.16112633049488068
Adam,49,21,0.0003101579533341,45,0.17701858282089233
Nadam,32,19,0.0080125580922487,74,0.09335386753082275
RMSprop,35,26,0.0040795102646327,94,0.08854249119758606
Adagrad,51,20,0.0031594816415115,56,0.42488718032836914
AdamW,37,25,0.0011802902620316,80,0.1249367743730545
SGD,55,16,0.0091630499601478,99,0.47011852264404297
Adadelta,36,19,0.0034345948828903,107,2.129399299621582
Adam,63,31,0.0030384906588459,119,0.0669345036149025
Adagrad,40,18,0.0042590297010649,114,0.5242353677749634
Adagrad,42,21,0.0092445694235376,88,0.3183996081352234
Adadelta,45,22,0.0073142070514395,80,1.7092479467391968
Adam,49,23,0.0046191967003684,46,0.07906900346279144
