Name,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Adamax,37,23,0.0026976876215151,100,0.15902478992938995
RMSprop,43,26,0.0049943110827059,109,0.08183694630861282
Adadelta,52,25,0.0006157848312305,82,2.2793102264404297
Adagrad,46,18,0.0063262078478131,116,0.40540561079978943
SGD,63,21,0.0018529738661845,118,1.9432629346847534
Nadam,32,24,0.0054346752533843,44,0.09608712047338486
Nadam,35,30,0.0012929064105942,80,0.11358527839183807
Adagrad,55,23,0.008677725152684,51,0.28333398699760437
RMSprop,44,24,0.0093798913698088,88,0.10674741864204407
RMSprop,34,24,0.0083428265258,57,0.12491106241941452
Adagrad,44,16,0.002709143241907,117,0.7996109127998352
Adagrad,56,16,0.0022766678868532,51,0.5637428760528564
Adam,49,25,0.0020302658323478,82,0.08228795230388641
Adagrad,61,25,0.0061165790373661,64,0.32084497809410095
Adadelta,42,25,0.0005510254969948,52,2.279478073120117
Adadelta,49,21,0.003265011736743,39,1.9382656812667847
Adam,46,21,0.0023756326016563,44,0.07659419625997543
SGD,56,18,0.0049447272587257,90,0.6446996331214905
Adam,32,27,0.0017323362922722,51,0.09339096397161484
Adadelta,45,17,0.0061934563556555,49,1.66531503200531
RMSprop,56,24,0.0015178844942266,125,0.1013401597738266
AdamW,46,23,0.0023584581993235,37,0.07444074004888535
Adadelta,32,18,0.0042518336824285,67,2.0203332901000977
Adadelta,40,21,0.0050213511252986,102,2.0098555088043213
Adamax,38,19,0.0055384391248033,124,0.12308470159769058
RMSprop,53,22,0.0057251873580705,62,0.08094832301139832
Adadelta,43,26,0.0005551947389706,121,2.2820611000061035
Adagrad,57,21,0.001006193597238,45,0.8211051225662231
AdamW,34,30,0.001069514906582,80,0.12239683419466019
RMSprop,52,25,0.0094859832687899,74,0.10541417449712753
RMSprop,61,18,0.0012847073628131,70,0.09289131313562393
Adagrad,34,19,0.0083428944565865,79,0.33621835708618164
Adam,40,16,0.0007959229905914,121,0.17230509221553802
Nadam,37,16,0.0016712837745636,65,0.10340473800897598
