Name,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Adadelta,45,17,0.0087346985800571,63,1.3790838718414307
RMSprop,56,19,0.0020073800854609,82,0.08862220495939255
Adamax,33,29,0.0003240302250463,46,0.31025511026382446
Nadam,39,21,0.0008678370126967,77,0.14064742624759674
Adadelta,53,29,0.0017461585901528,86,2.1625354290008545
AdamW,43,28,0.0081190298444578,32,0.10451914370059967
SGD,36,23,0.0003682146310189,39,2.176600933074951
Adam,52,23,0.0072751936915264,65,0.08135984092950821
RMSprop,43,21,0.0019945919336614,126,0.10026583820581436
Adadelta,43,17,0.0038951891901045,109,2.1605224609375
AdamW,37,27,0.0035917826246689,105,0.09390319883823395
Adam,53,19,0.0027425383154434,50,0.07000361382961273
SGD,33,30,0.0040613413466723,78,0.7327636480331421
Adagrad,49,23,0.0035113337542228,85,0.4297136664390564
Nadam,44,18,0.0046772570435191,113,0.07352107763290405
Adadelta,38,27,0.0051826540911247,63,1.7471697330474854
RMSprop,37,19,0.0062925478982,119,0.09376466274261475
Adadelta,50,17,0.0010079458696621,54,2.2188098430633545
Adamax,53,20,0.0026344500375251,116,0.14031249284744263
Adadelta,51,30,0.0084244882084839,126,1.6081563234329224
Adam,37,29,0.006651580094838,79,0.08328623324632645
Nadam,53,31,0.0037294523511114,52,0.0657612681388855
RMSprop,35,25,0.0070794198159285,91,0.09705407917499542
Adadelta,42,28,0.0013527941166694,81,2.2264599800109863
RMSprop,44,16,0.0044178121311745,57,0.08762312680482864
Nadam,39,17,0.0023029537569357,100,0.09914137423038483
SGD,34,30,0.0092669100128423,92,0.4214371144771576
RMSprop,58,20,0.0075030860368403,108,0.07840617001056671
Adamax,63,28,0.0098464680302385,64,0.0661473497748375
Nadam,44,23,0.0020745796008244,63,0.08411242812871933
AdamW,42,27,0.0094676099822002,64,0.09466306865215302
Adagrad,62,30,0.0040196223061582,42,0.3298394978046417
AdamW,49,22,0.0072162952327361,78,0.08141306787729263
Adamax,35,19,0.0041002868639074,32,0.12687361240386963
Adam,35,17,0.0058945757189234,92,0.09742453694343567
Adamax,34,25,0.0023250389543526,70,0.1681286245584488
SGD,47,28,0.0043171901421094,87,0.6492640376091003
Adadelta,63,26,0.0029961493246496,115,2.1086714267730713
Adagrad,50,26,0.0092554822313411,84,0.3006975054740906
Adagrad,43,30,0.0078558198277222,76,0.32100215554237366
SGD,57,26,0.0062719329992609,44,0.374077707529068
RMSprop,39,16,0.0095770142813678,40,0.1353062391281128
Adamax,55,17,0.0091066645828964,52,0.08602356165647507
SGD,59,24,0.0015386921426218,102,1.858354091644287
Adadelta,44,31,0.0028860431866529,55,2.023298740386963
RMSprop,47,24,0.00647068003085,47,0.10886403918266296
RMSprop,53,20,0.0061238892372784,102,0.0765736997127533
Adamax,35,21,0.0036091355956617,74,0.12794311344623566
Adamax,36,20,0.0044981133803367,36,0.11880145221948624
