Name,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Adamax,42,19,0.003452422785834,76,0.12714233994483948
Adagrad,42,18,0.0019919372918561,61,0.6326310634613037
AdamW,45,20,0.0062352825175889,92,0.08828189969062805
AdamW,33,22,0.0030712047030339,66,0.10214695334434509
Nadam,57,20,0.0008928198805864,103,0.11750870198011398
SGD,62,19,0.0036092265796495,62,0.5911813378334045
Adam,46,30,0.0008678606412384,123,0.13021627068519592
Adagrad,38,25,0.0091089227848327,71,0.29296889901161194
Adadelta,34,29,0.0032033664154758,110,2.118565797805786
RMSprop,55,19,0.0072621640982469,49,0.09979021549224854
Nadam,47,18,0.0094649865251873,101,0.07847525179386139
RMSprop,51,20,0.0002818480943119,104,0.23687893152236938
RMSprop,54,29,0.0021077092401532,87,0.08062773197889328
AdamW,57,28,0.0028672161406635,108,0.07261425256729126
SGD,56,25,0.0049069926187282,77,0.5346094369888306
Adadelta,56,16,0.0055801366724265,107,1.9043619632720947
Nadam,43,26,0.002005997373774,91,0.0908270850777626
AdamW,46,26,0.0022637499241343,69,0.07631130516529083
Adadelta,63,18,0.0021509436567152,114,2.1693198680877686
Adadelta,62,29,0.0002355576473208,103,2.302800178527832
Adagrad,57,26,0.0070326451574299,65,0.2949064373970032
Adamax,32,25,0.0061028409868922,125,0.12003136426210403
Adagrad,49,18,0.0012272035893613,56,1.0058690309524536
RMSprop,36,31,0.0030814864668158,49,0.08909265697002411
Nadam,36,29,0.0074542735754445,48,0.0974176749587059
Adagrad,61,16,0.0074778498104128,124,0.3807276487350464
Nadam,45,30,0.0087275895432928,73,0.08121450990438461
Nadam,53,30,0.0054255418463845,93,0.06483052670955658
SGD,48,28,0.0026150854205433,82,1.0165473222732544
Adamax,57,30,0.0070802445295412,62,0.07709789276123047
Adam,32,25,0.0089611205202603,67,0.11188719421625137
Adadelta,33,31,0.0048674511456492,107,2.070115804672241
Adagrad,62,28,0.0090882026284069,39,0.24599537253379822
Nadam,34,20,0.009737307146176,112,0.09415338188409805
Adadelta,44,31,0.0025867023970963,127,2.1632635593414307
Nadam,56,18,0.0010489183353247,50,0.09213978797197342
Nadam,44,17,0.0081185181939187,119,0.0778246596455574
RMSprop,59,29,0.0031393807441272,88,0.06780821830034256
SGD,41,30,0.0066982092043339,117,0.5835273861885071
Adam,42,16,0.0086694390237352,95,0.08804585039615631
AdamW,60,16,0.0034412322198229,82,0.07144428789615631
Adagrad,53,29,0.0083643757622224,45,0.27548947930336
Nadam,38,19,0.0095803805246678,100,0.0888163149356842
SGD,63,18,0.0062344137708466,122,0.6216027140617371
SGD,38,22,0.0009850250414405,127,2.146361827850342
Adam,53,31,0.0059134818190982,117,0.07069770991802216
Adam,41,31,0.0076825810910544,97,0.08297865092754364
Adagrad,39,19,0.0013134358411861,95,1.2377718687057495
SGD,47,22,0.0009728077685838,112,2.1313793659210205
AdamW,43,21,0.0077395720867703,109,0.08377540856599808
Adagrad,57,23,0.0088062574162547,62,0.28101032972335815
RMSprop,47,18,0.0029328639046613,45,0.08749745041131973
RMSprop,39,23,0.0028074256286945,72,0.09003081172704697
Adadelta,40,31,0.0091704559155116,86,1.3660951852798462
Adam,44,24,0.006296264934488,44,0.07949326932430267
Adam,35,21,0.0073298482789631,114,0.0924413651227951
SGD,37,31,0.0093346342555048,43,0.31073692440986633
SGD,53,21,0.0024085195301028,107,1.4058938026428223
Adagrad,35,31,0.0075076421262339,122,0.3471073806285858
Adamax,48,29,0.0017472824435999,70,0.15931709110736847
Nadam,41,21,0.0096629196736101,124,0.0824185162782669
Adam,50,19,0.005048269767532,89,0.07310138642787933
Nadam,41,28,0.0045701121464756,56,0.07956826686859131
Adagrad,33,22,0.0077382564140729,49,0.2997201085090637
Nadam,41,24,0.0014605718099902,100,0.11608312278985977
RMSprop,39,29,0.0065790869825159,102,0.088326595723629
Adadelta,62,22,0.0097013412267684,56,1.0600180625915527
RMSprop,63,23,0.0061707772553145,110,0.0695405825972557
Adadelta,33,24,0.0089201306585856,111,1.8358526229858398
RMSprop,52,23,0.0088866177644994,38,0.14059846103191376
SGD,62,21,0.0072952039639823,38,0.3266134262084961
SGD,46,30,0.0025408230531606,108,1.5680760145187378
Adadelta,51,31,0.0085519909484051,122,1.6089866161346436
Adam,51,25,0.0080441048266574,84,0.0795096829533577
SGD,46,26,0.0033321241077551,119,1.3528872728347778
SGD,41,28,0.0064860638818581,110,0.5994666218757629
Adadelta,55,30,0.0045299124126014,92,1.8965128660202026
Adagrad,46,25,0.0053353510994937,55,0.33451345562934875
Adadelta,46,21,0.0053970181869618,60,1.7096226215362549
Nadam,57,30,0.003911044176068,120,0.06696011126041412
Nadam,41,27,0.003317926262142,98,0.07528925687074661
AdamW,36,16,0.009928756004026,91,0.09986068308353424
