Name,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Adadelta,59,27,0.0020167305414523,36,2.019225835800171
SGD,56,19,0.0039693278031908,101,0.8225694298744202
RMSprop,50,28,0.0094410533171774,57,0.12085717916488647
Adagrad,34,16,0.0033775178111563,47,0.4344834089279175
Nadam,40,30,0.0009224204610876,75,0.11654355376958847
RMSprop,59,21,0.0076854516196577,71,0.08462001383304596
RMSprop,61,30,0.0020422684118216,125,0.07852084189653397
Adam,39,18,0.0004434111651439,57,0.18118813633918762
Nadam,42,22,0.0095450377701235,45,0.09794702380895615
Adamax,41,28,0.0092644553363247,35,0.08328797668218613
Adadelta,43,29,0.0060818355874904,51,1.4580998420715332
Adamax,52,23,0.0016018872899881,127,0.1824362725019455
Adamax,51,21,0.0047055730783616,87,0.11457684636116028
Adam,60,21,0.0059652917389948,54,0.07098624110221863
Adamax,44,16,0.0026267373003143,32,0.1278858631849289
Adam,37,19,0.0088025997958055,39,0.10951658338308334
Adam,59,27,0.0092099595737052,70,0.0813729390501976
Nadam,38,29,0.0076204491452076,104,0.0793180987238884
Nadam,39,22,0.0003040115018252,34,0.18437017500400543
SGD,62,17,0.0072463405312908,100,0.5289056897163391
Nadam,43,28,0.0088836024491533,34,0.10010751336812973
Adagrad,59,16,0.0028991688840559,106,0.6261488199234009
Nadam,35,25,0.0094314890939987,35,0.1229052022099495
Nadam,52,19,0.0069008056277662,58,0.07719489187002182
Adagrad,46,23,0.0027358245706345,92,0.5829297304153442
AdamW,47,22,0.003038471081416,47,0.0726514682173729
Adam,54,20,0.0095317494633235,121,0.07781932502985
AdamW,39,22,0.0014955520789293,86,0.11973540484905243
RMSprop,54,22,0.0099585213485606,127,0.08199667185544968
Adam,50,31,0.0095064761085658,95,0.08090409636497498
Adam,45,22,0.0084092858570329,51,0.0976419597864151
Adamax,55,29,0.0074027536493076,40,0.06705489754676819
RMSprop,52,16,0.0004176500251041,51,0.17051823437213898
AdamW,33,28,0.0043055910366151,54,0.09043357521295547
Adam,56,18,0.0049435195910129,60,0.07354694604873657
RMSprop,41,23,0.0053181264508003,77,0.09116703271865845
SGD,37,21,0.001403682093417,123,2.1788246631622314
Adagrad,42,20,0.0059336800172051,86,0.37907394766807556
Adadelta,52,23,0.0068881685177858,95,1.6836895942687988
Adam,57,28,0.0004815880658344,100,0.16673335433006287
SGD,54,25,0.0026174456336547,51,0.6600496172904968
