Name,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Adadelta,34,17,1.0084842170987651,41,0.11706171184778214
Adamax,36,25,1.001471750130436,121,2.1153929233551025
Adadelta,59,21,1.0018791055603187,125,0.10170875489711761
Adadelta,42,30,1.0043210815490509,126,0.1222800612449646
Ftrl,46,20,1.007788829956644,79,2.302739143371582
Adagrad,47,23,1.007962014864131,105,2.302513837814331
Adagrad,48,27,1.0074477585307364,110,2.3024628162384033
Nadam,39,27,1.0032506324239858,99,2.330658435821533
Adagrad,46,30,1.0079872921813213,34,2.302745819091797
Adadelta,47,28,1.0080809894919567,36,0.0897858664393425
Adadelta,53,16,1.0033293300854977,68,0.09853572398424149
SGD,41,23,1.0014417525816472,105,1.6028013229370117
Ftrl,42,18,1.0032792476128822,110,2.302753448486328
SGD,55,25,1.0098475241199716,87,0.2012806385755539
Adagrad,61,30,1.0098882435720986,68,2.302621841430664
Adagrad,43,19,1.005671325695145,69,2.302569627761841
Ftrl,52,21,1.0018118748403557,39,0.9988299012184143
SGD,35,25,1.008676943736674,77,0.9765648245811462
Adadelta,55,32,1.0100260778387433,91,0.09147521108388901
Adadelta,46,32,1.0067499918372567,40,0.09313955903053284
Adagrad,36,30,1.0028667737258254,74,2.3022284507751465
SGD,45,18,1.0001716851026097,96,0.25318723917007446
Nadam,43,32,1.0032919102707303,76,2.3352437019348145
SGD,62,24,1.002413399918316,62,0.7189508676528931
Ftrl,60,29,1.0002203846083815,73,2.302574634552002
Adadelta,53,19,1.0054422337220672,44,0.0871993750333786
Ftrl,57,29,1.0014314992113544,35,2.302703619003296
SGD,38,22,1.0004762843742787,65,1.5216106176376343
Adamax,62,24,1.0016643292797092,104,2.215662717819214
Adamax,54,27,1.0045419694606845,61,2.3327715396881104
Adagrad,37,17,1.0057738002660026,120,2.3026797771453857
Nadam,46,25,1.0041647593431644,115,2.3292322158813477
Ftrl,35,21,1.007087123149629,128,2.3029210567474365
Ftrl,43,27,1.0045827982264748,78,2.3026158809661865
SGD,42,17,1.0068636797969162,86,0.2439056634902954
Adagrad,36,21,1.0001965409378553,55,2.3026044368743896
SGD,48,31,1.0061565607282288,44,1.8417531251907349
Adagrad,61,27,1.0028709197000616,48,1.4577480554580688
Adadelta,51,22,1.0036030564439984,71,0.09439767152070999
SGD,53,16,1.0020291153824312,124,0.13941243290901184
Adagrad,33,23,1.0089403512890787,120,2.302295207977295
Adadelta,63,31,1.0013044281382693,80,0.08449337631464005
SGD,45,19,1.0086112722349674,115,0.322640061378479
SGD,33,18,1.0075090132265065,85,1.1004629135131836
SGD,40,30,1.0021711902305324,82,0.21179744601249695
SGD,63,28,1.002077850786614,87,0.25068309903144836
Adadelta,35,17,1.0073674341501702,105,0.12515361607074738
SGD,51,17,1.007583003280067,86,1.059709906578064
Adadelta,59,22,1.0027042863237274,76,0.0921754390001297
Adadelta,42,28,1.0036014500500332,121,0.11121948063373566
Adadelta,41,21,1.0058726769213548,58,0.10513003170490265
Adadelta,60,31,1.0030323621400679,105,0.08614416420459747
Adadelta,52,29,1.0077415605741384,103,0.10055305063724518
Ftrl,45,27,1.0085490528255387,81,2.3027477264404297
Adadelta,44,28,1.0081721289891712,102,0.1030859425663948
Adagrad,36,27,1.009419355825769,89,2.302583694458008
Adadelta,56,26,1.000313959173613,68,0.08885960280895233
Adadelta,59,32,1.0070859170171989,82,0.08853787928819656
SGD,36,28,1.0016252405507895,126,0.5259341597557068
SGD,60,22,1.0062407969963136,86,0.860210120677948
Adadelta,57,16,1.003269853722681,47,0.08972584456205368
Adadelta,48,31,1.0050984254946864,49,0.08797143399715424
Adadelta,40,18,1.0042865735195359,50,0.10905271768569946
SGD,52,17,1.000486235391061,118,0.2554472088813782
Adadelta,50,18,1.004514693176691,48,0.09396334737539291
Adadelta,57,22,1.0014032179321504,32,0.07985250651836395
SGD,54,17,1.0084748819209641,51,0.2614270746707916
Adadelta,60,16,1.0065488288074074,43,0.08979153633117676
Adadelta,32,29,1.0074243120603341,38,0.1107279360294342
Adadelta,46,19,1.0030000828588086,67,0.10813552141189575
Adadelta,40,19,1.0023928775293418,78,0.11499740183353424
SGD,48,30,1.0065670499106727,68,0.6816608309745789
SGD,63,24,1.006158971765797,125,0.21331702172756195
Adadelta,57,24,1.004505015803171,74,0.09187355637550354
Adadelta,41,17,1.0061883842941326,57,0.09984979033470154
Ftrl,57,24,1.000820746152233,33,2.302722692489624
Adadelta,55,19,1.0056279364218355,87,0.09714186191558838
Adadelta,32,19,1.0092354561678791,81,0.1357070952653885
Adadelta,56,19,1.0043091482720903,47,0.08786214143037796
Adagrad,50,24,1.0071480002719388,99,2.3026609420776367
Adadelta,44,20,1.0046237174984667,39,0.0930890291929245
Adamax,54,17,1.0035085853090169,98,2.3254804611206055
Adadelta,56,30,1.00624272798437,52,0.08612780272960663
Adadelta,51,27,1.0083591474237914,46,0.09586872905492783
SGD,56,23,1.0085369604113048,102,0.20748461782932281
Adamax,61,29,1.0024305928392618,55,2.331937789916992
Adadelta,63,20,1.0063405821936506,39,0.07876801490783691
Ftrl,32,29,1.0008019420930874,108,2.3028159141540527
SGD,49,20,1.001373657570939,66,0.30741259455680847
Adamax,43,27,1.0093421498176414,122,2.0156524181365967
Adadelta,43,18,1.0094508622189846,109,0.11764895170927048
Nadam,50,23,1.0053529864737119,63,2.341949462890625
Adadelta,63,24,1.005886188258516,40,0.07706835865974426
SGD,33,21,1.0012757470023532,74,0.28486302495002747
Adadelta,45,16,1.004190519296583,82,0.11209294945001602
SGD,40,26,1.0002622385671265,43,1.8599480390548706
Ftrl,55,26,1.007759179648511,103,2.302747964859009
Adadelta,39,23,1.0021065682422894,45,0.10241618007421494
Ftrl,38,30,1.0094354354141495,80,2.3026716709136963
SGD,42,26,1.007182241210709,104,0.2643652558326721
