Name,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Adadelta,47,16,1.0009690687633637,89,0.1024455726146698
Adadelta,59,28,1.0074516935094964,39,0.08379878103733063
SGD,61,18,1.0068680853662881,127,0.15834656357765198
Adadelta,42,28,1.0043489962337027,124,0.10453446954488754
Adadelta,60,22,1.0004573446772425,77,0.08794864267110825
Ftrl,52,31,1.0023765661782387,59,2.3026843070983887
Adagrad,43,23,1.0065160977003895,84,2.302553176879883
Adagrad,43,19,1.0052165111813107,100,2.3026669025421143
SGD,60,24,1.001460406105294,111,0.15758168697357178
SGD,34,31,1.004366124741916,74,0.3042595684528351
Adadelta,56,21,1.008978790377585,90,0.09614654630422592
SGD,55,16,1.0023056270891144,44,1.6095248460769653
Adadelta,55,19,1.00848577878326,87,0.09076936542987823
Ftrl,48,30,1.0014281489784949,93,1.5185797214508057
SGD,59,16,1.001720836199471,125,0.2551668882369995
SGD,62,17,1.0004493632494484,35,1.5570027828216553
Adadelta,63,19,1.0090608647941295,105,0.09883009642362595
Ftrl,50,25,1.004031678948243,123,2.3025970458984375
SGD,51,27,1.0026760834948374,106,0.1750435084104538
SGD,55,18,1.0016583372244738,87,0.217272087931633
Adadelta,38,21,1.0064320510414093,83,0.11417095363140106
Ftrl,33,29,1.0061763638102554,77,2.3029043674468994
Adamax,53,31,1.0079250695709647,91,1.5898734331130981
SGD,52,20,1.0029409596137353,60,1.059995174407959
SGD,38,18,1.008601989215924,59,1.4145691394805908
Adadelta,47,29,1.0069413160561862,116,0.10400938242673874
Adamax,32,24,1.00515356002274,106,2.132410764694214
Ftrl,45,22,1.005056250634022,35,2.302799701690674
Ftrl,54,30,1.0024637151432616,61,2.302633762359619
Adadelta,48,27,1.0012605439708187,68,0.10087242722511292
Ftrl,44,17,1.0093705877996069,108,2.3026156425476074
SGD,46,32,1.006452472658649,110,0.2535499930381775
Adadelta,49,29,1.0049250832791539,121,0.09773653745651245
Adagrad,51,23,1.005912532220024,70,2.3025364875793457
Adadelta,60,21,1.0026013907310298,41,0.08491430431604385
Adadelta,35,29,1.004066945279991,37,0.10217028856277466
SGD,46,24,1.0002503626585781,41,1.982497215270996
Adadelta,44,31,1.0065561784437589,99,0.10248341411352158
Adadelta,54,26,1.0028642504888046,62,0.09124400466680527
Ftrl,34,27,1.0048260097532318,79,2.3027124404907227
Adadelta,63,29,1.00331153652893,123,0.09168180823326111
Adamax,39,18,1.0088657517127853,92,2.0324172973632812
Adadelta,56,26,1.0048593301035253,78,0.09047836065292358
SGD,54,30,1.0038768765056096,81,0.24179287254810333
Adagrad,46,30,1.0074334684828374,75,2.302640438079834
Adadelta,63,23,1.008449387659286,110,0.09469090402126312
Adadelta,63,31,1.0054036622223572,118,0.09278058260679245
SGD,48,18,1.005488340231033,87,0.29700276255607605
Adagrad,49,28,1.0016759218131972,121,2.3026905059814453
Adadelta,57,20,1.0045884295301026,81,0.09395153075456619
Adadelta,48,24,1.0059079710951029,85,0.1011723056435585
SGD,55,28,1.0037470752047761,75,0.2823231816291809
Ftrl,55,17,1.0081717007911581,89,2.302541732788086
Adamax,43,27,1.0006320471037975,85,2.3268513679504395
Adagrad,59,29,1.003699713948089,69,2.3027496337890625
Adagrad,59,24,1.001294773894028,110,2.3024370670318604
Adagrad,56,29,1.0013953101170312,63,2.3024888038635254
Adadelta,39,23,1.0032550821565476,78,0.1105479896068573
Ftrl,55,22,1.0087493646075838,52,2.3026654720306396
Adadelta,58,30,1.0051944975824654,63,0.0849091112613678
SGD,49,27,1.0068722256059066,86,0.22892656922340393
Adadelta,37,21,1.0066226621650067,121,0.1306590586900711
Adadelta,54,27,1.0097977798645787,61,0.09598363935947418
Adadelta,48,32,1.0006807197713523,34,0.08781006187200546
Adadelta,52,23,1.0037173689113559,77,0.09244707226753235
Ftrl,54,19,1.0088853232989834,124,2.3025872707366943
SGD,53,28,1.0003788679683479,87,0.2563984990119934
Adamax,55,27,1.0046792043737176,114,2.005659818649292
Ftrl,59,19,1.009632637512126,68,2.302793502807617
SGD,38,17,1.0011299149066675,90,0.31741395592689514
SGD,61,20,1.0096490480227314,113,0.2198532670736313
SGD,41,29,1.006849682504839,72,0.7194790840148926
SGD,60,30,1.0017291079304331,70,1.7150216102600098
Adadelta,55,24,1.0097911926580838,106,0.09762721508741379
Adadelta,52,27,1.0076951702501755,42,0.0824529305100441
Adadelta,33,29,1.0031323706661261,107,0.12378159165382385
Adadelta,47,31,1.0064512221918538,32,0.08318079262971878
Adadelta,50,18,1.0009550326198353,114,0.10645554959774017
Adadelta,63,31,1.0088761047572532,102,0.08494708687067032
Adadelta,41,31,1.0072746100555945,93,0.11027552932500839
Adadelta,54,27,1.0021924955658423,45,0.08293305337429047
SGD,46,21,1.009111137314358,116,0.13775944709777832
Adagrad,62,30,1.0026944094065284,41,1.2508665323257446
SGD,44,24,1.0002578098218382,90,0.277030348777771
Adagrad,34,17,1.006180398275403,96,2.3025858402252197
SGD,39,28,1.007646584802003,81,0.5434333086013794
Adadelta,60,25,1.0008137055469446,87,0.08701293170452118
SGD,32,17,1.0026214383553615,112,0.24919390678405762
Adamax,44,25,1.0065688526844754,99,2.0224220752716064
Adadelta,49,29,1.010046122696111,75,0.10139528661966324
SGD,38,23,1.0010624015735154,120,1.314627766609192
Adadelta,46,30,1.0051824156120888,54,0.09359756112098694
Ftrl,37,19,1.0013176726548814,74,2.3024823665618896
Adagrad,49,19,1.0014078447703019,34,1.6273083686828613
Adamax,39,23,1.004922005724441,91,2.325106620788574
Ftrl,54,26,1.008511129349998,66,2.3026814460754395
SGD,42,18,1.0091330767141051,81,0.8745916485786438
