Name,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
SGD,54,29,1.0022108688847864,103,0.2169027030467987
SGD,39,26,1.0076942794946924,53,0.37127286195755005
Nadam,47,23,1.0080760495945162,39,2.358145236968994
SGD,53,32,1.0029325205870838,111,0.19824647903442383
SGD,62,29,1.0085356081220493,103,1.2390193939208984
Adadelta,54,24,1.0079503341495935,41,0.08257278800010681
Ftrl,34,32,1.0100126918979975,106,2.3027303218841553
SGD,56,22,1.0086877382331232,38,1.5633561611175537
Adadelta,33,17,1.004312199437185,121,0.1359310895204544
SGD,45,30,1.0030794234399925,68,1.500042200088501
Adadelta,33,25,1.0004820195054251,62,0.11795943230390549
Adadelta,52,25,1.008465068234741,101,0.1015147939324379
Adadelta,49,32,1.005460323277872,111,0.09722628444433212
Adagrad,43,27,1.008155323687404,50,2.3029427528381348
SGD,53,23,1.0020500368941558,125,0.15616020560264587
Adagrad,36,17,1.0066337300297354,103,1.5121407508850098
SGD,52,22,1.0048245687778907,83,2.30228853225708
Adadelta,62,22,1.0099375945922675,104,0.09354423731565475
Adadelta,43,21,1.0076453078584702,35,0.09569551050662994
Adagrad,38,32,1.0069242276877712,97,2.3026161193847656
Adamax,39,20,1.0016722768324113,86,2.3257815837860107
Adadelta,61,23,1.0066410088117572,124,0.08849053829908371
Adadelta,46,27,1.0041035745372655,70,0.09720459580421448
Adadelta,56,17,1.0039909840872423,70,0.09418553858995438
Adadelta,50,27,1.0085339674441411,65,0.09511079639196396
Ftrl,47,31,1.005985859691444,93,2.302783250808716
SGD,62,16,1.0016975198756208,63,0.2000066637992859
Adadelta,50,18,1.0091000760008664,102,0.10441852360963821
Ftrl,36,23,1.002540114159445,43,1.2643808126449585
Adadelta,58,22,1.0074958119165556,69,0.09025286138057709
Adadelta,57,30,1.0081774933673544,119,0.09543710947036743
SGD,55,29,1.0074262170779087,81,0.20278382301330566
SGD,49,25,1.0046944080507942,54,1.973529577255249
Adadelta,49,24,1.005380720845042,117,0.09826401621103287
Adagrad,32,16,1.0094693390192593,111,2.3025155067443848
Adadelta,38,28,1.0078920775452584,115,0.11528359353542328
Adadelta,51,25,1.0099685081878949,94,0.09856006503105164
Ftrl,49,28,1.0084657872445304,53,2.30269193649292
SGD,34,26,1.0052544732067545,99,0.32468706369400024
Adadelta,41,26,1.0042506637077717,53,0.09980063140392303
SGD,56,22,1.0004266841194724,102,0.22281736135482788
Adadelta,57,19,1.0085441694620871,32,0.08249671757221222
Ftrl,49,19,1.0067702371496634,80,2.3026351928710938
Adagrad,36,18,1.0094107879511345,74,2.3024911880493164
Adadelta,39,17,1.005016131264966,49,0.10805269330739975
SGD,48,31,1.0090113204434468,70,0.26403650641441345
Adadelta,43,18,1.0074590729167563,40,0.09349457174539566
SGD,59,19,1.0087021022725342,57,0.2295266091823578
Adadelta,46,29,1.0030832225735358,127,0.10113783925771713
Adagrad,54,17,1.002594423775288,75,1.3019570112228394
Adadelta,57,22,1.0021738809828844,53,0.08532851934432983
Adadelta,50,29,1.0090478370499714,94,0.09982708841562271
Adadelta,57,27,1.0046702340302642,105,0.0982813909649849
Adagrad,53,29,1.0066332033959482,49,2.3026251792907715
Adadelta,43,18,1.002885336943188,59,0.0996609777212143
Adadelta,37,24,1.0082673067946157,102,0.11654666066169739
Adagrad,53,26,1.006987208945846,42,1.763337254524231
Adagrad,39,23,1.0092704999534383,66,2.3026516437530518
SGD,56,29,1.0003046181239943,59,0.2587723433971405
Adadelta,33,16,1.0046172080519251,50,0.10909806936979294
Ftrl,60,22,1.0089615041814224,42,2.3024446964263916
Adadelta,62,31,1.0087683509785692,111,0.0922306627035141
Adadelta,46,25,1.002000428299282,69,0.10374440252780914
Adagrad,52,23,1.001057336042262,93,2.3024513721466064
Adagrad,39,24,1.0018231950957144,81,2.302546977996826
Adadelta,49,27,1.0042830587527545,34,0.08478574454784393
Adadelta,42,27,1.0057314812377702,86,0.10671457648277283
Adadelta,56,18,1.0094279563570145,124,0.1060415506362915
SGD,52,20,1.0042637140980641,51,1.4528529644012451
Ftrl,44,31,1.0087997049532569,112,2.3027448654174805
Adagrad,55,26,1.0067414355813935,36,2.302725076675415
Adamax,59,28,1.0086991675800774,62,2.167579174041748
Ftrl,62,23,1.000544444010391,70,2.3025941848754883
Adagrad,34,24,1.0038218981166902,93,2.3024191856384277
Adadelta,48,31,1.0068893667232686,39,0.08653800189495087
Adadelta,62,28,1.0041279285118847,50,0.08083359897136688
SGD,63,29,1.0046017247683097,103,0.5527593493461609
Adadelta,59,16,1.0061892667043157,117,0.10247298330068588
Ftrl,47,30,1.0068151945197703,105,2.302406072616577
Adadelta,58,25,1.004162896424217,90,0.0892389640212059
Adadelta,38,26,1.0083727683300208,95,0.11476129293441772
Adagrad,42,16,1.004126569359218,35,2.3026297092437744
Adadelta,45,25,1.0079159472806616,32,0.092508465051651
SGD,48,24,1.003520494993707,103,0.2335897833108902
Adadelta,40,29,1.004333769926109,105,0.11624239385128021
Adadelta,33,27,1.007381583429506,61,0.11511583626270294
Ftrl,53,29,1.0018583828038112,102,2.302478313446045
Adadelta,36,28,1.0010805522475261,92,0.11710307002067566
Adadelta,48,18,1.0085616158607147,108,0.1089949756860733
Adadelta,42,28,1.004696030524983,51,0.09964233636856079
Adadelta,40,31,1.0066243450451406,54,0.09902627766132355
Adadelta,47,30,1.0004949322592394,123,0.10523530840873718
SGD,42,30,1.0017086882495774,53,1.148064374923706
Adadelta,52,30,1.0004400978860886,84,0.08909103274345398
SGD,47,30,1.003732725525457,54,0.6744813323020935
Ftrl,55,31,1.0043166174971732,97,2.3027260303497314
Adadelta,34,31,1.005927734583346,68,0.11349839717149734
Adadelta,49,23,1.0092670653333482,125,0.11184966564178467
Adadelta,46,31,1.0029097755902534,81,0.0980883538722992
Adamax,40,28,1.0069976363493311,33,2.2531893253326416
