Name,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Adadelta,40,31,1.0087627133431054,111,0.10984949767589569
Ftrl,46,19,1.0044640459112177,52,2.3025882244110107
Adadelta,46,20,1.0038465554047706,47,0.10238546878099442
Adadelta,63,21,1.0045467290273769,88,0.08920525014400482
Adadelta,50,30,1.0073012156616141,41,0.08686848729848862
Adagrad,48,27,1.0043139803201164,55,2.3025405406951904
SGD,39,31,1.0090803100692602,78,0.20548373460769653
Adadelta,40,17,1.0032352953878665,90,0.11904235929250717
Adadelta,35,23,1.0100163572830667,37,0.10742424428462982
Ftrl,53,20,1.0065314549178561,113,2.3026843070983887
Adagrad,38,30,1.0010591316039434,101,2.3025619983673096
Adamax,62,30,1.0079606060938395,44,1.8193669319152832
Ftrl,52,25,1.0057615735742256,91,2.302650213241577
Adagrad,44,27,1.0043183212397537,117,2.302785873413086
Adadelta,64,19,1.003610261824956,58,0.08317307382822037
Adagrad,61,17,1.000656914747482,81,2.302586793899536
SGD,53,25,1.0024912035097568,40,0.8447794318199158
SGD,57,31,1.0034303313460669,121,0.18110959231853485
Ftrl,59,26,1.0058769540158037,128,2.302504539489746
SGD,35,17,1.0093509895309811,121,0.17965494096279144
Adadelta,44,17,1.0060260437810045,88,0.11619830131530762
SGD,38,21,1.0044091257878958,67,1.1606625318527222
Adadelta,51,22,1.0098027355389805,104,0.10250518471002579
SGD,54,26,1.0056939469497732,48,1.8572527170181274
SGD,56,17,1.0012910048907988,48,0.20727898180484772
SGD,33,25,1.009208331869605,98,0.8016901612281799
Adagrad,38,18,1.0053506265105436,117,2.3024911880493164
Ftrl,35,24,1.003469031543078,113,2.302647113800049
Adadelta,63,23,1.009615442682315,66,0.08726340532302856
Adadelta,62,17,1.0024659243600453,32,0.08276861160993576
Adadelta,43,27,1.0026960961543139,90,0.10684729367494583
Adamax,46,31,1.0055420191739777,40,1.9169620275497437
Ftrl,56,22,1.0100180702853028,111,1.5830683708190918
SGD,34,28,1.0095145972107036,95,0.2840709686279297
Adagrad,52,30,1.0070508385049173,62,1.712931752204895
Adadelta,46,21,1.0009770615353606,44,0.09576047956943512
Adagrad,52,31,1.0012143292293496,84,2.302518844604492
Ftrl,62,28,1.0042361669655049,37,2.3026299476623535
Adagrad,50,22,1.0080565346663386,68,2.302638530731201
Adagrad,33,24,1.0003482640791064,117,1.7276235818862915
SGD,41,30,1.0066780066633243,43,1.6821470260620117
Adadelta,45,17,1.0094795259881066,50,0.1049153208732605
Adagrad,53,18,1.009605091622515,93,2.302708148956299
Ftrl,56,29,1.008662317482039,52,2.3026633262634277
Adadelta,50,16,1.0020869323339427,40,0.09358833730220795
Adagrad,38,24,1.0006837906053776,128,0.8808231353759766
Adadelta,58,18,1.0094034873455662,97,0.09495708346366882
SGD,50,21,1.0091696712348337,40,1.5978292226791382
SGD,43,31,1.0100481235125935,35,1.859412670135498
Adadelta,35,21,1.004860194011842,52,0.11400987952947617
Adadelta,39,19,1.000676753329197,50,0.10031521320343018
Adadelta,60,29,1.0041578155280746,122,0.09286928921937943
Adadelta,55,29,1.0076246578314743,91,0.09980128705501556
SGD,57,29,1.0078494213703102,114,0.17622345685958862
Adadelta,62,20,1.005803624275673,51,0.07955040782690048
Adadelta,61,30,1.002901472557478,95,0.08810015767812729
Adadelta,46,19,1.003945874145447,75,0.0989961177110672
Adadelta,43,29,1.0012012375740316,83,0.10520855337381363
Adagrad,43,26,1.004218232152351,100,2.3024730682373047
Adagrad,45,25,1.0004159204430576,89,2.3024251461029053
SGD,61,30,1.0062147533767583,50,0.309317022562027
Adadelta,56,20,1.008242276649352,113,0.10019244253635406
Adadelta,34,24,1.008296301277718,45,0.1117226704955101
Adadelta,55,19,1.0026520352221717,118,0.10605122148990631
SGD,60,23,1.0021881463418294,48,0.36713120341300964
Adadelta,45,19,1.001771040002384,39,0.09152361750602722
Adadelta,48,25,1.0076900971927154,52,0.09049880504608154
SGD,36,25,1.000449352205991,126,0.21520143747329712
SGD,57,17,1.0034096042066412,99,0.17094126343727112
SGD,42,30,1.0075665760797128,67,1.7161818742752075
Adadelta,60,19,1.0089951660233352,63,0.08490069210529327
Adadelta,33,20,1.0004893370246135,50,0.12557679414749146
SGD,58,20,1.0044648083477417,102,0.5982569456100464
Adadelta,55,19,1.0085761439593912,47,0.09444919973611832
Adadelta,58,32,1.0021330962164379,112,0.0874510332942009
Adadelta,38,18,1.005221829768849,56,0.11064104735851288
Adagrad,39,21,1.0068012856306157,112,2.3024768829345703
SGD,64,24,1.0003459497363816,126,0.14488229155540466
SGD,61,25,1.0088021159347216,78,0.1936114877462387
Adagrad,36,21,1.0034215484671256,127,2.302461624145508
Adadelta,36,31,1.0049833033760818,65,0.10877136886119843
Ftrl,59,25,1.0065412243101992,128,2.302616834640503
Adadelta,40,23,1.0092382459047908,54,0.0985160544514656
Adagrad,43,31,1.0074795569508186,99,0.8618412017822266
Adadelta,58,26,1.00457913557107,128,0.09847245365381241
Ftrl,35,21,1.0042379512167383,124,2.3024251461029053
Adadelta,53,16,1.0080567377800225,106,0.11231693625450134
Adadelta,36,24,1.0052378947975076,71,0.11885816603899002
SGD,35,28,1.0074614870047953,124,0.44986119866371155
Adadelta,52,25,1.0048340167566954,104,0.09638788551092148
SGD,36,25,1.0086284802397198,116,0.9963870048522949
Adagrad,55,17,1.002783807376499,41,1.4716553688049316
Ftrl,37,20,1.005121732028688,34,2.3026175498962402
Adamax,48,28,1.0029076460788249,38,2.253774881362915
Adadelta,57,21,1.007936167966257,87,0.09543102234601974
Adadelta,54,21,1.0047202083981428,124,0.0999763011932373
SGD,50,24,1.003237084411241,110,0.1774173080921173
SGD,45,28,1.000555289477764,49,1.6349881887435913
Adadelta,60,31,1.0083544432979363,41,0.0758146420121193
SGD,56,17,1.0031015307896742,113,0.17574699223041534
