Name,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
SGD,61,27,1.0028673771118157,98,0.22722283005714417
Adadelta,53,22,1.0026004255820773,90,0.09951996058225632
Adadelta,49,17,1.0051763375753602,73,0.10251572728157043
SGD,55,20,1.001916762388141,66,0.188731849193573
Adadelta,64,18,1.0040307545582579,47,0.08238563686609268
Adamax,51,26,1.0091222499378953,103,2.031445026397705
Adadelta,63,31,1.002817705740442,76,0.0824994221329689
Adadelta,57,29,1.0017288415343533,54,0.08421329408884048
Adamax,55,16,1.0040773416674225,42,2.3376026153564453
Adadelta,58,30,1.0085201936692645,38,0.08107155561447144
Adadelta,44,24,1.008614027646101,38,0.0924212709069252
Ftrl,62,29,1.0025407992636983,118,2.3025927543640137
Adagrad,63,27,1.0071790913942547,58,2.302717447280884
Adadelta,63,18,1.0048209849285248,63,0.0866682305932045
Ftrl,36,18,1.00510274539078,63,2.3026199340820312
Adagrad,37,22,1.0045919516454282,123,2.302527904510498
Adagrad,35,24,1.0015226256067298,84,2.302473545074463
Adadelta,50,21,1.0009950355059967,101,0.10331808030605316
Adagrad,63,20,1.005373188114915,86,2.302647113800049
Nadam,56,19,1.0026098936593166,77,2.3356897830963135
Adadelta,60,29,1.002318084137259,100,0.09096048772335052
Adagrad,38,30,1.0028513538178911,124,2.3026785850524902
Adadelta,33,26,1.0039625262752958,43,0.11367275565862656
Adadelta,49,30,1.000929126074928,92,0.10003100335597992
Adadelta,61,24,1.0002388099891024,113,0.10004650801420212
Adadelta,36,26,1.0045010251480808,55,0.10755807906389236
SGD,39,30,1.0048161690072883,109,1.9016931056976318
Adadelta,64,19,1.0054123491301612,114,0.09893956780433655
Adadelta,57,20,1.0069177048143985,91,0.0873122587800026
Adadelta,42,28,1.0088363366856699,59,0.10220448672771454
SGD,54,31,1.0010565634516022,107,0.16929614543914795
Adagrad,57,27,1.0059792252932107,73,2.3023698329925537
SGD,64,17,1.0058620219055245,87,0.13002917170524597
Adagrad,58,30,1.0097796731441906,91,1.4704152345657349
SGD,33,27,1.0053185942346334,102,0.2585395276546478
SGD,49,30,1.0007374549759112,63,1.1646368503570557
SGD,36,21,1.0059329338943692,73,1.3726544380187988
Adadelta,41,19,1.0070359763927155,51,0.10062282532453537
Adagrad,59,19,1.0061177748338679,77,2.30271577835083
Adadelta,57,29,1.003863722277944,42,0.07553194463253021
Ftrl,40,21,1.003787108295133,70,2.3024871349334717
SGD,38,18,1.0100148033513556,107,0.22273443639278412
Adadelta,51,17,1.0075354699594872,59,0.09628123044967651
SGD,60,28,1.0037788661914233,81,0.23864704370498657
Adadelta,33,31,1.00434099964887,42,0.10605592280626297
SGD,50,22,1.005100050935479,48,2.3064005374908447
Ftrl,34,20,1.0020952693179779,48,1.4186347723007202
Adadelta,39,30,1.0021342344870257,58,0.11126909404993057
Adadelta,60,22,1.0016031739148739,84,0.09424775838851929
Adadelta,36,17,1.0081906217527334,109,0.12767957150936127
Adadelta,40,26,1.0075276101456614,36,0.10152740776538849
SGD,56,19,1.0074411371882293,85,0.26540136337280273
SGD,62,22,1.0085165572138883,106,1.5999364852905273
Adadelta,48,24,1.0001205696108186,66,0.10215793550014496
Adadelta,45,32,1.0083973840563332,75,0.09984034299850464
Adadelta,46,23,1.0030154344462188,62,0.09599720686674118
Adadelta,48,19,1.0001788636344977,59,0.10445461422204971
Adamax,43,27,1.0096423812004829,59,2.130249500274658
Adadelta,49,20,1.0013799006793096,37,0.09208384156227112
Adadelta,51,23,1.0042732388992197,35,0.08439767360687256
Ftrl,33,17,1.005675014490857,72,2.302668571472168
SGD,45,25,1.0010205395247105,76,0.8103736042976379
Adadelta,45,19,1.001245831305639,51,0.09410389512777328
Adadelta,63,30,1.0078534603187597,57,0.073666051030159
Adadelta,50,20,1.0005659254986439,93,0.10146207362413406
SGD,46,25,1.0021413451777854,119,0.3217287063598633
Adadelta,33,21,1.00335879877557,64,0.11601529270410538
Adadelta,58,29,1.0040743667147571,111,0.09044114500284195
SGD,40,26,1.0040310679551205,98,0.4842686951160431
Adamax,43,17,1.0063885492908036,108,2.3251893520355225
SGD,48,30,1.0027129630567995,54,0.35033056139945984
Adadelta,60,24,1.0008439947478998,122,0.09543207287788391
Ftrl,42,27,1.007397314234803,52,2.30261492729187
Adagrad,63,21,1.0021635041094539,89,2.302576780319214
Adagrad,60,22,1.0034529027530144,108,2.3024983406066895
SGD,32,17,1.0077760745501505,58,1.8998808860778809
Adadelta,46,22,1.0091053114973492,99,0.1061762273311615
Ftrl,36,27,1.0069210362812424,83,1.5628927946090698
Adagrad,45,20,1.0079332188450323,103,2.30265736579895
Adadelta,38,21,1.002986885481994,53,0.11080378293991089
SGD,47,21,1.0036165732966145,110,1.6915186643600464
Adamax,35,30,1.004614888410183,118,2.0551297664642334
Ftrl,52,30,1.0046238055271173,77,2.302508592605591
Adagrad,43,23,1.0078491757030188,45,2.302532434463501
Adamax,57,29,1.0073596818927397,104,1.9937200546264648
Adadelta,43,27,1.0075299922143377,123,0.11241428554058075
Adadelta,55,19,1.008514531219358,113,0.1014728844165802
Ftrl,58,17,1.0034044697503186,125,2.302618980407715
Adadelta,47,29,1.0038542878003793,105,0.10756907612085342
Ftrl,38,26,1.0027468474563241,52,2.3026180267333984
Adadelta,33,30,1.0031496790079746,59,0.11080285161733627
Adadelta,48,31,1.0005531681217665,86,0.09661275893449783
Adadelta,39,20,1.0032371223388237,124,0.12561234831809998
Ftrl,48,27,1.0084406473327807,120,2.3024275302886963
Ftrl,58,29,1.0061546871138356,61,2.302544116973877
Ftrl,62,26,1.0088703428625505,50,2.30263090133667
Adadelta,55,25,1.0040488848128386,75,0.08966702222824097
SGD,44,32,1.0064881255480502,73,0.23215240240097046
SGD,55,24,1.0091548432170354,80,0.1922972947359085
Adagrad,37,17,1.0054195288512877,33,2.302488088607788
