Name,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Adadelta,41,19,1.0012922974866691,125,0.12224646657705307
Adadelta,45,32,1.002840985297716,120,0.10335657745599747
SGD,35,30,1.0041889091302285,124,1.272096037864685
Ftrl,46,21,1.0080149866117762,106,2.3026678562164307
SGD,37,31,1.0052046648234298,85,0.3112525939941406
Adagrad,39,30,1.001352848675833,78,2.302631139755249
Adadelta,55,24,1.0047186369176304,118,0.09956318885087967
Adadelta,37,32,1.000208186848255,49,0.10174178332090378
Adadelta,41,25,1.0049280292385674,44,0.10655877739191055
Ftrl,35,23,1.0079434531127487,96,1.9869743585586548
Adadelta,50,21,1.0040361669176514,43,0.09457064419984818
Ftrl,53,23,1.004025838469263,99,2.3026061058044434
SGD,33,24,1.0086006336954565,109,1.8703382015228271
Adadelta,35,17,1.0048017031760637,109,0.12279633432626724
Adadelta,45,16,1.007673115461114,49,0.10192146897315979
Adadelta,36,27,1.0017382173846863,39,0.10535205900669098
Adadelta,41,24,1.0089868380990799,44,0.10454859584569931
SGD,56,19,1.000503692665892,105,0.15471947193145752
Adamax,40,19,1.0017498944384873,108,2.3233485221862793
Adadelta,48,26,1.0087971457504006,59,0.09296848624944687
Adadelta,54,28,1.0078070779567976,59,0.0812121108174324
Adadelta,60,24,1.0072809222685202,120,0.09952080249786377
Adamax,39,29,1.00749420965435,104,2.323460102081299
Adagrad,44,27,1.0061225277488868,76,2.3025012016296387
Adadelta,60,28,1.0090276515098477,104,0.09372339397668839
Adamax,38,16,1.0068156900055365,48,1.8910068273544312
Adadelta,63,25,1.0010255927658425,102,0.09028860181570053
Adadelta,38,20,1.009772428580313,72,0.10931985825300217
SGD,34,21,1.003771343843778,124,0.18169651925563812
Ftrl,60,25,1.0084191044908606,95,2.3024849891662598
Adadelta,59,27,1.002465919276604,100,0.08791173249483109
SGD,59,27,1.0028556009727467,77,0.24332088232040405
Adadelta,47,28,1.0029524107574632,111,0.1023005023598671
Adadelta,39,29,1.0001282944916285,65,0.10341288149356842
SGD,57,27,1.0100078921474334,102,0.19501052796840668
Adadelta,39,25,1.004786676139887,45,0.10436659306287766
SGD,62,30,1.0087568373941092,44,2.2476553916931152
Adadelta,51,31,1.0005227315287708,67,0.08864191919565201
SGD,63,26,1.0022276701237238,54,0.37824711203575134
Ftrl,46,23,1.0025293893902583,100,1.598124623298645
Adadelta,44,17,1.0068784402596145,79,0.11098061501979828
Adadelta,55,22,1.0080987476367465,87,0.08806716650724411
SGD,48,24,1.002152916644087,71,0.16769658029079437
SGD,41,18,1.0083539651605382,74,0.16811062395572662
Adagrad,42,19,1.008240142158658,65,2.3025922775268555
Adagrad,50,24,1.0013597813531154,43,1.1332441568374634
Adagrad,64,27,1.0083094423157657,127,2.302579402923584
SGD,52,18,1.0023986359555013,121,0.1789855808019638
SGD,38,24,1.0023402431813562,35,1.8240594863891602
Adagrad,47,22,1.002420743809236,88,2.2955360412597656
Adadelta,38,25,1.0015614346058122,62,0.10820268839597702
Adamax,55,17,1.0081976250392164,70,2.331875801086426
Adamax,45,19,1.0010943222224002,110,1.8381364345550537
Ftrl,63,17,1.0071777020462636,45,2.3026387691497803
Adadelta,57,21,1.000958310193874,46,0.08293960988521576
Adadelta,52,27,1.003474701427092,92,0.09648190438747406
Adadelta,63,32,1.0073930929420105,119,0.08805608749389648
Adadelta,43,25,1.001972107663363,92,0.11065974086523056
SGD,48,22,1.0053246513435987,121,0.22669768333435059
Adadelta,46,27,1.0023797632311555,44,0.09606567025184631
SGD,60,29,1.004741848243084,35,1.7679777145385742
SGD,45,17,1.0032743075190347,61,1.5112817287445068
Adadelta,49,26,1.0042547119151104,83,0.09662387520074844
Adadelta,36,23,1.0018102650126048,52,0.10777834802865982
Adadelta,53,18,1.001311478048637,69,0.09213612228631973
SGD,38,26,1.002490803975204,36,1.885259985923767
SGD,56,22,1.0045320969222908,111,0.19270628690719604
Adadelta,57,18,1.0055851060621854,32,0.08619577437639236
Adadelta,37,23,1.0035319494818675,128,0.1221533715724945
SGD,60,24,1.006066316011376,102,0.1543632447719574
SGD,46,28,1.0067768921528752,40,1.8532639741897583
Adadelta,32,32,1.0079743877001233,112,0.12681399285793304
SGD,55,29,1.009641922941597,114,0.15847626328468323
Adamax,36,23,1.0034309218809276,56,2.2937822341918945
Ftrl,48,28,1.001822113235619,35,2.3026328086853027
Ftrl,55,20,1.0041216112676148,74,2.3026349544525146
SGD,57,26,1.003618091564449,123,0.2141200304031372
Adadelta,57,28,1.0073588244888718,79,0.09522415697574615
Adadelta,36,30,1.0068174712849483,56,0.10790416598320007
Adadelta,39,21,1.002426000607655,98,0.11457862704992294
Adadelta,60,23,1.008477027495395,57,0.09040886163711548
SGD,58,32,1.0085308872730985,97,0.16632074117660522
Adadelta,62,25,1.0083697447092885,42,0.07750283181667328
Adadelta,36,22,1.0009601288410717,77,0.12261824309825897
Adagrad,55,25,1.0095346951155189,100,2.302640438079834
Adagrad,59,28,1.0084946389061387,63,2.302640438079834
Adadelta,39,24,1.0017976493271123,64,0.09858280420303345
SGD,39,18,1.0007968973241748,59,1.653648018836975
Adadelta,56,20,1.0042539541520463,71,0.09247133135795593
Adadelta,57,22,1.0069611083680934,114,0.09604278206825256
Adadelta,52,27,1.0060630616874453,90,0.09860919415950775
Adamax,63,21,1.0093783787626818,65,2.2040200233459473
Adadelta,59,28,1.008960696160666,125,0.09926994144916534
Adadelta,40,18,1.0002684844251646,83,0.1102164089679718
Adadelta,54,28,1.005523014309637,52,0.08979827165603638
Adadelta,47,18,1.0051070552830568,91,0.10622669756412506
SGD,54,26,1.0073949698445293,77,1.8709040880203247
Adadelta,61,20,1.0092106936779142,72,0.08680567890405655
Adadelta,34,17,1.0074563829748866,64,0.12393872439861298
SGD,63,26,1.0016286341220721,123,0.17194542288780212
