Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
5,27,2,23,3,42,20,1.000212,66,2.306495428085327
5,25,2,31,2,62,20,1.001785,118,2.30669903755188
3,29,2,26,1,52,22,1.001843,77,211.39430236816406
5,23,2,19,3,37,21,1.006016,126,2.305387020111084
5,29,1,26,2,47,29,1.008058,80,2.3065199851989746
4,27,1,25,2,38,16,1.001979,47,0.2931547462940216
0,20,3,24,3,45,29,1.003954,95,2.3020193576812744
4,17,2,20,3,44,20,1.000404,68,0.27387145161628723
0,19,1,25,2,39,24,1.004283,70,2.322638750076294
0,21,3,16,2,54,18,1.003702,83,2.289217710494995
4,20,3,28,2,41,30,1.005091,102,0.3198663592338562
0,16,2,26,2,32,25,1.007339,70,2.303990125656128
0,22,2,28,2,37,26,1.002993,116,2.302997589111328
8,22,3,19,1,52,23,1.003185,47,2.3066394329071045
8,19,2,25,2,38,17,1.000699,127,2.305131435394287
0,31,2,18,3,62,29,1.00175,79,2.305845260620117
7,32,2,17,2,39,22,1.001504,95,22.0731258392334
0,28,1,30,2,40,26,1.00712,68,2.304429769515991
4,19,3,17,2,57,25,1.00994,118,0.35456329584121704
4,30,2,24,2,61,18,1.009115,44,0.24300093948841095
8,26,1,19,2,32,22,1.001451,113,2.3056235313415527
4,26,2,26,3,50,27,1.00637,126,0.3301921784877777
4,21,3,17,3,46,31,1.007314,40,0.1980428546667099
0,21,3,23,2,46,30,1.004776,127,2.2964346408843994
0,21,2,30,3,56,21,1.005995,113,2.3018853664398193
0,20,3,25,2,39,20,1.004336,93,2.300335168838501
6,20,2,16,2,40,18,1.000448,53,174.97694396972656
4,23,2,21,1,46,24,1.001422,59,0.3261471390724182
4,17,1,27,1,34,22,1.00202,110,0.7069986462593079
0,20,1,22,3,44,18,1.002309,51,2.3058323860168457
4,19,3,28,2,59,23,1.000934,46,0.20527690649032593
8,18,2,28,2,48,24,1.008009,34,2.3064229488372803
5,22,3,18,3,44,26,1.002205,77,2.3111960887908936
0,16,1,25,2,59,21,1.002844,112,2.304208517074585
5,21,2,32,2,49,21,1.004382,99,2.3060874938964844
3,21,2,22,3,45,19,1.004557,81,1013.3583984375
0,18,2,25,1,37,31,1.001644,46,2.306741952896118
4,17,1,21,1,44,26,1.001516,47,0.5641332864761353
0,29,2,16,3,52,27,1.002815,86,2.305455446243286
0,30,1,29,2,33,17,1.00268,108,2.2990310192108154
0,30,2,19,2,34,22,1.001394,80,2.3039910793304443
8,23,2,31,1,60,28,1.009665,123,2.3051116466522217
8,20,3,29,1,44,27,1.004799,74,2.3058688640594482
8,24,3,27,2,59,20,1.005284,44,2.3061327934265137
