Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
5,18,3,22,2,43,30,1.008007,79,2.3024728298187256
4,32,3,27,2,49,19,1.000633,119,0.03598025068640709
4,17,1,31,2,34,18,1.003857,57,0.06713750213384628
5,24,1,32,3,42,19,1.009496,66,2.3026788234710693
5,25,3,21,2,35,22,1.008803,58,2.302520990371704
8,31,1,17,2,46,23,1.008199,109,2.3027279376983643
0,26,2,28,2,41,20,1.002277,118,2.3030593395233154
8,27,1,20,2,54,17,1.003082,113,2.302628755569458
4,22,3,17,3,46,29,1.008309,104,0.03459324687719345
8,31,1,21,1,48,24,1.003067,68,2.3024985790252686
4,24,2,19,2,50,16,1.004068,32,0.036111075431108475
4,30,2,21,3,48,30,1.000304,54,0.03381603956222534
5,17,1,31,2,45,28,1.00228,94,2.302638053894043
8,31,2,20,3,60,25,1.000811,95,2.3025150299072266
5,20,1,20,1,60,17,1.000891,122,2.3024685382843018
4,23,3,16,3,52,32,1.004763,79,0.035159915685653687
5,29,2,23,2,39,30,1.004717,34,2.3027215003967285
4,19,2,32,2,37,17,1.007287,101,0.04017776995897293
4,20,3,17,2,49,19,1.009197,102,0.038411542773246765
8,19,1,20,2,59,20,1.009174,92,2.3027236461639404
5,22,2,27,2,37,22,1.004162,89,2.3026137351989746
4,20,1,29,2,40,28,1.009179,37,0.06180797517299652
4,24,3,21,3,60,22,1.005616,115,0.03652489557862282
5,19,2,27,1,58,21,1.003173,43,2.302666664123535
5,24,3,20,2,36,24,1.001534,67,2.3026554584503174
4,18,3,32,2,44,28,1.006076,77,0.030230073258280754
5,23,2,21,2,62,27,1.00633,93,2.302523374557495
4,32,3,24,2,57,32,1.004227,51,0.026963597163558006
8,30,1,26,3,47,25,1.006636,53,2.3028392791748047
4,26,3,27,2,60,20,1.001671,54,0.029318997636437416
8,22,3,30,3,36,29,1.007691,50,2.30261492729187
4,29,1,24,2,42,31,1.000386,120,0.07057029008865356
8,29,2,18,2,36,23,1.008842,99,2.3027291297912598
6,22,2,19,3,58,20,1.003079,49,2.3339760303497314
8,17,3,20,3,45,18,1.008496,101,2.3025600910186768
4,29,2,16,2,56,17,1.009247,45,0.03605179116129875
4,31,2,18,3,34,28,1.00799,82,0.043121419847011566
5,20,3,26,2,55,22,1.003219,119,2.302579164505005
4,19,2,28,2,47,27,1.004307,95,0.03566238656640053
8,19,2,19,2,57,21,1.004378,96,2.3025355339050293
6,28,2,27,1,63,17,1.002313,114,2.321748971939087
4,21,2,17,1,49,19,1.007541,85,0.060598161071538925
4,28,2,28,2,46,22,1.00923,86,0.037177860736846924
4,28,2,30,1,36,19,1.006844,111,0.06237444654107094
4,27,2,30,3,64,24,1.007771,68,0.03278356418013573
8,30,3,21,2,47,21,1.001801,48,2.302558660507202
8,19,1,23,2,63,22,1.004405,128,2.3026583194732666
4,17,2,30,3,46,25,1.007508,57,0.03273783624172211
5,31,3,17,1,55,17,1.009591,48,2.30281662940979
4,16,3,29,3,63,29,1.009625,86,0.02971799485385418
4,30,1,30,3,56,23,1.009268,95,0.049057915806770325
4,30,1,19,2,33,30,1.006784,98,0.0798933207988739
4,26,2,27,2,44,20,1.004382,50,0.034978341311216354
4,20,2,22,2,54,30,1.003954,84,0.0385819748044014
4,31,2,24,3,62,18,1.002382,56,0.03384343534708023
4,19,3,25,3,43,28,1.001263,36,0.02983121946454048
5,30,2,19,3,36,31,1.007312,68,2.3026132583618164
6,23,2,31,1,44,19,1.007632,34,2.342616558074951
4,18,3,31,1,40,18,1.000891,109,0.04674573242664337
4,31,3,21,2,56,27,1.006149,50,0.029071878641843796
4,19,2,22,3,56,28,1.005152,96,0.040177322924137115
5,27,3,28,2,47,25,1.005823,60,2.3027567863464355
5,27,2,29,3,60,25,1.009967,93,2.3026247024536133
4,27,3,26,3,44,23,1.003701,98,0.03135956451296806
5,22,3,20,2,32,30,1.004615,55,2.3025567531585693
4,25,1,24,1,38,17,1.004103,121,0.28207993507385254
6,30,2,19,3,47,20,1.002469,126,2.319766044616699
4,29,1,20,2,49,22,1.008458,75,0.0694371908903122
4,20,2,20,1,55,29,1.005136,40,0.050802912563085556
4,18,3,18,2,37,17,1.006877,40,0.036101486533880234
8,24,2,21,1,55,28,1.003396,124,2.302612066268921
7,32,3,26,1,61,25,1.001732,96,2.3315675258636475
8,24,2,19,1,40,18,1.000967,123,2.3026912212371826
8,30,3,25,1,43,30,1.008447,124,2.3025481700897217
5,25,2,26,1,62,24,1.001381,106,2.302602529525757
4,25,2,30,2,45,20,1.005207,88,0.043774522840976715
4,21,2,29,1,40,23,1.000801,128,0.06456048041582108
8,31,2,26,2,62,31,1.0048,76,2.3028082847595215
4,23,2,21,1,46,23,1.007219,42,0.05025987699627876
4,20,3,23,2,62,26,1.000446,47,0.02944255620241165
8,18,3,18,1,39,17,1.003693,95,2.3024797439575195
4,31,2,19,3,49,20,1.004151,126,0.045686669647693634
4,22,2,27,3,34,20,1.008707,95,0.04123344644904137
8,25,2,22,3,48,25,1.005039,84,2.302706480026245
4,32,2,17,2,61,21,1.009529,65,0.0362795889377594
5,19,3,16,2,45,23,1.002679,126,2.302856922149658
8,21,2,19,2,44,16,1.00285,94,2.3024213314056396
0,21,2,31,2,49,20,1.002347,61,2.3053503036499023
8,25,2,25,2,64,18,1.003403,63,2.3026204109191895
8,21,2,30,1,57,17,1.001207,77,2.302517890930176
5,23,2,24,2,42,25,1.003195,79,2.3026154041290283
0,20,3,25,2,42,24,1.002928,43,2.3065733909606934
5,19,1,22,2,53,19,1.005721,87,2.3025782108306885
8,18,2,23,1,38,19,1.007041,59,2.302520990371704
8,28,2,23,3,58,28,1.009321,81,2.302492618560791
4,18,1,17,1,53,27,1.007949,91,0.2413722425699234
4,32,1,25,3,51,19,1.001918,75,0.05213159695267677
6,16,1,20,2,57,22,1.001531,93,2.3239822387695312
4,27,3,19,2,37,32,1.007633,126,0.0429532565176487
4,27,3,20,3,50,19,1.001948,60,0.03165646269917488
