Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
8,28,2,26,3,37,19,1.009649,107,2.3024721145629883
4,17,3,25,3,50,25,1.009449,71,0.030182331800460815
4,22,2,27,1,49,17,1.004402,68,0.05138164013624191
4,26,3,27,3,52,17,1.001969,118,0.03620889037847519
4,20,1,24,1,60,26,1.000382,67,0.3231843113899231
4,21,2,29,2,51,21,1.006092,87,0.036006901413202286
5,19,2,23,1,45,21,1.006435,70,2.302468776702881
5,19,2,24,2,54,25,1.003123,35,2.3025760650634766
4,30,2,20,1,39,31,1.002033,78,0.05760631337761879
5,19,2,22,3,46,26,1.00576,74,2.3024649620056152
4,24,1,17,2,57,24,1.005739,35,0.06571292132139206
4,19,1,16,2,60,31,1.005359,79,0.07157564908266068
5,17,2,19,3,51,20,1.009685,104,2.302690267562866
4,19,2,19,3,39,28,1.003824,128,0.03999760001897812
7,20,2,28,2,44,30,1.005512,45,2.3539047241210938
4,19,2,25,1,43,31,1.00568,86,0.055562905967235565
5,29,3,25,2,35,22,1.002548,88,2.302539587020874
5,29,3,23,2,42,20,1.007142,92,2.3025612831115723
4,20,1,20,3,39,19,1.001485,87,0.05837973579764366
5,26,2,17,2,60,24,1.007659,36,2.302569627761841
4,26,2,26,2,38,32,1.000181,78,0.04070410877466202
5,31,3,25,2,47,21,1.006936,88,2.302793025970459
5,30,1,26,1,58,28,1.009684,68,2.302767515182495
4,25,3,21,2,42,18,1.006036,101,0.03326108679175377
4,24,1,31,2,62,23,1.00044,35,0.05295485258102417
8,21,1,26,2,50,25,1.002698,102,2.3026506900787354
0,16,2,31,2,50,25,1.004963,128,2.3031299114227295
4,18,2,25,3,64,28,1.009412,120,0.03547975420951843
5,22,2,24,3,40,22,1.004393,74,2.30253005027771
5,22,2,31,1,33,28,1.008994,118,2.302619457244873
8,19,3,18,2,62,17,1.006291,82,2.302746057510376
4,21,1,26,2,38,22,1.001642,72,0.07159991562366486
8,30,3,31,3,62,20,1.00879,113,2.302647352218628
4,23,3,29,1,32,30,1.004094,107,0.050096817314624786
4,25,3,17,1,36,21,1.00883,105,0.05462535843253136
5,20,1,30,1,47,32,1.008713,91,2.302560329437256
6,25,3,29,3,39,21,1.001373,83,2.3250677585601807
5,28,3,22,2,63,30,1.003474,32,2.302506446838379
4,25,3,21,3,53,28,1.002013,108,0.03703168407082558
4,28,3,23,2,49,20,1.007784,51,0.029202748090028763
5,29,3,23,2,33,30,1.007058,89,2.302673816680908
5,31,2,27,2,50,29,1.005362,127,2.3027164936065674
4,30,2,29,2,34,24,1.00788,34,0.0414104200899601
5,23,3,28,3,38,29,1.005069,93,2.3026950359344482
4,30,1,22,2,48,17,1.007652,35,0.06185923144221306
8,29,2,28,2,59,16,1.006393,73,2.3029251098632812
8,28,3,17,3,53,26,1.005972,103,2.3026692867279053
4,26,2,25,3,46,19,1.005863,95,0.038556963205337524
8,19,2,31,3,52,21,1.002643,68,2.302715539932251
8,20,2,19,2,36,23,1.002698,33,2.302581787109375
4,26,1,21,1,45,26,1.0011,64,0.2410726398229599
0,24,2,24,1,59,28,1.005598,85,2.30373477935791
6,24,3,20,1,47,20,1.001846,52,1.583892822265625
4,19,3,21,2,63,27,1.002249,76,0.03149475157260895
4,19,2,26,3,44,29,1.005752,37,0.03362443298101425
4,23,2,29,2,62,29,1.000116,82,0.031064022332429886
5,21,1,28,3,36,25,1.005566,70,2.3025712966918945
2,29,3,21,2,56,28,1.006095,112,2.3498148918151855
8,27,2,30,2,41,31,1.005383,82,2.3028194904327393
5,27,2,30,2,63,22,1.004571,74,2.3026528358459473
4,18,3,24,3,51,19,1.006506,92,0.030707988888025284
4,27,1,16,2,39,23,1.009791,87,0.08498769253492355
5,31,2,28,2,40,32,1.002061,67,2.302685260772705
8,21,2,26,1,33,31,1.002521,51,2.3026621341705322
8,17,3,23,1,35,28,1.00355,42,2.302713394165039
4,26,3,24,2,41,25,1.004018,41,0.03020920418202877
4,28,2,18,3,50,29,1.009781,93,0.040727391839027405
4,24,2,28,2,42,30,1.009759,126,0.0481618195772171
4,29,1,28,1,55,20,1.003057,97,0.24592933058738708
4,23,1,21,3,45,27,1.007422,56,0.04966479539871216
6,23,2,28,2,38,29,1.002401,55,2.331733226776123
4,31,1,21,1,41,18,1.000925,125,0.27851641178131104
5,27,2,18,2,52,18,1.00305,61,2.302412271499634
5,23,3,20,2,38,29,1.006397,60,2.3025944232940674
4,31,3,17,2,37,19,1.004276,118,0.04159249737858772
8,32,3,24,2,35,30,1.002374,64,2.3027830123901367
4,18,2,29,2,33,19,1.004665,92,0.04348522424697876
4,24,3,27,3,41,17,1.004219,102,0.034894444048404694
8,24,3,16,1,56,18,1.001945,125,2.3025641441345215
8,32,3,27,1,37,18,1.003311,65,2.3025453090667725
4,18,1,30,2,38,31,1.006565,51,0.066291444003582
8,28,1,20,3,59,25,1.006029,117,2.302616596221924
8,22,1,19,3,50,17,1.004165,79,2.302494525909424
5,21,1,23,2,59,30,1.003323,77,2.3024871349334717
4,23,3,28,2,55,30,1.001315,108,0.02996675670146942
5,25,1,19,2,33,31,1.004556,121,2.3026270866394043
8,31,2,20,2,39,27,1.004339,86,2.302741765975952
8,24,2,24,1,36,26,1.007492,81,2.302703619003296
4,18,2,17,2,45,29,1.009967,44,0.03618672117590904
4,23,2,24,3,48,22,1.007666,43,0.0342773012816906
4,28,2,29,1,39,17,1.008884,107,0.057710595428943634
5,25,1,24,3,51,30,1.003639,36,2.302454948425293
0,17,2,21,2,39,22,1.003008,111,2.3032386302948
4,30,1,26,3,54,31,1.003279,82,0.04716609790921211
0,27,1,20,2,44,29,1.007596,51,2.3060665130615234
8,17,1,17,2,40,30,1.000626,65,2.3025050163269043
8,17,1,22,2,40,17,1.000754,46,2.3027942180633545
4,17,2,24,2,62,24,1.007641,126,0.04243128374218941
4,30,2,28,3,38,24,1.005309,104,0.04176749289035797
4,29,1,24,2,54,22,1.004094,68,0.06585877388715744
