Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
8,20,2,31,1,35,28,1.004447,52,2.3065550327301025
5,27,2,30,2,43,20,1.003921,96,2.30645489692688
8,28,1,31,1,43,27,1.005751,106,2.3055052757263184
4,28,1,28,2,43,31,1.004061,44,0.2577933371067047
4,23,1,23,2,59,24,1.00174,70,0.3507244288921356
8,30,3,20,2,47,25,1.000944,96,2.305527448654175
8,22,2,23,3,57,18,1.002056,84,2.3058643341064453
5,20,1,30,3,53,28,1.005419,91,2.3064534664154053
8,29,2,19,3,62,20,1.008733,83,2.3058712482452393
4,31,1,30,2,47,28,1.007741,118,0.3769124448299408
4,30,3,27,1,51,23,1.00072,86,0.33133238554000854
4,24,3,25,3,54,30,1.009647,104,0.27175405621528625
0,18,1,29,3,58,26,1.008851,118,2.3020052909851074
8,19,2,28,2,62,22,1.004233,68,2.3060669898986816
0,32,1,32,2,49,18,1.00537,113,2.303487539291382
4,21,3,17,2,43,27,1.00038,76,0.2896404564380646
4,28,2,25,1,60,21,1.003757,51,0.33787405490875244
4,19,3,31,3,54,20,1.002604,38,0.18576297163963318
4,25,2,23,3,36,20,1.009375,81,0.28877493739128113
8,30,3,23,3,52,27,1.001329,56,2.306635856628418
8,22,2,20,3,63,27,1.008589,105,2.305500030517578
5,18,2,28,3,61,31,1.005488,72,3.462918281555176
4,30,2,18,2,50,30,1.002183,47,0.2419348508119583
4,27,3,26,2,64,28,1.004651,55,0.1971539407968521
8,22,2,30,1,62,30,1.001552,102,2.305494546890259
5,26,3,27,2,55,22,1.005569,120,2.305676221847534
0,25,2,17,1,40,27,1.007991,62,2.304344892501831
8,28,1,29,2,33,21,1.000846,68,2.3057656288146973
8,22,3,32,2,49,32,1.005585,116,2.3058536052703857
4,16,2,24,3,47,16,1.009407,42,0.20643772184848785
4,29,1,22,1,43,28,1.004414,53,0.5733678340911865
0,16,3,28,2,45,28,1.000409,65,2.3051657676696777
5,17,1,22,1,47,30,1.002496,104,2.3061580657958984
4,19,1,22,2,59,30,1.007329,108,0.39060723781585693
0,31,2,29,1,40,21,1.004625,57,2.3045952320098877
0,28,2,23,1,36,30,1.007702,76,2.3031272888183594
4,25,2,16,2,58,17,1.002676,96,0.37673357129096985
8,27,2,31,1,34,26,1.00871,48,2.3062233924865723
0,20,2,31,3,62,20,1.000461,72,2.3070833683013916
4,29,2,23,2,39,25,1.000368,74,0.2873194217681885
4,23,3,21,3,36,29,1.009391,46,0.19499963521957397
0,18,2,27,2,39,27,1.004201,47,2.3066093921661377
4,19,3,30,1,36,20,1.001096,77,0.3442932665348053
0,20,3,26,3,52,29,1.003089,88,2.299980640411377
0,19,3,23,1,64,30,1.003709,106,2.301811695098877
0,28,3,31,1,39,22,1.009661,120,2.3036999702453613
5,31,1,20,2,52,17,1.000686,52,2.3065476417541504
4,24,1,25,3,43,27,1.007242,38,0.2185998409986496
4,21,2,29,1,48,32,1.002114,70,0.33222725987434387
4,22,3,27,2,45,26,1.005878,43,0.20852530002593994
8,26,1,27,1,51,30,1.003954,112,2.305365562438965
4,24,2,31,2,57,24,1.002004,41,0.2232079952955246
4,23,1,32,3,44,31,1.000352,112,0.3140570819377899
5,18,2,28,3,39,25,1.000313,119,2.3054583072662354
4,27,2,28,2,35,17,1.005876,82,0.3319214880466461
4,19,3,24,2,45,19,1.006246,41,0.21546170115470886
0,23,1,27,3,51,19,1.006262,72,2.3042781352996826
4,25,1,23,1,62,20,1.001528,81,0.6105223298072815
4,30,3,31,1,38,26,1.006006,65,0.276019811630249
0,31,2,25,2,51,20,1.005997,120,2.303528070449829
0,26,2,18,2,34,17,1.003596,32,2.3085429668426514
4,22,3,17,1,43,17,1.00123,69,0.3341413736343384
4,27,2,31,2,60,24,1.008937,119,0.3423820734024048
4,21,1,29,3,37,32,1.005104,68,0.27830302715301514
4,19,2,19,3,54,24,1.008057,68,0.2606084942817688
0,19,2,26,2,37,31,1.000558,126,2.2914984226226807
3,20,1,27,1,40,30,1.002348,89,109.86834716796875
4,26,2,28,2,34,17,1.006376,47,0.2421416938304901
2,27,1,19,1,64,32,1.0022,52,103.92729187011719
5,16,2,23,1,39,25,1.001791,76,2.30682635307312
4,31,2,23,3,34,17,1.002179,42,0.22388865053653717
5,25,2,21,2,47,18,1.004814,112,2.305964231491089
8,17,2,29,2,41,30,1.008876,122,2.3051607608795166
0,24,1,30,1,39,21,1.007403,110,2.301379680633545
0,26,1,18,2,43,27,1.008741,86,2.3031773567199707
0,25,2,17,1,48,22,1.009438,81,2.3026654720306396
4,22,2,20,2,58,16,1.0068,102,0.3681260049343109
6,20,3,20,1,33,29,1.002244,121,188.10098266601562
8,30,2,24,2,37,31,1.005658,37,2.306657552719116
5,31,2,22,2,42,23,1.002449,52,2.3064656257629395
0,26,2,28,3,39,26,1.000117,89,2.3044183254241943
4,31,2,30,2,63,26,1.004667,60,0.25416433811187744
4,19,2,24,2,38,18,1.002974,48,0.2650661766529083
8,23,2,21,1,43,27,1.001916,55,2.3063271045684814
4,21,2,26,1,36,18,1.00302,94,0.43193671107292175
4,31,1,16,2,59,22,1.000592,105,0.3844340145587921
3,28,1,17,3,35,18,1.009212,60,101.71288299560547
4,23,3,28,3,43,30,1.00396,97,0.2646715044975281
4,26,2,21,2,39,28,1.008915,90,0.32761919498443604
5,17,2,28,3,38,22,1.004455,62,2.306623935699463
4,27,3,30,2,45,22,1.004729,58,0.2248987853527069
4,27,3,21,1,60,31,1.003294,66,0.313994824886322
4,26,2,27,2,47,26,1.005731,115,0.3384733498096466
4,18,2,25,2,36,24,1.008686,104,0.3394942283630371
4,23,2,27,3,60,28,1.007522,35,0.18862009048461914
8,19,2,24,2,40,18,1.005516,45,2.306466817855835
4,28,3,19,2,35,30,1.008488,47,0.22780784964561462
0,24,1,20,3,48,26,1.001713,81,2.304287910461426
7,24,1,30,1,53,31,1.007457,46,9.053228378295898
0,18,2,31,1,55,24,1.001811,67,2.3052046298980713
