Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
8,30,3,17,2,33,25,1.010045,127,2.305178642272949
4,27,3,20,3,42,30,1.008091,59,0.22873160243034363
8,22,2,21,1,59,24,1.002913,69,2.3061399459838867
5,26,2,17,3,40,24,1.002023,115,2.750429391860962
5,23,2,29,2,39,17,1.008563,89,2.305748701095581
0,25,1,27,2,40,17,1.005223,73,2.3061587810516357
4,31,1,19,2,54,19,1.005776,49,0.28714460134506226
4,21,1,17,2,48,16,1.003731,46,0.32031121850013733
4,21,1,21,2,47,19,1.00045,45,0.2796690762042999
4,23,2,23,2,48,21,1.004216,46,0.24295321106910706
8,30,2,17,1,46,24,1.008875,48,2.306638240814209
4,27,2,29,3,42,30,1.009159,62,0.22793951630592346
0,31,2,22,3,32,24,1.002682,65,2.300577163696289
8,19,3,29,2,39,30,1.001106,89,2.3059892654418945
8,19,2,26,2,64,28,1.005395,73,2.3061091899871826
4,28,2,30,3,45,31,1.00887,46,0.20906099677085876
4,22,2,19,2,55,21,1.009684,59,0.2902572453022003
0,19,1,28,3,63,19,1.009475,83,2.3045554161071777
8,25,2,29,1,43,22,1.00636,48,2.3064403533935547
8,30,2,17,1,63,18,1.001361,76,2.3057193756103516
4,25,3,17,2,39,32,1.008943,87,0.2940046191215515
0,24,1,24,2,34,25,1.006203,72,2.3092901706695557
8,32,1,32,2,59,28,1.009589,124,2.3055267333984375
0,23,2,26,3,55,24,1.008473,78,2.3077518939971924
4,29,2,28,1,38,21,1.009923,38,0.3042476177215576
0,20,1,17,3,61,21,1.004013,39,2.3069376945495605
0,31,2,29,1,36,22,1.001881,89,2.1213722229003906
5,30,2,32,2,50,20,1.00939,76,2.3063158988952637
0,24,1,18,2,48,30,1.005947,106,2.297556161880493
7,22,1,19,2,41,31,1.003376,61,24.288530349731445
0,25,2,29,3,47,23,1.000868,51,2.303635597229004
0,19,1,23,1,50,28,1.00834,75,2.305098533630371
8,22,2,19,2,35,29,1.008333,80,2.3060481548309326
8,25,3,31,2,63,20,1.004875,49,2.3063948154449463
4,27,2,18,2,37,21,1.007259,118,0.39021217823028564
0,17,2,24,3,52,17,1.006309,127,2.3026976585388184
0,31,3,19,1,59,25,1.005851,106,2.3027150630950928
8,23,3,29,2,58,31,1.0041,73,2.3059046268463135
8,31,2,30,2,63,17,1.005863,91,2.3059067726135254
4,29,2,31,2,62,32,1.008421,104,0.2999943792819977
4,27,2,29,2,47,29,1.008411,86,0.29152724146842957
4,32,2,32,2,49,23,1.007068,57,0.25192365050315857
0,19,2,24,2,50,23,1.005542,88,2.2992491722106934
0,25,2,23,2,36,28,1.005229,115,2.3024978637695312
4,20,1,19,1,44,20,1.007318,89,0.6509885787963867
8,19,2,27,2,37,23,1.007624,101,2.305413007736206
4,24,1,23,2,49,24,1.002255,54,0.3081856966018677
4,22,2,28,1,43,16,1.009414,92,0.5072810649871826
4,20,1,21,2,57,17,1.003872,118,0.39579880237579346
4,26,1,24,1,61,30,1.005246,102,0.6516392827033997
5,18,2,29,3,36,27,1.005112,125,2.3053641319274902
4,23,2,31,3,47,32,1.000157,120,0.32327646017074585
4,23,2,18,2,47,26,1.002289,88,0.33989959955215454
4,23,3,20,3,50,21,1.005704,115,0.29201751947402954
8,28,1,31,2,47,23,1.002219,127,2.305286169052124
4,24,2,31,3,36,24,1.009524,82,0.2706795930862427
4,28,2,17,2,49,24,1.002366,82,0.32929810881614685
0,17,2,22,2,64,20,1.000892,41,2.3066635131835938
8,24,2,23,2,59,23,1.003325,119,2.305330514907837
5,25,3,16,2,61,17,1.005505,93,2.30708646774292
