Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Nadam,19,2,18,1,49,16,0.0075002427921679,70,0.05616031959652901
Adamax,20,1,18,2,53,27,0.0050510271265487,108,0.07381623238325119
Adadelta,19,1,31,2,36,18,0.0060900602884953,61,1.3361941576004028
SGD,28,1,19,2,54,21,0.0049368602734284,44,0.25883686542510986
Nadam,28,2,20,2,47,29,0.0022413880129001,54,0.03501394763588905
Nadam,28,1,30,1,56,28,0.0036002739552437,46,0.2212396115064621
Adagrad,23,1,24,1,51,24,0.0034835188720781,109,0.6055234670639038
Adagrad,21,2,26,2,55,30,0.0069663598932421,46,0.12474866211414337
Adamax,21,1,16,2,63,23,0.0036761967771439,38,0.07245779782533646
AdamW,30,2,23,2,58,26,0.0041347432279311,63,0.03293314576148987
Adagrad,23,2,24,2,51,27,0.0016000947114181,113,0.47617632150650024
Nadam,25,1,22,2,52,25,0.0059299637048797,71,0.06598275899887085
Adadelta,23,1,16,1,55,21,0.0027536316828526,60,2.141101360321045
RMSprop,18,2,18,2,35,21,0.005131004838968,72,0.0413074754178524
Nadam,23,2,31,2,48,24,0.0075423217470984,88,0.03766847029328346
Adagrad,20,2,19,2,53,28,0.0084369246812764,109,0.15254788100719452
SGD,25,1,24,1,35,19,0.0060584275934932,85,0.5458211302757263
Adamax,18,1,26,1,52,22,0.0039470163368587,42,0.2576906979084015
Adadelta,28,1,30,2,54,30,0.0064474927135774,93,1.116434097290039
SGD,23,2,23,2,48,26,0.0086946472776575,104,0.23360590636730194
Nadam,17,2,22,1,39,24,0.0093866177225589,42,0.07932138442993164
Adamax,24,2,26,1,60,28,0.0034332072943255,102,0.06616317480802536
SGD,20,1,23,2,54,27,0.0072944696825759,42,0.16801050305366516
Adagrad,27,2,23,1,61,31,0.0054462714384314,125,0.37540337443351746
SGD,18,1,22,1,36,18,0.0068687621721698,102,0.5163434743881226
Adamax,23,1,22,2,32,18,0.0080094445659372,84,0.07730209082365036
Adamax,21,2,26,1,50,31,0.002481452708389,50,0.0639691948890686
Adagrad,29,1,30,2,37,23,0.0090149365275487,120,0.24083980917930603
Adamax,27,2,29,2,55,19,0.0077900392043875,65,0.02566438727080822
Nadam,19,2,28,2,56,23,0.0024173048029102,38,0.03160133212804794
Adagrad,30,2,20,1,43,25,0.0022478125958945,57,0.5059453248977661
Adagrad,23,2,29,1,53,19,0.0038683375297885,34,0.33029794692993164
Nadam,17,2,30,2,41,29,0.0047798263108989,50,0.03847402334213257
Adam,20,1,24,1,49,27,0.0034279360590757,113,0.24192261695861816
RMSprop,30,2,26,1,45,19,0.0072173066358822,61,0.06351406127214432
Adagrad,18,1,16,1,58,25,0.0070316573181603,100,0.44941699504852295
Nadam,31,1,30,1,40,31,0.0033706352788085,74,0.19815905392169952
