Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Adam,19,2,20,2,46,20,0.0025157530535814,46,0.03760499507188797
Adamax,20,2,18,1,38,30,0.0051554502937913,114,0.06468529254198074
AdamW,27,1,24,1,58,30,0.005281229379775,126,0.20731312036514282
Adam,21,1,30,2,44,24,0.0043556096515154,75,0.06360490620136261
Adam,20,1,20,2,48,31,0.0055101745552464,64,0.06971046328544617
RMSprop,21,2,23,1,42,27,0.007177512524314,39,0.08040694892406464
RMSprop,17,2,22,2,35,31,0.0018684107712573,113,0.039469942450523376
Adam,23,1,21,1,51,18,0.0035014248598414,53,0.1956099271774292
Adam,29,2,20,1,39,29,0.0059263293863945,100,0.04895004630088806
Nadam,25,2,28,1,59,30,0.0054450707787907,40,0.04925200343132019
Adadelta,16,1,26,1,58,25,0.0031058346004124,107,2.2391157150268555
Adagrad,19,1,25,2,37,16,0.007946030437412,115,0.24928642809391022
Adam,28,1,23,2,34,26,0.0037967914705963,107,0.07585188746452332
Adadelta,31,1,16,2,40,21,0.0055273787694898,112,1.8490058183670044
Adam,26,2,29,1,39,20,0.0071350631446672,51,0.06229966878890991
AdamW,22,1,29,1,59,27,0.0053741047035409,78,0.18366597592830658
SGD,31,1,31,1,51,25,0.0029762871550961,39,0.4781455099582672
Adam,26,2,28,1,41,17,0.0044294379778897,104,0.05142224207520485
Adamax,28,2,28,1,55,19,0.0070512743180308,122,0.05154214799404144
Adadelta,27,1,20,2,33,21,0.0045104716763248,68,1.9249283075332642
Adam,17,2,21,2,40,16,0.0008932250006316,34,0.03918369486927986
Nadam,23,2,28,1,61,25,0.0018377559063056,39,0.04492897912859917
SGD,27,2,20,1,36,30,0.0002908361092399,41,2.203305244445801
Adadelta,26,1,18,2,57,28,0.0094381462396416,92,0.8219395875930786
AdamW,30,2,17,2,51,26,0.0011949099431196,122,0.05341922119259834
RMSprop,18,1,19,1,42,21,0.0095465502604901,124,0.34398287534713745
Adamax,19,2,27,2,48,26,0.0055683473202499,90,0.04421525448560715
Adadelta,25,2,23,2,35,17,0.0002692186616505,71,2.296175479888916
Adagrad,27,2,23,2,56,24,0.0008797371293986,79,0.6467300653457642
Adagrad,20,1,22,2,59,26,0.0059268546663635,92,0.23003996908664703
RMSprop,24,2,29,1,42,27,0.0056375075520203,114,0.046982940286397934
Adadelta,28,2,19,1,54,29,0.0082411469593163,113,1.1988264322280884
SGD,27,1,28,1,42,18,0.0035257872013416,92,0.7417460083961487
Adagrad,31,1,31,1,37,25,0.0098475931825446,44,0.34513798356056213
SGD,29,1,16,1,42,28,0.0069149915207248,44,0.4400041401386261
Adagrad,27,1,21,2,33,23,0.0097358805994654,69,0.15576070547103882
Adam,24,2,25,1,41,16,0.0054155823595316,74,0.0484401136636734
Adam,20,2,24,2,34,29,0.0033010757993444,59,0.03509783372282982
Adadelta,23,1,28,2,55,21,0.0005575703425758,95,2.2700581550598145
Adadelta,31,1,18,2,37,16,0.0072832130972923,33,1.053761601448059
AdamW,20,2,19,2,58,26,0.0094392135049873,39,0.059701163321733475
Adam,18,1,31,2,49,22,0.0057585294159559,59,0.055526252835989
AdamW,16,1,26,1,62,25,0.0055796363406479,32,0.23279115557670593
Nadam,17,1,18,1,53,22,0.0043745373119003,53,0.2412729114294052
Adadelta,17,2,19,1,39,27,0.0042114065476677,77,1.9639919996261597
Adagrad,23,1,27,1,58,28,0.0040521099470358,83,0.5016180872917175
Nadam,30,2,24,2,33,24,0.000913881115001,71,0.04499370604753494
Adamax,18,1,21,1,56,25,0.0076824303688164,107,0.25057870149612427
RMSprop,29,1,17,2,45,20,0.0027597837304681,75,0.06636480242013931
Adagrad,21,2,26,2,38,22,0.0056344961400983,77,0.18683920800685883
Adam,26,2,19,2,37,26,0.0009464754339719,46,0.04542282596230507
SGD,18,1,20,1,63,23,0.0046168418131459,56,0.4907297194004059
Adagrad,18,2,22,2,49,29,0.0024696596172458,65,0.29384592175483704
AdamW,19,1,31,2,37,18,0.0034198784838421,48,0.06815173476934433
Adam,20,2,24,2,46,27,0.0087163954895781,69,0.04622047021985054
Adam,19,1,25,1,52,16,0.00642229931186,36,0.25519365072250366
AdamW,24,1,26,2,46,27,0.009676132444415,88,0.07128165662288666
Nadam,20,1,30,2,48,31,0.0055272113203734,127,0.05752728134393692
AdamW,22,2,26,2,33,31,0.009972434597901,97,0.053995851427316666
Nadam,29,1,21,1,41,30,0.0022117496634988,109,0.2442709058523178
AdamW,17,1,27,2,40,30,0.008347428285356,111,0.07206306606531143
Adamax,19,2,18,1,37,27,0.0003248493216359,113,0.3324211835861206
RMSprop,29,2,17,1,52,23,0.0057623900795941,80,0.05477786436676979
Nadam,26,2,29,1,33,24,0.0043085957041489,72,0.0474725142121315
SGD,19,2,27,1,59,19,0.0074490079109437,112,0.403161883354187
SGD,24,1,26,2,61,22,0.0092239434704724,75,0.2052820771932602
SGD,23,1,25,1,53,30,0.0096176769319349,52,0.33798813819885254
Adam,23,1,21,2,57,31,0.0099094362949444,63,0.07992733269929886
Adamax,18,1,27,2,34,27,0.0069691305575038,89,0.07890091836452484
Nadam,25,2,22,1,40,16,0.008301268999175,126,0.04752182960510254
Adadelta,30,1,19,2,46,19,0.0099872328339903,118,0.9642126560211182
SGD,27,2,21,2,38,19,0.002109645138511,62,0.4404098689556122
Adagrad,19,2,27,1,40,24,0.0009542040261959,112,1.6002384424209595
Adagrad,29,1,31,2,61,29,0.0059510677122841,113,0.21827906370162964
RMSprop,28,2,28,1,41,25,0.006506230308647,69,0.06260094046592712
RMSprop,28,2,25,2,41,18,0.0028247954276181,77,0.030491307377815247
AdamW,28,1,18,1,52,27,0.0087177096142668,64,0.31935298442840576
AdamW,25,1,18,1,53,21,0.0080519236973753,110,0.24830736219882965
SGD,25,1,18,2,62,25,0.0020069453053569,111,0.8275925517082214
SGD,28,2,31,2,50,17,0.0093441453386699,46,0.1315673589706421
SGD,19,2,20,2,53,28,0.0063573737059786,122,0.2947373688220978
SGD,21,2,30,2,42,21,0.0084008192887079,33,0.11910451948642731
AdamW,28,1,19,1,33,24,0.0053621727888814,41,0.2246025651693344
Adagrad,19,2,20,1,49,21,0.0007569681047402,56,1.2626713514328003
AdamW,26,2,27,1,59,27,0.0044947670307529,91,0.04292603209614754
Adagrad,25,2,19,2,56,22,0.0028478982783732,110,0.3021951913833618
Nadam,27,1,22,2,36,23,0.0047675202306452,72,0.06329028308391571
Adadelta,30,2,24,2,42,26,0.0058584294857731,103,1.546142816543579
AdamW,27,1,19,2,55,20,0.0059891883182852,92,0.061096563935279846
Adam,20,1,27,1,44,24,0.0049520911901187,32,0.21530799567699432
AdamW,19,1,16,2,59,26,0.003158381490235,97,0.06784958392381668
Adagrad,26,2,28,2,45,18,0.0099783129940285,54,0.09999193251132965
Adam,18,2,27,2,35,24,0.0033668997724364,109,0.03950992599129677
Adam,29,2,29,1,34,31,0.0084676504497252,89,0.05695795640349388
Adamax,17,1,23,1,39,22,0.0023169456459743,78,0.2984706461429596
Nadam,21,1,29,2,51,16,0.0098599403368081,43,0.08412816375494003
RMSprop,16,2,16,1,47,18,0.0049747991815389,38,0.057903241366147995
Adagrad,18,2,21,1,50,31,0.0005885983015454,118,1.9712860584259033
SGD,20,1,16,1,36,29,0.006620393765678,124,0.5974626541137695
Adam,25,2,16,2,57,18,0.008223569254655,41,0.05431291460990906
Adagrad,16,1,28,1,60,27,0.0053084348972437,71,0.46117302775382996
Adam,29,1,27,2,57,17,0.0084555738187951,112,0.06165250018239021
Adadelta,26,1,25,2,34,27,0.0082467410233607,96,1.0144193172454834
Nadam,20,2,22,2,36,25,0.0085010512758342,95,0.03938069939613342
Adadelta,22,2,23,2,49,18,0.0065407403991413,50,1.2030616998672485
SGD,29,2,25,1,34,25,0.005404790168034,100,0.4915813207626343
RMSprop,21,2,18,1,53,22,0.0038333766224384,111,0.04293474927544594
Adamax,21,1,25,2,61,19,0.0094897212732826,95,0.06424041837453842
Adagrad,31,1,31,1,38,25,0.0089576472924102,100,0.4491807818412781
AdamW,20,2,23,2,35,22,0.0093926962612299,115,0.04446416720747948
Adam,30,1,20,1,39,26,0.0051819541031845,70,0.3350563049316406
RMSprop,18,1,20,1,46,24,0.004708988124545,52,0.21583321690559387
Adamax,19,2,24,2,48,28,0.0078096914469536,108,0.03780367970466614
SGD,30,1,22,2,63,19,0.0059713625090037,87,0.3176746666431427
RMSprop,25,2,19,1,56,21,0.0086484171950298,57,0.07636377215385437
Adamax,22,1,31,1,35,22,0.0085911524859831,103,0.3114035427570343
Adadelta,24,1,18,2,37,24,0.0085738218116739,51,1.0124460458755493
Adadelta,18,2,21,1,41,21,0.0083851478779356,106,1.7282330989837646
Adamax,26,2,18,1,39,29,0.0033629979098305,86,0.0785425454378128
Adam,19,1,24,2,47,25,0.0002182693443421,61,0.1275508552789688
AdamW,20,2,31,2,57,17,0.0061006223940601,62,0.03792572021484375
Adamax,21,1,16,2,33,16,0.0087046087887667,121,0.07945126295089722
RMSprop,16,2,22,2,47,18,0.0099191512582177,75,0.060825761407613754
Adam,20,1,30,2,44,21,0.0022103839255612,52,0.07029853761196136
Adam,22,1,16,1,53,31,0.0081508238102124,122,0.18853233754634857
RMSprop,18,1,27,1,41,28,0.00846610393634,96,0.34176191687583923
RMSprop,25,1,25,2,47,25,0.0084821734951861,43,0.10925783962011337
Adagrad,21,1,21,1,47,18,0.0011365645555139,41,0.7595708966255188
RMSprop,30,1,17,2,59,28,0.0074130274017777,55,0.0843147486448288
RMSprop,17,1,17,2,47,21,0.0045357858559654,64,0.061670493334531784
Nadam,22,1,28,1,44,19,0.0049010763235677,36,0.23892301321029663
Adamax,21,1,19,1,49,19,0.0062408494821444,50,0.2014884203672409
Adamax,26,2,18,1,57,23,0.007237882563631,45,0.04137961566448212
Nadam,20,2,20,1,62,24,0.0066025021616934,70,0.04829231649637222
Adagrad,26,1,22,1,61,19,0.0044348664235427,103,0.5169104337692261
Adam,23,1,23,2,49,16,0.006234192501129,104,0.06621025502681732
Adam,16,2,20,2,49,28,0.0067327165949139,49,0.046870939433574677
Adagrad,21,1,22,1,44,25,0.0064967279323388,92,0.4553227424621582
Nadam,24,2,18,2,48,28,0.0057503741204902,94,0.03557990863919258
