Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Adadelta,26,2,29,2,45,17,0.0087346985800571,63,1.0098124742507935
RMSprop,22,2,18,2,56,19,0.0020073800854609,82,0.0326080359518528
Adamax,20,2,23,1,33,29,0.0003240302250463,46,0.19499750435352325
Nadam,17,1,31,2,39,21,0.0008678370126967,77,0.07528515160083771
Adadelta,24,1,17,1,53,29,0.0017461585901528,86,2.2622158527374268
AdamW,25,2,27,1,43,28,0.0081190298444578,32,0.0774044618010521
SGD,28,2,23,1,36,23,0.0003682146310189,39,1.8134428262710571
Adam,20,2,17,2,52,23,0.0072751936915264,65,0.04776044562458992
RMSprop,26,1,17,2,43,21,0.0019945919336614,126,0.07067897170782089
Adadelta,16,1,19,1,43,17,0.0038951891901045,109,2.18868088722229
AdamW,19,1,29,2,37,27,0.0035917826246689,105,0.06665989011526108
Adam,25,2,18,1,53,19,0.0027425383154434,50,0.050597358494997025
SGD,26,1,31,1,33,30,0.0040613413466723,78,0.6551339626312256
Adagrad,17,2,25,2,49,23,0.0035113337542228,85,0.26827603578567505
Nadam,26,1,29,2,44,18,0.0046772570435191,113,0.06251423805952072
Adadelta,30,2,24,1,38,27,0.0051826540911247,63,1.8323808908462524
RMSprop,25,1,22,2,37,19,0.0062925478982,119,0.06564730405807495
Adadelta,30,2,21,2,50,17,0.0010079458696621,54,2.2516908645629883
Adamax,29,1,16,2,53,20,0.0026344500375251,116,0.0932820737361908
Adadelta,31,1,24,2,51,30,0.0084244882084839,126,1.1212786436080933
Adam,31,1,25,2,37,29,0.006651580094838,79,0.06815087795257568
Nadam,19,1,31,1,53,31,0.0037294523511114,52,0.1776302605867386
RMSprop,24,2,26,2,35,25,0.0070794198159285,91,0.04404594749212265
Adadelta,22,2,20,1,42,28,0.0013527941166694,81,2.2600667476654053
RMSprop,28,2,31,1,44,16,0.0044178121311745,57,0.0490618571639061
Nadam,18,1,31,1,39,17,0.0023029537569357,100,0.25011566281318665
