Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Adamax,24,1,18,1,37,23,0.0026976876215151,100,0.3086075484752655
RMSprop,18,1,29,2,43,26,0.0049943110827059,109,0.056634802371263504
Adadelta,23,2,17,2,52,25,0.0006157848312305,82,2.2702999114990234
Adagrad,26,1,27,2,46,18,0.0063262078478131,116,0.2931097149848938
SGD,25,1,29,2,63,21,0.0018529738661845,118,1.0898869037628174
Nadam,30,1,31,2,32,24,0.0054346752533843,44,0.072176493704319
Nadam,20,2,29,2,35,30,0.0012929064105942,80,0.0398312583565712
Adagrad,23,2,30,2,55,23,0.008677725152684,51,0.10771601647138596
RMSprop,24,2,28,1,44,24,0.0093798913698088,88,0.06624064594507217
RMSprop,29,2,16,2,34,24,0.0083428265258,57,0.07200907915830612
Adagrad,24,1,16,1,44,16,0.002709143241907,117,0.9017860889434814
Adagrad,25,1,16,2,56,16,0.0022766678868532,51,0.4615461826324463
Adam,29,2,17,1,49,25,0.0020302658323478,82,0.05318983271718025
Adagrad,26,1,18,1,61,25,0.0061165790373661,64,0.42121872305870056
Adadelta,30,2,20,1,42,25,0.0005510254969948,52,2.2796387672424316
Adadelta,30,2,26,2,49,21,0.003265011736743,39,1.6484540700912476
Adam,23,1,30,2,46,21,0.0023756326016563,44,0.059234943240880966
SGD,26,2,28,1,56,18,0.0049447272587257,90,0.445185124874115
Adam,26,1,16,2,32,27,0.0017323362922722,51,0.07941912114620209
Adadelta,16,1,19,1,45,17,0.0061934563556555,49,2.1493258476257324
RMSprop,22,2,31,1,56,24,0.0015178844942266,125,0.049670081585645676
AdamW,28,2,29,1,46,23,0.0023584581993235,37,0.04547836631536484
Adadelta,28,2,24,2,32,18,0.0042518336824285,67,1.9825366735458374
Adadelta,20,1,30,1,40,21,0.0050213511252986,102,2.0189197063446045
Adamax,31,2,30,2,38,19,0.0055384391248033,124,0.048469219356775284
RMSprop,21,2,29,2,53,22,0.0057251873580705,62,0.04127444326877594
Adadelta,21,2,26,2,43,26,0.0005551947389706,121,2.279858350753784
Adagrad,16,2,23,1,57,21,0.001006193597238,45,0.6356189846992493
AdamW,20,2,23,1,34,30,0.001069514906582,80,0.07071056962013245
