Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
AdamW,28,1,16,1,46,29,0.0070632784711671,63,0.21423231065273285
Adamax,20,2,31,2,50,29,0.0090065874124956,92,0.031387101858854294
Adadelta,19,1,27,1,43,18,0.009494639345118,125,2.010728359222412
RMSprop,31,1,30,1,45,27,0.0073116024246137,54,0.29044580459594727
Adam,25,2,21,2,53,27,0.0059276383249091,124,0.032960470765829086
Adadelta,21,1,25,1,39,29,0.0026026940814694,86,2.262707471847534
Adamax,31,2,28,2,35,19,0.0038430030342287,110,0.05113695561885834
SGD,17,1,26,1,58,29,0.0072611978124141,110,0.49879190325737
Adagrad,23,2,18,2,32,18,0.0055898086184938,101,0.22936107218265533
SGD,30,1,24,2,34,27,0.0092936836241587,42,0.1554773598909378
Adam,20,2,21,1,43,23,0.0004732175713612,33,0.07005813717842102
RMSprop,16,1,16,2,36,26,0.0015220883215525,104,0.08293596655130386
Adam,29,2,19,1,62,19,0.004742515058994,108,0.042415257543325424
RMSprop,24,1,17,1,40,30,0.0038149711309496,52,0.3169258236885071
Adadelta,28,2,18,1,37,21,0.0056916308132248,113,1.979797601699829
Adagrad,21,2,30,1,49,29,0.0023070844394905,104,0.4825456440448761
AdamW,23,1,30,1,37,19,0.0062607621027861,101,0.2153020054101944
Adamax,26,1,26,1,35,26,0.0025845575224744,98,0.3008277118206024
AdamW,29,1,20,2,39,17,0.0029666535583331,69,0.0808420479297638
Adam,25,2,19,2,35,31,0.0052434454606707,56,0.046604011207818985
Nadam,17,2,27,1,62,23,0.0089413693919069,44,0.05794958770275116
RMSprop,16,2,28,1,40,27,0.006753576226313,51,0.07146307080984116
AdamW,17,1,19,1,41,30,0.0090993685572539,126,0.2530147433280945
Adamax,17,2,25,1,50,16,0.0016513109959796,124,0.11646216362714767
SGD,21,2,27,2,57,31,0.0019589170284963,99,0.526757001876831
Adagrad,23,1,20,1,46,22,0.0055826811099563,33,0.45159685611724854
Nadam,27,2,31,2,33,23,0.0046859191796281,125,0.029620079323649406
Adamax,19,2,26,2,34,23,0.0080969036016127,123,0.0447719432413578
Adadelta,30,1,31,2,32,29,0.0056945895592661,78,1.1162760257720947
Adagrad,26,1,23,1,41,19,0.0075050485278406,91,0.46263110637664795
Nadam,19,1,23,2,49,24,0.0071325241260282,36,0.07459024339914322
RMSprop,25,2,24,1,48,31,0.0001028965044717,45,0.2531202733516693
Adam,20,1,19,2,45,17,0.0016087815811731,51,0.07033060491085052
Adam,24,1,31,2,48,17,0.000598712930212,77,0.0869351401925087
Adagrad,23,1,16,1,38,18,0.004373725299781,117,0.6170797944068909
RMSprop,28,2,24,2,41,30,0.0028132410604314,124,0.03214414045214653
Nadam,25,2,18,1,45,26,0.0092479199110785,70,0.060263391584157944
Adam,26,2,30,2,61,24,0.0072939974239024,34,0.051338210701942444
Adadelta,31,2,25,2,61,18,0.003306799933482,71,1.8988741636276245
Adadelta,24,2,20,1,50,27,0.0050711292548888,111,1.9801679849624634
Adagrad,28,1,17,2,52,19,0.008674705986299,49,0.1711275279521942
AdamW,16,1,19,2,61,17,0.0069577561563589,74,0.06439642608165741
Adam,28,1,19,1,42,30,0.0070060879377756,81,0.252107173204422
AdamW,27,2,24,2,59,28,0.0061977278130334,101,0.03326057642698288
Nadam,21,1,26,1,59,17,0.0013740048630888,53,0.21224376559257507
AdamW,21,1,22,1,52,18,0.0009926810669453,63,0.2724364697933197
Adadelta,31,1,21,2,62,23,0.0075514123470751,34,0.5833256244659424
Adamax,30,2,20,1,60,23,0.0071203382036213,122,0.04729559272527695
Nadam,20,1,21,1,56,16,0.0058428414984088,71,0.29414090514183044
Adamax,24,1,18,1,51,21,0.0085543383771466,59,0.2552446126937866
Adam,18,2,17,2,54,19,0.0081358174145764,79,0.04506024345755577
Adamax,22,1,16,1,45,29,0.001520283555163,121,0.3569547235965729
Adam,29,1,22,2,52,28,0.0088847427028335,56,0.07578609883785248
AdamW,26,2,29,2,51,27,0.0065348189061808,111,0.032718248665332794
RMSprop,21,2,20,1,58,30,0.0091892168250947,75,0.07003080099821091
RMSprop,22,2,24,1,37,23,0.0015381382179631,69,0.0546722374856472
Adagrad,19,1,23,2,63,25,0.0053140422646112,88,0.2631375193595886
AdamW,22,2,28,1,51,25,0.0087986494267578,105,0.062400173395872116
AdamW,29,2,24,2,35,24,0.0031702937008569,35,0.0391712412238121
Adadelta,18,2,24,2,59,17,0.0056987572340707,43,1.1420848369598389
SGD,21,2,26,1,44,31,0.0018150892489844,69,0.775688111782074
AdamW,24,2,30,1,43,23,0.0054545064793174,52,0.0633854791522026
Adadelta,24,1,26,2,53,27,0.0047396501993029,72,1.5471062660217285
SGD,29,2,17,2,33,21,0.0074023892761498,98,0.29948848485946655
Nadam,21,1,19,1,43,21,0.0059727467385928,111,0.19660627841949463
RMSprop,19,1,23,1,54,29,0.0020846080910012,44,0.23810209333896637
Adagrad,16,2,28,1,46,21,0.0020839489324121,33,0.4212200939655304
SGD,20,1,25,1,50,19,0.0070947459249387,82,0.48594433069229126
Adagrad,18,2,17,2,49,23,0.0020241823261263,127,0.48139140009880066
Adadelta,19,1,20,1,48,24,0.0066313385658415,108,1.7137951850891113
Adadelta,30,1,21,2,61,21,0.0050458214440699,50,1.2481911182403564
RMSprop,29,1,24,1,39,21,0.0008862674605264,107,0.31393754482269287
Adagrad,19,2,19,1,60,31,0.0032834247368619,45,0.37404772639274597
SGD,17,1,22,2,50,21,0.0007550481639045,114,2.0613558292388916
SGD,30,1,22,1,43,31,0.0076576748249361,76,0.4715740382671356
Adadelta,23,1,19,1,55,31,0.0076345485479211,57,1.105500340461731
