Name,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
SGD,48,31,0.0073119178989185,36,0.3159695565700531
SGD,50,27,0.0091200617965129,77,0.4042290449142456
Adadelta,50,18,0.0051692783050099,112,1.958195686340332
RMSprop,39,25,0.0076489958066651,80,0.09833043813705444
RMSprop,62,16,0.0079590598101964,66,0.09250970184803009
RMSprop,55,18,0.008743654822335,36,0.1340564340353012
Adamax,47,17,0.0037895828735378,53,0.11603984236717224
Adadelta,44,29,0.000632531450011,40,2.230870008468628
Adagrad,56,17,0.0093081659677775,40,0.2521912157535553
Nadam,58,22,0.0018376296623261,97,0.09459925442934036
AdamW,63,19,0.0001574045464577,77,0.24891237914562225
Adagrad,60,31,0.0080536084749503,37,0.25124236941337585
SGD,44,27,0.0062025601412491,84,0.5335962176322937
SGD,57,20,0.0044806223791657,66,0.5733718872070312
Adagrad,57,22,0.0058078790553961,99,0.3707215487957001
Adadelta,60,31,0.0064186713749724,87,1.5704078674316406
Adadelta,47,21,0.0027904656808651,95,2.1369516849517822
Adadelta,62,18,0.0011775766938865,52,2.208847999572754
SGD,38,18,0.0004066872655043,36,2.0353217124938965
SGD,36,29,0.0094464135952328,86,0.4416254162788391
SGD,33,30,0.003928426395939,71,0.6714269518852234
Adamax,33,28,0.0065710218494813,91,0.11771593242883682
AdamW,44,29,0.0003876186272346,120,0.2015518993139267
Adadelta,48,25,0.0004942838225557,104,2.3000857830047607
AdamW,39,21,0.0068665857426616,58,0.09295245260000229
Adamax,36,23,0.0086955859633634,68,0.09323728084564209
SGD,63,30,0.0072775546237033,78,0.4227815866470337
RMSprop,37,29,0.0017490399470315,36,0.10005372017621994
Adagrad,46,23,0.0039222688148311,41,0.37224656343460083
Adadelta,38,18,0.0020525491061575,92,2.165872573852539
Adamax,45,18,0.0025638269697638,60,0.14815716445446014
Nadam,45,19,0.002272434341205,112,0.09406392276287079
Adam,46,21,0.00561560361951,57,0.08300933986902237
Nadam,45,17,0.0096394835577135,45,0.10230199992656708
Adadelta,46,16,0.0091391304347826,126,1.8860186338424683
RMSprop,51,25,0.0052677996027367,51,0.08553669601678848
SGD,56,31,0.0004621054954756,45,2.0401623249053955
Adamax,33,23,0.0089800264842198,62,0.09917136281728745
Adam,55,27,0.0035947252262193,91,0.06880775094032288
SGD,57,21,0.0070852791878172,73,0.4291490614414215
Adam,46,18,0.0081870889428382,116,0.08297738432884216
SGD,47,18,0.0008222246744647,116,2.1993889808654785
Adamax,37,21,0.0076404546457735,35,0.08540692180395126
RMSprop,56,23,0.00524535422644,115,0.0736178457736969
RMSprop,56,29,0.0044313617303023,110,0.07032833993434906
Adam,36,26,0.0047167954094018,75,0.0852365791797638
Adadelta,42,29,0.0026756565879496,112,2.161430835723877
Nadam,52,30,0.0003494813506952,41,0.14953206479549408
Adamax,39,19,0.0006865592584418,123,0.2944112718105316
