Name,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
RMSprop,54,24,0.0095324210990951,93,0.09096479415893555
Adam,63,28,0.0098746634297064,96,0.07168895751237869
Nadam,60,27,0.0044595674244096,99,0.06470129638910294
RMSprop,41,18,0.0036346501875965,49,0.09505633264780045
RMSprop,41,21,0.0068828735378503,126,0.08477764576673508
Adamax,60,24,0.0047783712204811,54,0.086878202855587
Nadam,47,31,0.0045133966011917,40,0.07637740671634674
Adamax,40,24,0.0027269035532994,120,0.169616237282753
Nadam,45,26,0.0042911277863606,66,0.07379060238599777
Adamax,37,26,0.0046093356874862,112,0.1256559193134308
Adamax,63,24,0.0038328845729419,86,0.09932402521371841
AdamW,61,20,0.0050785036415802,54,0.06726783514022827
RMSprop,60,27,0.0086620172147428,109,0.08547239750623703
SGD,46,28,0.0011064665636724,73,2.001167058944702
Adamax,41,31,0.0031819686603398,123,0.14026008546352386
SGD,51,25,0.0070241006400353,100,0.5356175303459167
Adadelta,34,26,0.0094758110792319,106,1.5610768795013428
Adagrad,47,20,0.0017345398366806,112,1.0764118432998657
Adam,60,20,0.0034930258221143,68,0.06582344323396683
SGD,37,19,0.0041232840432575,49,0.46126776933670044
AdamW,47,17,0.0082250275877289,48,0.09453734010457993
SGD,57,19,0.0095020304568527,106,0.44749101996421814
Nadam,49,26,0.0069859633634959,118,0.07017488032579422
RMSprop,38,26,0.0095868461708232,72,0.11879720538854599
Adamax,36,25,0.0083871110130214,55,0.09123967587947845
Adadelta,48,28,0.002857801809755,62,2.0392277240753174
Adam,60,31,0.009662524828956,47,0.09007146954536438
Adagrad,45,20,0.0020269256234826,126,0.9544399976730347
AdamW,52,30,0.0079739571838446,33,0.10306236892938614
AdamW,40,21,0.0027880821010814,99,0.09501059353351593
SGD,62,23,0.0017023615096005,69,1.2998017072677612
Adam,39,31,0.007517898918561,53,0.10322924703359604
SGD,34,23,0.0099932465239461,98,0.4729943871498108
Nadam,58,28,0.005822975060693,52,0.07166461646556854
AdamW,32,30,0.0003725226219377,117,0.22922860085964203
RMSprop,45,22,0.0017655263738689,68,0.10210825502872467
SGD,33,31,0.0078825866254689,93,0.49692749977111816
Adagrad,32,19,0.0025028470536305,90,0.6632029414176941
Adagrad,44,25,0.0018408077687044,51,0.6625940203666687
Nadam,63,25,0.0077111675126903,106,0.0717097818851471
SGD,51,20,0.0002181858309423,60,2.246985673904419
Adadelta,41,17,0.0054092253365702,33,1.5660239458084106
Adamax,60,30,0.0067694548664753,87,0.08138767629861832
RMSprop,55,20,0.0049186051644228,84,0.07808198034763336
Adagrad,58,28,0.0070769366585742,127,0.38569504022598267
RMSprop,58,24,0.0090131979695431,91,0.0840776339173317
RMSprop,43,30,0.0049515780180975,81,0.0816156268119812
Adadelta,56,31,0.0046127124255131,48,1.7923492193222046
Adam,55,21,0.0035043478260869,42,0.06897269189357758
RMSprop,59,21,0.0051303465018759,79,0.07153436541557312
AdamW,59,28,0.0027346501875965,103,0.07696609199047089
Adamax,45,29,0.0050834694327962,59,0.09353058785200119
Adam,58,16,0.0044565879496799,124,0.07682831585407257
Adamax,45,18,0.0010458839108364,95,0.21693626046180725
Adagrad,43,22,0.0009634517766497,54,1.2293387651443481
Adadelta,36,22,0.0011020966674023,119,2.2493176460266113
Adam,44,27,0.006565658794968,110,0.07817312330007553
RMSprop,35,23,0.0005407636283381,86,0.20249418914318085
Adamax,36,17,0.0026617523725446,56,0.1528763324022293
Adagrad,42,20,0.0053843963804899,84,0.3976866602897644
Adam,42,18,0.0071776429044361,47,0.08989051729440689
AdamW,52,29,0.0065811520635621,44,0.08406773209571838
Adam,33,26,0.0004760097108806,112,0.21454572677612305
Adadelta,43,24,0.0073730964467005,125,1.877240538597107
RMSprop,54,29,0.0027629746835443,84,0.07226063311100006
Adamax,56,16,0.0058764069741778,119,0.10663987696170807
RMSprop,42,22,0.0099751710439196,127,0.09437675029039383
Adamax,58,22,0.0063763628338115,115,0.08602366596460342
RMSprop,35,29,0.0036614654601633,43,0.09730087965726852
SGD,62,26,0.0054674244096226,119,0.6784200072288513
RMSprop,61,29,0.0056865151180754,106,0.06897316873073578
Adagrad,36,30,0.0023081880379607,77,0.5778377056121826
RMSprop,38,17,0.0056205694107261,73,0.09696103632450104
