Name,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
AdamW,56,18,0.0083396380489958,39,0.09519829601049423
SGD,51,20,0.0032763186934451,56,0.5756162405014038
Nadam,44,21,0.002280180975502,45,0.07953816652297974
RMSprop,51,16,0.0036825204149194,99,0.07654862105846405
RMSprop,50,28,0.0006349150297947,66,0.14103758335113525
SGD,38,23,0.0050234826749062,119,0.9155443906784058
Nadam,62,22,0.0037526373868903,83,0.06063168868422508
Adagrad,57,31,0.0019480688589715,81,0.6205067038536072
Adamax,33,17,0.0087823879938203,55,0.10318753868341446
Adagrad,55,31,0.003233016994041,110,0.4966251254081726
Adam,43,26,0.0076384683292871,54,0.08877062052488327
Adadelta,47,28,0.0071639373206797,88,1.604081630706787
Adadelta,32,25,0.007111498565438,91,1.8364572525024414
Adagrad,36,27,0.0077560582652836,57,0.3107956051826477
Nadam,53,31,0.0029281174133745,109,0.06847260147333145
AdamW,36,17,0.0034779298168174,38,0.09090133011341095
Adamax,45,28,0.0091780622379165,77,0.0826023519039154
AdamW,37,16,0.003892871330832,122,0.09568734467029572
Adam,43,21,0.0092966453321562,95,0.08505982160568237
RMSprop,42,27,0.0032971750165526,127,0.08645942062139511
SGD,41,26,0.0036233281836239,123,1.2457270622253418
AdamW,52,23,0.0037760759214301,109,0.06810767203569412
Adagrad,41,24,0.0055303906422423,84,0.38134586811065674
Nadam,42,17,0.0034338335908188,106,0.0860685408115387
Adadelta,47,20,0.0068924078569852,73,1.6920868158340454
AdamW,60,18,0.0039274332376958,73,0.07235106825828552
Adam,45,18,0.0016836901346281,36,0.08495131880044937
RMSprop,38,27,0.0075484881924519,123,0.09352800995111465
Adadelta,42,28,0.0004386669609357,110,2.3033502101898193
Adadelta,57,27,0.0079393952769808,52,1.2187575101852417
Adamax,44,23,0.008688633855661,105,0.0833013579249382
AdamW,53,30,0.0068254689913926,49,0.08243755996227264
AdamW,53,17,0.0079195321121165,103,0.0787116289138794
Adagrad,34,18,0.0044891635400573,45,0.426883727312088
AdamW,37,20,0.0087496137717943,69,0.09925900399684906
Adadelta,42,16,0.0031267490620172,63,2.0489273071289062
AdamW,47,27,0.0042974839991171,57,0.07510603964328766
Adam,42,22,0.0022817700286912,121,0.09051766246557236
RMSprop,57,24,0.0036620613551092,122,0.06891599297523499
SGD,51,24,0.0060525932465239,68,0.43663060665130615
AdamW,43,19,0.0094762083425292,61,0.10128600895404816
Adam,37,26,0.0009267049216508,68,0.1275906264781952
SGD,37,29,0.0070248951666298,62,0.40578702092170715
SGD,53,30,0.0045727874641359,71,0.5168846249580383
Adadelta,61,29,0.006800242772015,93,1.6667653322219849
Adagrad,36,16,0.0090098212315162,64,0.2948015630245209
Adadelta,37,26,0.0080518207901125,68,1.5457887649536133
Adamax,33,16,0.0027008828073273,108,0.16931137442588806
SGD,52,22,0.0070368130655484,33,0.3178495466709137
RMSprop,46,17,0.0022571397042595,98,0.09422656893730164
RMSprop,35,21,0.0010270139042154,47,0.1326766312122345
Adadelta,32,19,0.0074718163760759,64,1.7247415781021118
Adamax,50,18,0.0091524387552416,99,0.09129098057746887
AdamW,55,18,0.0077143456190686,110,0.07498719543218613
Adam,35,28,0.0027747737806223,50,0.0905749499797821
Adadelta,43,28,0.0090980136835135,120,1.5619302988052368
AdamW,42,17,0.0070531008607371,83,0.08456617593765259
Adadelta,63,23,0.0071889649084087,127,1.7926825284957886
SGD,40,25,0.0022430368572059,97,1.4483174085617065
SGD,35,16,0.0070664091811962,37,0.33040788769721985
Nadam,46,23,0.00287170602516,121,0.08593396842479706
RMSprop,52,26,0.0066810637828293,104,0.08030932396650314
Adamax,60,31,0.0084999337894504,74,0.07197155058383942
Adam,52,24,0.0042728536746855,52,0.0740625336766243
Adamax,34,18,0.0092636724784815,33,0.09451538324356079
Adagrad,59,24,0.0061284705363054,85,0.37243905663490295
RMSprop,34,28,0.008420679761642,51,0.12932728230953217
Adamax,48,26,0.0001701169719708,126,0.4522676467895508
Adadelta,58,30,0.0025987861399249,78,2.0930845737457275
Adadelta,58,28,0.0053099095122489,114,1.9193501472473145
Nadam,37,23,0.0069857647318472,118,0.08963809907436371
AdamW,51,29,0.0005576473184727,101,0.1579761952161789
AdamW,33,26,0.0062500331052747,102,0.09316982328891754
Adadelta,46,20,0.0009286912381372,122,2.2737348079681396
Adagrad,37,20,0.0022182079011255,94,0.720881462097168
SGD,37,31,0.0080557934230854,126,0.5900334119796753
AdamW,43,28,0.0009191569190024,99,0.1370520442724228
SGD,63,31,0.0070080114764952,57,0.38148728013038635
Adam,55,31,0.0088038402118737,94,0.08652903884649277
SGD,34,28,0.0047410284705363,45,0.43114733695983887
Adagrad,59,18,0.005063606267932,123,0.4241214394569397
Nadam,59,20,0.0066470977709114,71,0.06862024962902069
SGD,58,19,0.0042134628117413,88,0.7025723457336426
RMSprop,63,22,0.0098200397263297,110,0.08295139670372009
AdamW,33,28,0.0018535201942176,119,0.11772356927394867
AdamW,53,24,0.0081126020745972,124,0.07528549432754517
Adagrad,44,23,0.0081501434561906,36,0.27420133352279663
AdamW,54,29,0.0084244537629662,39,0.09822747856378555
Adadelta,34,27,0.009008232178327,103,1.560551643371582
Adadelta,52,18,0.0097501213860075,105,1.490680456161499
SGD,36,16,0.0080512248951666,73,0.41383096575737
RMSprop,49,24,0.0007109909512248,73,0.1402420997619629
RMSprop,43,23,0.0062395056278967,100,0.08211404085159302
AdamW,35,18,0.0025362171706025,93,0.11827968060970306
Nadam,48,25,0.0027998013683513,125,0.0739573985338211
AdamW,40,17,0.001896623261973,58,0.09972658008337021
SGD,47,23,0.0096533877731185,44,0.3188837468624115
Adadelta,41,19,0.0095689693224453,112,1.6108851432800293
Nadam,45,26,0.0048409401898035,116,0.06936277449131012
AdamW,35,25,0.0062496358419774,94,0.08761728554964066
Adamax,63,17,0.0018841094681085,83,0.15205056965351105
SGD,40,19,0.0087301478702273,41,0.33641722798347473
Adagrad,62,28,0.0007866696093577,85,1.4619656801223755
Nadam,52,19,0.0054259103950562,53,0.07433251291513443
Adadelta,61,26,0.0077693665857426,126,1.5877481698989868
RMSprop,48,17,0.006145950121386,35,0.1187860295176506
SGD,51,19,0.0008696976384903,87,2.1080219745635986
Adadelta,63,19,0.0099398146104612,71,1.430212140083313
RMSprop,43,25,0.0082470757007283,73,0.10312551259994507
SGD,55,27,0.0076388655925844,81,0.4360247254371643
Adadelta,43,20,0.0051718605164422,94,1.8946733474731445
Adam,51,29,0.0069267711322003,79,0.07573620975017548
RMSprop,46,31,0.0029936658574266,55,0.07952585816383362
SGD,35,16,0.0005203045685279,78,2.205223798751831
Adam,62,24,0.0075862282056941,119,0.0693005695939064
Adadelta,54,28,0.0013966674023394,100,2.2287731170654297
Adadelta,33,30,0.0038801589053189,113,2.118785858154297
Nadam,62,17,0.0090120061796512,116,0.06455983221530914
Adam,55,24,0.0050693665857426,67,0.07466967403888702
Adagrad,49,19,0.0097594570734937,53,0.26622262597084045
Nadam,36,31,0.0050499006841756,83,0.08278864622116089
Nadam,32,26,0.0068449348929596,81,0.0937720239162445
Adagrad,60,28,0.000615846391525,45,1.3068287372589111
SGD,46,31,0.0098704921650849,46,0.30748477578163147
Adam,38,17,0.00707316265725,96,0.09513632208108902
Adam,44,18,0.0033498124034429,54,0.08025526255369186
SGD,59,16,0.0069285588170381,73,0.45705246925354004
Adadelta,33,19,0.0046029794747296,74,1.9810755252838135
RMSprop,49,17,0.0046673361288898,100,0.08060584962368011
SGD,50,31,0.0064474729640256,110,0.5810433626174927
RMSprop,58,23,0.0049720370779077,45,0.08423522859811783
Adamax,38,23,0.0054435886117854,75,0.10935476422309875
AdamW,56,17,0.0054878834694327,117,0.06744478642940521
Adamax,55,29,0.0007872655043036,50,0.2042916864156723
Adagrad,32,26,0.0016521077024939,89,0.8766911625862122
Adagrad,53,25,0.0020271242551313,66,0.6102288961410522
Adadelta,50,31,0.0042406753476053,71,1.9436002969741821
RMSprop,50,22,0.008930964467005,45,0.12880410254001617
AdamW,44,31,0.0044979033325976,116,0.07520519196987152
Adam,40,30,0.0063052527035974,110,0.0884113684296608
AdamW,54,30,0.0029942617523725,121,0.06887489557266235
Adagrad,32,25,0.0010937541381593,65,1.1633579730987549
Adamax,44,20,0.0038277201500772,99,0.125383198261261
RMSprop,44,28,0.0050250717280953,100,0.07818406075239182
AdamW,40,16,0.0026035532994923,44,0.08169455081224442
Adam,41,19,0.0039560361951004,36,0.08129889518022537
Adagrad,50,22,0.0045652394614875,84,0.4063347578048706
Adagrad,35,20,0.0084802692562348,114,0.3758125603199005
Adagrad,59,23,0.0043290664312513,66,0.366026371717453
AdamW,44,26,0.0017583756345177,124,0.11018814891576767
RMSprop,35,27,0.0022424409622599,70,0.10327757149934769
SGD,59,25,0.004823460604723,94,0.6114071011543274
SGD,32,24,0.0081656367247848,96,0.4782680869102478
RMSprop,43,23,0.0062708894283822,87,0.08605174720287323
Adam,42,22,0.0088568748620613,102,0.08707968145608902
AdamW,39,20,0.0073526373868903,45,0.10659284144639969
RMSprop,43,27,0.0012320017656146,52,0.11212398111820221
AdamW,59,18,0.0057935775766938,50,0.07731864601373672
Nadam,47,18,0.0094662767600971,92,0.07936641573905945
RMSprop,37,17,0.0040950783491502,115,0.09380169212818146
Nadam,52,17,0.0076926947693665,103,0.07115761190652847
RMSprop,46,27,0.00787364820128,42,0.12640762329101562
Nadam,60,31,0.0034773339218715,82,0.06262677162885666
SGD,46,26,0.0078891414698742,97,0.477803111076355
SGD,55,28,0.0078601412491723,44,0.32575535774230957
Adadelta,58,26,0.0081404105054071,59,1.1973484754562378
SGD,61,25,0.0067823659236371,82,0.4954950213432312
Adagrad,40,17,0.0047994261752372,114,0.4746214747428894
Adagrad,59,21,0.0085843522401235,94,0.338723361492157
Adamax,60,20,0.0042919223129551,32,0.08426173031330109
Nadam,56,28,0.0006404767159567,34,0.10084248334169388
SGD,63,27,0.0013593246523946,87,1.6703277826309204
Nadam,43,27,0.0009421981902449,103,0.1320067197084427
Adagrad,61,28,0.0065362613109688,64,0.30035972595214844
Adadelta,58,21,0.0098317589935996,71,1.2052557468414307
RMSprop,38,25,0.0003558375634517,42,0.19393813610076904
AdamW,50,18,0.0028691238137276,64,0.07548423856496811
AdamW,39,19,0.0020773780622379,101,0.10099372267723083
Nadam,45,26,0.0022186051644228,45,0.07131805270910263
Adamax,39,30,0.0050171264621496,40,0.09964849799871445
Nadam,45,23,0.0062244096225998,65,0.07555466890335083
RMSprop,41,30,0.0084566320900463,86,0.10380425304174423
Adamax,44,19,0.0075619951445597,89,0.10547196120023727
Adamax,59,16,0.0061757448686824,64,0.08544772118330002
AdamW,40,21,0.0018280953431913,113,0.11470977216959
AdamW,35,23,0.0053720812182741,103,0.09061650931835175
Adadelta,41,23,0.0069643125137938,51,1.64230477809906
Adamax,61,24,0.006590090487751,72,0.08173967152833939
Adagrad,57,25,0.0093637828293974,45,0.25594812631607056
AdamW,37,17,0.0080269918340322,97,0.10218732804059982
Adamax,59,21,0.0053796292209225,83,0.09082718193531036
RMSprop,45,19,0.0062375193114102,127,0.08556250482797623
SGD,40,21,0.0062959170161112,79,0.5119361877441406
AdamW,44,28,0.0068504965791216,46,0.08930624276399612
Adam,37,21,0.0071426837342749,72,0.08986154943704605
Adagrad,47,18,0.0079588611785477,65,0.3089061975479126
Nadam,46,31,0.0098994923857868,53,0.09239506721496582
AdamW,60,27,0.0019403222246744,40,0.0672064870595932
Adadelta,54,28,0.005110284705363,103,1.8625125885009766
Nadam,38,28,0.0021492827190465,100,0.0986528992652893
Adadelta,35,31,0.0024523946148753,100,2.153449296951294
AdamW,61,31,0.0043638269697638,95,0.06248531490564346
Nadam,36,23,0.0045328625027587,114,0.0861278548836708
Nadam,56,25,0.0087484219819024,112,0.07014858722686768
Adagrad,53,27,0.0067192010593687,124,0.3687506914138794
Adam,46,28,0.0006549768263076,115,0.1490681767463684
AdamW,56,30,0.0001836239240785,63,0.23429091274738312
Adadelta,48,18,0.0093876186272346,59,1.4055050611495972
Nadam,46,29,0.0028311851688369,33,0.07458944618701935
Adadelta,44,19,0.001712094460384,81,2.199234962463379
RMSprop,42,27,0.0085581328625027,33,0.1535322517156601
Adagrad,50,16,0.0065225557272125,72,0.3437534272670746
Adam,54,31,0.0058323107481792,114,0.0696127712726593
Adamax,50,29,0.007114279408519,36,0.07127999514341354
RMSprop,39,17,0.0079479364378724,111,0.09554063528776169
AdamW,39,22,0.0089348101265822,112,0.08991739898920059
AdamW,41,30,0.0001341646435665,127,0.31011465191841125
AdamW,49,29,0.0006766276760097,77,0.1318250447511673
RMSprop,61,17,0.0070060251600088,111,0.07708059251308441
Adagrad,43,22,0.0096829838887662,43,0.26638665795326233
AdamW,43,16,0.005289847715736,49,0.08731172233819962
Adam,40,20,0.003111851688369,118,0.09975232928991318
Adadelta,33,17,0.003702184948135,71,2.1365303993225098
SGD,48,31,0.0055736923416464,72,0.49140381813049316
Nadam,47,29,0.0062800264842198,39,0.08358753472566605
RMSprop,62,25,0.0056227543588611,71,0.07429952919483185
Nadam,58,17,0.0080244096225998,94,0.06822443753480911
SGD,48,21,0.0043763407636283,51,0.45733845233917236
Adamax,42,17,0.008517413374531,56,0.08903012424707413
Nadam,35,24,0.009038821452218,127,0.09081883728504181
Adam,54,19,0.0089752593246523,32,0.10762613266706467
Adagrad,50,20,0.0031366806444493,89,0.47049835324287415
Adamax,35,24,0.0055476715956742,100,0.1264917105436325
Nadam,58,16,0.0036753696755683,54,0.06592561304569244
Adamax,38,17,0.0044061355109247,76,0.11529582738876343
Adagrad,39,23,0.0014783050099315,32,0.5844085216522217
Adadelta,54,27,0.0059054071948797,37,1.3485338687896729
Adamax,49,29,0.0083469874199955,37,0.07767017185688019
Adamax,54,28,0.006821893621717,52,0.08255263417959213
AdamW,38,16,0.0092271242551313,62,0.10320460051298141
Adadelta,48,16,0.0050892297506069,111,1.9334558248519897
Adam,43,22,0.0010222467446479,66,0.11727122217416763
Adadelta,55,24,0.0052429706466563,35,1.4608558416366577
AdamW,47,25,0.0021800706245861,121,0.08994272351264954
Nadam,43,24,0.0064079452659457,48,0.08136697858572006
Adamax,40,16,0.0086481129993378,64,0.09112799167633057
Nadam,41,25,0.0026861840653277,55,0.07358411699533463
Adadelta,41,25,0.0076126462149635,65,1.4186700582504272
Adadelta,39,29,0.0001663429706466,127,2.2906148433685303
RMSprop,36,16,0.0043326418009269,40,0.10720257461071014
Adagrad,53,19,0.0011871110130214,89,1.2457152605056763
SGD,60,25,0.0052040388435224,65,0.4793851375579834
Nadam,48,21,0.0015619289340101,101,0.0960577204823494
Nadam,50,27,0.0043624365482233,33,0.07620663195848465
Adagrad,38,22,0.0041248730964467,104,0.47737282514572144
RMSprop,32,23,0.0052809092915471,70,0.09865599125623703
Adam,41,23,0.0040338998013683,55,0.08078490942716599
Adadelta,32,17,0.0033396821893621,76,2.1052591800689697
RMSprop,50,27,0.0041495034208783,43,0.08715415745973587
SGD,35,30,0.0021945707349371,58,1.1295441389083862
SGD,58,31,0.0033917236813065,47,0.499009370803833
Adam,49,21,0.0089265945707349,99,0.08883804827928543
AdamW,47,17,0.0030268373427499,75,0.07498796284198761
RMSprop,37,30,0.0021053851246965,55,0.08796031028032303
AdamW,32,23,0.0099173692341646,53,0.11619118601083755
Adamax,40,30,0.0039163098653718,127,0.12187909334897995
Adadelta,59,30,0.0022241668505848,111,2.187282085418701
AdamW,57,19,0.0042517987199293,118,0.07510732114315033
Adamax,53,30,0.0072151842860295,104,0.08118637651205063
Adagrad,50,30,0.0041733392187155,79,0.41133108735084534
Adamax,56,21,0.0089313617303023,104,0.07905571162700653
SGD,51,24,0.0079463473846832,122,0.6052072644233704
SGD,35,23,0.0001740896049437,103,2.275627851486206
Adam,38,19,0.0033921209446038,121,0.08846590667963028
Adam,34,24,0.0061848819245199,90,0.10216157138347626
Adamax,39,29,0.0025340322224674,106,0.1513613611459732
Adadelta,56,17,0.0069980798940631,76,1.5447200536727905
Adamax,54,26,0.0031285367468549,123,0.13905200362205505
AdamW,46,22,0.0002902891193996,81,0.22891435027122498
SGD,45,27,0.0065408298388876,38,0.33402571082115173
Adadelta,44,18,0.0068715515338777,121,1.8333239555358887
Adamax,46,18,0.0079763407636283,76,0.09648235887289047
AdamW,57,18,0.0045159788126241,77,0.07065501064062119
RMSprop,40,21,0.0075045905981019,71,0.09663505852222443
RMSprop,53,24,0.0031938865592584,44,0.07970314472913742
AdamW,37,20,0.0041139483557713,45,0.08813448995351791
Adadelta,47,17,0.0076420436989627,92,1.7908531427383423
RMSprop,54,24,0.0010776649746192,32,0.09229474514722824
Adadelta,42,17,0.0027453762966232,35,1.9997373819351196
SGD,36,17,0.0018541160891635,63,1.4257293939590454
RMSprop,44,19,0.0083771794305892,99,0.0928611159324646
Adagrad,57,18,0.0077860516442286,67,0.3126410245895386
RMSprop,63,25,0.0030612006179651,80,0.06635462492704391
Adadelta,44,30,0.0035371220481129,37,1.8400354385375977
Adadelta,34,17,0.0093238578680203,79,1.7529929876327515
RMSprop,44,28,0.0004597219156919,56,0.18081450462341309
AdamW,58,25,0.003442573383359,108,0.06704453378915787
Adamax,43,25,0.0005651953211211,96,0.2800249457359314
AdamW,45,18,0.0072580887221363,64,0.0887129157781601
SGD,53,24,0.0081924519973515,126,0.5471370220184326
Adagrad,37,25,0.0039467005076142,124,0.5138148665428162
Adam,51,30,0.009982719046568,53,0.0999130830168724
RMSprop,41,20,0.0099282939748399,79,0.11171115934848785
Nadam,37,17,0.0073391304347826,45,0.09262242913246155
Adam,39,22,0.0094938865592584,39,0.11125800758600235
SGD,35,22,0.0017319576252482,61,1.5587804317474365
RMSprop,58,24,0.0080746634297064,106,0.08102719485759735
RMSprop,51,25,0.0021399470315603,82,0.08564196527004242
Nadam,41,31,0.0044897594350033,126,0.07859214395284653
Adam,40,21,0.0096337232399028,97,0.09890974313020706
AdamW,54,20,0.0035498344736261,91,0.06705828011035919
AdamW,55,18,0.0044871772235709,118,0.07330680638551712
Adam,52,24,0.0043701831825204,59,0.07401423901319504
AdamW,33,31,0.0079227102184948,56,0.1024794653058052
SGD,61,31,0.0009380269256234,47,1.5631853342056274
RMSprop,48,19,0.000262282056941,39,0.20737490057945251
Adagrad,49,18,0.0043109909512248,86,0.46118438243865967
AdamW,43,29,0.0004100640035312,94,0.19469286501407623
SGD,43,21,0.0092916795409401,112,0.5620003938674927
Adadelta,37,21,0.0021566320900463,105,2.19401216506958
Adam,60,17,0.0018686161995144,42,0.0706845298409462
Nadam,44,24,0.0073834252924299,66,0.08170785009860992
Nadam,43,19,0.0042190244979033,68,0.07506150007247925
SGD,54,30,0.0030022070183182,59,0.6743585467338562
Adamax,37,19,0.00201560361951,37,0.1587776094675064
Adam,50,16,0.0016999779298168,85,0.08689817786216736
RMSprop,61,22,0.0032022290885014,43,0.07605268806219101
Adagrad,53,29,0.008663010372986,37,0.2543744742870331
