Name,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Nadam,48,27,0.0034755462370337,96,0.07015477865934372
Adam,54,29,0.0098426837342749,126,0.07715076953172684
Nadam,36,17,0.0004744206576914,93,0.20832477509975433
RMSprop,37,28,0.0077961818583094,93,0.10166408121585846
SGD,37,17,0.0004420436989627,35,1.9023898839950562
Nadam,36,22,0.0069339218715515,101,0.0873437225818634
Nadam,50,27,0.004389847715736,100,0.06696850806474686
Nadam,37,19,0.0093794747296402,64,0.09683661162853241
SGD,57,25,0.0038747958508055,48,0.46972185373306274
AdamW,40,25,0.0018479585080556,69,0.08999926596879959
Adam,35,17,0.0057320017656146,65,0.09438000619411469
Adagrad,38,25,0.0007256896932244,40,1.2572047710418701
Adam,32,21,0.0006218053409843,57,0.16458919644355774
AdamW,50,21,0.0038018980357536,35,0.07629650086164474
SGD,45,16,0.000833745310086,32,1.6677100658416748
Adam,59,23,0.0059725446921209,49,0.07785314321517944
SGD,60,16,0.0072265062900022,59,0.405379056930542
Adadelta,46,17,0.0089416905760317,74,1.3248590230941772
Nadam,51,31,0.0050226881483116,69,0.07074200361967087
Adam,43,25,0.0059091811962039,45,0.08864317834377289
RMSprop,63,31,0.0016723681306554,68,0.07632631063461304
Adamax,57,27,0.0042204149194438,110,0.1031317338347435
Nadam,37,25,0.0064232399028911,44,0.09270961582660675
Nadam,56,23,0.0021020083866696,51,0.0679738000035286
Nadam,37,28,0.0014985654380931,51,0.09979002177715302
Adagrad,39,17,0.0010258221143235,51,1.0584290027618408
RMSprop,62,17,0.0002765835356433,89,0.2187628149986267
RMSprop,42,18,0.0045064444934892,54,0.09372863173484802
Adamax,56,24,0.0026967115427058,112,0.13281548023223877
AdamW,35,22,0.0085438313838004,89,0.09823611378669739
Adagrad,60,31,0.0046305892738909,52,0.3497433662414551
Nadam,32,30,0.003606047230192,65,0.08528321981430054
AdamW,50,21,0.0032534760538512,83,0.0721806064248085
Adadelta,56,21,0.00938682410064,63,1.1856499910354614
Adadelta,51,22,0.0073635621275656,54,1.4996545314788818
Adagrad,54,16,0.0067791878172588,53,0.303968220949173
Adagrad,58,30,0.0057572279849922,126,0.4219702184200287
Adam,33,25,0.0012224674464798,43,0.10444150865077972
Adadelta,58,18,0.0005298388876627,77,2.2813847064971924
Adadelta,45,17,0.0079711763407636,120,1.82183837890625
Nadam,36,24,0.0092948576473184,73,0.09035936743021011
Adagrad,58,28,0.0097993820348708,85,0.29241102933883667
Adagrad,35,24,0.0074084528801589,34,0.286231130361557
Nadam,58,29,0.0023715515338777,106,0.07725793123245239
Nadam,32,30,0.0078899359964687,56,0.10223585367202759
SGD,43,20,0.004508232178327,51,0.4487137794494629
Adagrad,50,24,0.006711851688369,121,0.3880593478679657
Adadelta,44,29,0.0080981019642463,64,1.3165795803070068
Adamax,48,28,0.0088469432796292,52,0.07677195966243744
Adadelta,46,17,0.000419598322666,115,2.2978386878967285
SGD,46,29,0.0042962922092253,63,0.5362486243247986
Nadam,42,29,0.0026432796292209,34,0.07193538546562195
Nadam,55,19,0.0048711322003972,116,0.06810785830020905
Nadam,51,31,0.0023040167733392,62,0.06776721775531769
Adadelta,44,17,0.0042283601853895,38,1.7200134992599487
Adamax,35,16,0.0037192672699183,99,0.1679369956254959
Adadelta,32,21,0.0083636724784815,105,1.7801588773727417
