Name,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Adadelta,47,25,0.002796623261973,83,2.0798070430755615
Adamax,51,18,0.0049436327521518,52,0.10016635805368423
Adam,42,23,0.0051132641800926,83,0.08419787138700485
Adadelta,39,19,0.0066888104171264,58,1.8051295280456543
Adagrad,48,20,0.0047495696314279,70,0.38799428939819336
Adadelta,57,23,0.0013426395939086,50,2.1896843910217285
Adagrad,43,23,0.0016304568527918,80,0.7916152477264404
Adagrad,32,21,0.0045803354667843,56,0.39974313974380493
Adadelta,43,16,0.0058527698079894,104,1.9258414506912231
Adadelta,58,16,0.0038310968881041,104,2.0118911266326904
Adam,63,25,0.005726241447804,103,0.06785330176353455
Adam,39,17,0.0020920768042374,108,0.10824073851108551
RMSprop,60,21,0.0040066872655043,47,0.08023959398269653
Adadelta,61,21,0.0066389538733171,68,1.625030279159546
Adadelta,54,25,0.004110770249393,114,2.046470880508423
RMSprop,44,24,0.0036954314720812,57,0.08455649763345718
RMSprop,55,29,0.0075816596777753,33,0.15026895701885223
Adamax,52,18,0.0029527477378062,93,0.126543328166008
AdamW,47,28,0.0081600750386228,110,0.07942507416009903
Adagrad,40,22,0.0085942838225557,53,0.28995153307914734
AdamW,60,22,0.0042291547119841,62,0.06514904648065567
Adamax,47,30,0.0089085190907084,64,0.0811598151922226
RMSprop,47,27,0.0010854116089163,49,0.10116791725158691
Adadelta,43,22,0.0035583756345177,53,1.9852404594421387
Nadam,32,29,0.0086369896270139,72,0.101020947098732
SGD,37,30,0.0050113661443389,61,0.4726191461086273
Adamax,32,18,0.0046095343191348,109,0.13893836736679077
Adam,53,17,0.0040392628558817,108,0.07311855256557465
Adadelta,58,20,0.0057349812403442,105,1.7874500751495361
SGD,38,28,0.0027646435665416,47,0.5965486764907837
Adadelta,62,21,0.005905804458177,36,1.4191370010375977
Adam,61,30,0.0083303023615096,67,0.08489617705345154
RMSprop,58,29,0.002978967115427,115,0.07537595927715302
SGD,35,23,0.0055248289560803,73,0.49529916048049927
Nadam,60,16,0.0072431913484881,41,0.08060625195503235
SGD,39,31,0.0043834915029794,78,0.6038696765899658
Adadelta,56,19,0.0091065548444052,75,1.300523042678833
AdamW,59,19,0.0049170161112337,70,0.0675937831401825
Adagrad,40,26,0.0062432796292209,122,0.40188413858413696
Adamax,50,26,0.0047688369013462,39,0.08338069170713425
SGD,40,22,0.0059371882586625,58,0.4809870719909668
Adamax,47,30,0.0074918781725888,96,0.08698554337024689
Adam,38,28,0.0066226660781284,52,0.08811153471469879
Adagrad,54,25,0.0056030898256455,57,0.33555158972740173
Adam,38,20,0.002634341205032,66,0.0878138393163681
Adadelta,47,29,0.0068812844846612,122,1.7558636665344238
Adam,44,29,0.0084214742882365,83,0.08724638819694519
RMSprop,47,20,0.0011283160450231,91,0.12993672490119934
RMSprop,50,20,0.0085930920326638,96,0.09071572124958038
Adagrad,57,18,0.0018398146104612,79,0.6352006793022156
Adamax,62,30,0.0034608474950342,32,0.08617892861366272
Adam,52,27,0.0032427499448245,79,0.07242321968078613
Adadelta,51,31,0.0099604723019201,69,1.1095466613769531
SGD,34,16,0.0065493709997792,102,0.6227561831474304
Adadelta,60,28,0.0055361509600529,50,1.5422523021697998
Nadam,51,30,0.0099531229309203,68,0.08597621321678162
AdamW,37,21,0.0037645552858088,95,0.09354446828365326
RMSprop,38,31,0.0087589494592805,99,0.1049952581524849
Nadam,35,26,0.0086312293092032,83,0.08748775720596313
Adagrad,57,29,0.0025189362171706,111,0.6482736468315125
SGD,59,29,0.0029090487751048,39,0.48593273758888245
Adadelta,58,24,0.0059407636283381,38,1.4369428157806396
Adam,41,28,0.0036811299933789,50,0.07843019813299179
Adamax,49,25,0.0088856764511145,39,0.07638256251811981
Adadelta,33,19,0.0095453321562568,120,1.7720673084259033
Adagrad,49,16,0.0093026042816155,34,0.2522294819355011
SGD,46,22,0.0023133524608254,41,0.6268284916877747
Adagrad,39,23,0.003752240123593,126,0.6223528385162354
Nadam,48,17,0.0095548664753917,108,0.07510781288146973
RMSprop,33,21,0.0095753255352019,43,0.14840640127658844
SGD,50,27,0.008955992054734,47,0.33327680826187134
Adam,58,26,0.0074340763628338,37,0.0905335545539856
Nadam,49,23,0.0007233061134407,73,0.13584232330322266
Adamax,54,30,0.0052199293754138,57,0.08203404396772385
SGD,41,29,0.0018177664974619,82,1.6733894348144531
Adam,59,16,0.0048937762083425,99,0.07052313536405563
Adadelta,42,30,0.0046057603178106,114,1.9972665309906006
Adadelta,35,26,0.0060718605164422,34,1.5435023307800293
Nadam,40,24,0.0092066651953211,61,0.093222476541996
SGD,50,20,0.0038215625689693,65,0.6262025237083435
Adadelta,63,25,0.007194327962922,57,1.3507822751998901
Adamax,36,24,0.0039655705142352,49,0.1187238097190857
SGD,47,21,0.0086028249834473,56,0.3679901957511902
Adamax,61,23,0.0021818583094239,37,0.12100892513990402
Nadam,47,22,0.000405694107261,32,0.1530301719903946
RMSprop,36,17,0.0023403663650408,52,0.09655690938234329
Adamax,59,16,0.0023089825645552,41,0.12646128237247467
Adagrad,55,18,0.0001613771794305,65,2.123180389404297
RMSprop,38,25,0.0045668285146766,109,0.08651354163885117
SGD,40,23,0.0034419774884131,73,0.8305795192718506
Adagrad,35,25,0.0042551754579563,106,0.4670368731021881
Nadam,32,16,0.0075468991392628,70,0.09534609317779541
Adadelta,35,20,0.0062267932023835,45,1.729981541633606
Adadelta,42,30,0.0042476274553078,43,1.7909142971038818
Adadelta,62,16,0.009560229529905,97,1.3982263803482056
RMSprop,41,31,0.0040883248730964,35,0.09844528138637543
AdamW,50,23,0.0064069521077024,122,0.07713722437620163
RMSprop,36,20,0.0070987861399249,41,0.13490580022335052
Adamax,32,24,0.0014212977267711,117,0.23080304265022278
Nadam,40,26,0.0053939306996248,49,0.08245507627725601
Adamax,44,18,0.0053454645773559,116,0.11695678532123566
Adadelta,63,23,0.0052507172809534,74,1.6647623777389526
Adadelta,46,29,0.0034713749724122,64,2.041010618209839
Adagrad,57,29,0.0086050099315824,108,0.3112088143825531
Adagrad,55,27,0.0069627234606047,56,0.29431048035621643
AdamW,42,25,0.0010665416022952,99,0.12668000161647797
Adamax,61,26,0.0063028691238137,80,0.07953378558158875
Adamax,62,31,0.0035873758552195,115,0.10507860779762268
Nadam,41,28,0.0025052306334142,62,0.08144982904195786
SGD,49,27,0.0052088060030898,65,0.47383028268814087
AdamW,55,23,0.0055969322445376,96,0.07247067987918854
Adamax,32,18,0.0006579563010372,35,0.2437208592891693
Adagrad,62,17,0.0047005076142131,35,0.35098809003829956
Adagrad,53,28,0.0094045023173692,39,0.23499377071857452
Adagrad,53,27,0.0022527698079894,53,0.5151339769363403
Adadelta,52,16,0.0067827631869344,62,1.6721631288528442
Adadelta,43,18,0.0070558817038181,53,1.6085841655731201
Adam,52,24,0.0002285146766718,100,0.23488539457321167
Adagrad,33,19,0.0015263738689031,89,0.9572690725326538
Adadelta,62,31,0.0095767159567424,36,0.7724440097808838
Nadam,63,21,0.0086922092253365,61,0.08163277804851532
SGD,49,21,0.0097429706466563,114,0.4547336995601654
RMSprop,59,25,0.0090531229309203,104,0.08228390663862228
Nadam,57,30,0.0011201721474288,63,0.09190785884857178
Adam,54,20,0.0075699404105054,53,0.08408331871032715
AdamW,51,31,0.003674376517325,105,0.06925244629383087
SGD,43,22,0.0095379827852571,53,0.3487265110015869
Nadam,52,20,0.0005626131096888,91,0.1583109200000763
Adagrad,40,30,0.006617898918561,76,0.3345354199409485
AdamW,49,19,0.0089063341425733,69,0.085208959877491
Adagrad,49,19,0.0065916795409401,57,0.3227807283401489
Adagrad,51,24,0.0057705363054513,92,0.3766801059246063
RMSprop,33,19,0.0050510924740675,127,0.09711411595344543
SGD,38,21,0.004183072169499,95,0.8752654194831848
Nadam,53,19,0.0045296843963804,83,0.06827574223279953
Adam,59,20,0.0084713308320459,114,0.07499562948942184
Adadelta,39,24,0.0099133966011917,98,1.4574408531188965
RMSprop,41,31,0.0087535864047671,79,0.10126018524169922
Adamax,40,27,0.0038040829838887,90,0.13451899588108063
Adadelta,41,23,0.0084111454425071,97,1.6346721649169922
SGD,36,24,0.0003774884131538,95,2.2642290592193604
Adadelta,42,21,0.0014350033105274,43,2.1645383834838867
Adadelta,47,29,0.0071599646877069,37,1.1961116790771484
Adamax,61,19,0.0048935775766938,87,0.09324998408555984
Adam,48,25,0.0096331273449569,117,0.08429212868213654
SGD,36,23,0.0038144118296181,67,0.6980248093605042
AdamW,61,16,0.0085265504303685,97,0.07929466664791107
AdamW,40,29,0.0058064886338556,91,0.08269786089658737
Adam,58,20,0.0051259766056058,127,0.06721029430627823
Nadam,35,27,0.002390818803796,44,0.08218728005886078
Adamax,62,20,0.0097574707570072,101,0.08380821347236633
Adadelta,32,26,0.0003796733612888,110,2.2932488918304443
Adam,58,17,0.0022915029794747,83,0.08155464380979538
Adamax,41,21,0.0056535422644007,126,0.11215122789144516
AdamW,58,24,0.0095995585963363,66,0.08831849694252014
Adam,62,27,0.0074328845729419,39,0.08285387605428696
Nadam,54,19,0.0086725446921209,48,0.09104204177856445
RMSprop,39,17,0.0034973957183844,116,0.08873503655195236
AdamW,48,26,0.004265901566983,125,0.07777533680200577
Adadelta,52,16,0.0020203707790774,103,2.200986862182617
RMSprop,50,20,0.0021296181858309,50,0.08315915614366531
Adamax,55,31,0.0008903553299492,123,0.22176620364189148
Adamax,40,30,0.0014262635179871,38,0.16273708641529083
Adam,48,16,0.0077902229088501,81,0.08427931368350983
AdamW,46,17,0.0012913926285588,70,0.10876147449016571
Nadam,48,21,0.0001363495917016,124,0.31593888998031616
Adagrad,36,19,0.0062091772151898,50,0.3272411823272705
RMSprop,37,28,0.0056763849039947,115,0.08606752753257751
Adam,52,17,0.001010527477378,101,0.12607364356517792
SGD,45,22,0.0064883910836459,82,0.518543004989624
SGD,53,24,0.0064401235930258,122,0.5998326539993286
SGD,54,25,0.0049303244316927,122,0.7999283671379089
AdamW,53,21,0.005502184948135,43,0.07905775308609009
Nadam,55,18,0.0035839991171926,94,0.07102054357528687
Adam,62,30,0.0073806444493489,39,0.08286506682634354
Nadam,48,17,0.0017313617303023,86,0.09195353090763092
Adagrad,37,29,0.0017808210108143,87,0.8384538292884827
Adagrad,46,30,0.001198433016994,109,1.236795425415039
Adamax,46,23,0.0033645111454425,109,0.1290816068649292
Nadam,33,23,0.0037063562127565,76,0.09012029320001602
Adam,33,17,0.0083747958508055,80,0.10111336410045624
Adamax,36,23,0.001350187596557,41,0.19497241079807281
Nadam,40,16,0.0081817258883248,121,0.08626905083656311
RMSprop,48,16,0.0091607812844846,72,0.10482359677553177
Adam,59,19,0.0042148532332818,107,0.06551582366228104
RMSprop,44,27,0.0030049878613992,109,0.08184286952018738
RMSprop,41,18,0.0077443389980136,119,0.09420053660869598
Nadam,62,30,0.0040688589715294,34,0.06716752797365189
RMSprop,61,17,0.007258287353785,99,0.07802537083625793
Adamax,44,23,0.0021639814610461,116,0.1559794694185257
AdamW,45,23,0.0034441624365482,120,0.08622206002473831
Nadam,46,29,0.0013128448466122,50,0.08245561271905899
Nadam,35,21,0.0011871110130214,74,0.12611842155456543
RMSprop,56,24,0.0077320238357978,46,0.11593007296323776
Nadam,34,27,0.0072098212315162,83,0.08572721481323242
Adam,62,24,0.0074022952990509,88,0.06994981318712234
Adam,44,22,0.0057532553520194,118,0.07442221790552139
Adam,49,27,0.008776429044361,101,0.07828371226787567
