Name,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Adagrad,62,31,0.008674729640256,79,0.2951050102710724
Adamax,45,26,0.0017180534098433,58,0.15399077534675598
Adamax,36,30,0.0015672919885235,43,0.1626582145690918
Adamax,42,17,0.0029314941514014,33,0.13520705699920654
RMSprop,60,31,0.004801213860075,117,0.0663725882768631
AdamW,56,31,0.0026464577355992,54,0.06710226833820343
Adam,36,16,0.0080867799602736,67,0.09112467616796494
Adamax,53,26,0.0077131538291767,47,0.08032702654600143
SGD,38,31,0.0013440300154491,85,1.756547212600708
RMSprop,50,29,0.0070672037077907,102,0.08180982619524002
AdamW,50,31,0.0016489295961156,89,0.09125497192144394
AdamW,63,24,0.0098160670933568,70,0.0842532068490982
Adagrad,44,22,0.0058859412933127,100,0.37657374143600464
Adamax,50,22,0.0033192231295519,100,0.13430528342723846
Adam,58,23,0.0046619730743765,45,0.06919260323047638
Nadam,46,23,0.0033809975722798,81,0.0730355903506279
Adagrad,39,21,0.003492628558817,76,0.4660471975803375
SGD,54,18,0.0082248289560803,119,0.5968471765518188
Adagrad,55,18,0.0089712866916795,110,0.35763049125671387
Nadam,46,18,0.0005828735378503,74,0.16023117303848267
Adagrad,62,24,0.0088054292650629,83,0.3021392822265625
RMSprop,38,24,0.0058366806444493,59,0.09401077032089233
AdamW,37,17,0.006223217832708,52,0.08985920995473862
Nadam,44,24,0.0058086735819907,126,0.06934814155101776
Adamax,37,24,0.0035861840653277,45,0.12734776735305786
Adamax,36,21,0.0063100198631648,71,0.111927330493927
RMSprop,36,30,0.00067364820128,124,0.179752379655838
RMSprop,52,28,0.0023701611123372,71,0.078817218542099
Adam,33,29,0.0012572279849922,48,0.1068333089351654
RMSprop,63,20,0.0018878834694327,125,0.09210940450429916
Adadelta,40,21,0.0060817920988744,121,1.9342057704925537
Adam,57,22,0.0001826307658353,76,0.23451049625873566
Adadelta,47,28,0.0072322666078128,42,1.1791311502456665
Nadam,50,25,0.0062965129110571,126,0.0681566447019577
Adagrad,45,25,0.0039020083866696,90,0.4329531490802765
AdamW,35,29,0.007465062900022,52,0.10019274801015854
Adadelta,53,28,0.0047781725888324,109,1.8864835500717163
SGD,43,19,0.0007455528580887,86,2.134155035018921
