Name,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
SGD,33,29,0.0085054954756124,47,0.3414410948753357
Adam,52,25,0.0019589935996468,74,0.08124309778213501
Adadelta,37,17,0.0011426175237254,102,2.2460248470306396
Nadam,56,29,0.0020549326859412,55,0.06613902747631073
RMSprop,52,26,0.0074861178547781,98,0.08124051243066788
AdamW,40,19,0.0044450673140587,117,0.08698730915784836
Adadelta,49,31,0.0012250496579121,108,2.2567708492279053
AdamW,57,31,0.0064671374972412,71,0.06920763105154037
AdamW,49,18,0.008550187596557,103,0.08030658960342407
SGD,44,24,0.001118384462591,49,1.4663796424865723
Adadelta,44,16,0.0046403222246744,79,1.7708027362823486
Adadelta,63,24,0.0054954314720812,105,1.8191556930541992
RMSprop,34,26,0.0091417126462149,62,0.12550194561481476
Adamax,62,28,0.0046754800264842,64,0.08409811556339264
RMSprop,36,20,0.0084828514676671,34,0.17563365399837494
AdamW,44,18,0.0029196202531645,113,0.08563476800918579
SGD,33,31,0.0014888324873096,107,1.974015474319458
Adagrad,57,24,0.0047642683734275,44,0.3290654718875885
Nadam,45,17,0.0092229529905098,113,0.07551950961351395
Adam,34,28,0.0023624144780401,121,0.10518702119588852
Adadelta,36,23,0.0061242992716839,120,1.928173542022705
RMSprop,52,25,0.0067730302361509,101,0.07655563950538635
Nadam,54,26,0.0027241227102184,125,0.08284670859575272
AdamW,46,25,0.0020080556168616,122,0.099659763276577
Adagrad,57,17,0.0017359302582211,74,0.6594229936599731
Adamax,32,30,0.0022563451776649,34,0.13127315044403076
SGD,55,23,0.0068532774222026,118,0.7085776329040527
Adamax,58,24,0.0037993158243213,67,0.10583525151014328
AdamW,60,22,0.0047942617523725,93,0.06895264238119125
AdamW,56,31,0.00804486868241,121,0.0762806162238121
Adam,56,30,0.0011942617523725,72,0.08477480709552765
Adagrad,58,25,0.0047370558375634,85,0.40491947531700134
SGD,44,22,0.006948620613551,89,0.4802982211112976
Adamax,43,22,0.0001468770690796,118,0.5290054082870483
Adadelta,34,17,0.0050556610019863,68,2.023380756378174
AdamW,51,18,0.0069790112557934,38,0.08674808591604233
Nadam,62,29,0.005797947472964,71,0.06615658104419708
Nadam,42,26,0.0011177885676451,92,0.12805794179439545
Adamax,63,22,0.0059226881483116,124,0.09234454482793808
AdamW,61,29,0.0022333039064224,100,0.06849890202283859
AdamW,60,22,0.004806775546237,83,0.07023343443870544
Nadam,51,23,0.0003101522842639,88,0.20171770453453064
Adam,37,29,0.0023771132200397,100,0.09364867210388184
AdamW,46,21,0.0041322224674464,114,0.07299480587244034
Nadam,60,30,0.002438093136173,46,0.05854881554841995
Adagrad,44,27,0.005629507834915,48,0.3134070634841919
SGD,49,26,0.0078029353343632,40,0.3293284475803375
Adadelta,51,19,0.0013412491723681,43,2.172297239303589
AdamW,43,25,0.0094950783491503,88,0.09045372903347015
Adadelta,49,27,0.0030862282056941,107,2.1213808059692383
Nadam,46,26,0.0071859854336791,114,0.0736122876405716
Adadelta,43,18,0.0027843080997572,83,2.1062779426574707
SGD,57,21,0.0019472743323769,55,1.1728594303131104
Adam,55,23,0.003699404105054,106,0.06598754227161407
SGD,51,18,0.0084300154491282,94,0.448903888463974
Adamax,54,20,0.0026021628779518,41,0.11470716446638107
SGD,53,25,0.0058182079011255,75,0.4951542317867279
RMSprop,36,17,0.0088614433899801,45,0.1334134340286255
Adamax,59,25,0.0049875303465018,59,0.08609312027692795
SGD,38,31,0.0055732950783491,64,0.4649673104286194
AdamW,60,30,0.0093880158905318,119,0.07510529458522797
Adamax,46,30,0.0034616420216287,42,0.10635587573051453
Adagrad,59,29,0.0028198631648642,52,0.4110336899757385
AdamW,48,22,0.0013712425513131,69,0.09520088881254196
SGD,39,21,0.0041481129993378,34,0.40524157881736755
Adam,61,20,0.0015927168395497,32,0.06463378667831421
Adamax,56,28,0.0082804458177002,127,0.08207211643457413
AdamW,63,17,0.005869653498124,58,0.07485184818506241
Nadam,47,16,0.0004623041271242,62,0.17424027621746063
Adadelta,60,29,0.0002932685941293,118,2.283278465270996
Nadam,36,27,0.005364334583977,119,0.08291945606470108
AdamW,34,25,0.0059145442507172,43,0.09785955399274826
Adadelta,32,24,0.0007525049657912,62,2.2655348777770996
SGD,45,29,0.005507746634297,86,0.5309198498725891
SGD,47,26,0.0093800706245861,68,0.3704333007335663
Adamax,48,29,0.0071152725667623,61,0.08500698208808899
SGD,38,16,0.0043433679099536,119,0.9766901731491089
AdamW,51,29,0.0080303685720591,104,0.07608591020107269
AdamW,63,24,0.0008458618406532,126,0.12444951385259628
RMSprop,38,28,0.0074205694107261,65,0.10859936475753784
SGD,39,25,0.0053289781505186,99,0.6066282987594604
RMSprop,61,20,0.0061389980136835,68,0.0797649472951889
SGD,35,24,0.0066314058706687,122,0.7010120153427124
Adagrad,47,22,0.0051865592584418,42,0.33126580715179443
SGD,61,16,0.0073957404546457,102,0.5819796323776245
Adamax,57,16,0.0032866475391745,115,0.13766443729400635
Adamax,55,17,0.005695652173913,54,0.08578088134527206
AdamW,53,23,0.0073331714853233,76,0.07696894556283951
RMSprop,43,20,0.0049535643345839,80,0.086153544485569
Adagrad,58,21,0.0030671595674244,36,0.3844941258430481
AdamW,35,26,0.0099459721915691,125,0.09762350469827652
Adadelta,49,27,0.0068645994261752,118,1.7983496189117432
Adagrad,51,17,0.0090741778856764,123,0.36039993166923523
Nadam,59,24,0.008671948797175,108,0.06755967438220978
Nadam,33,19,0.0093131317589936,59,0.1032310277223587
SGD,32,17,0.008260582652836,79,0.5160686373710632
Adadelta,34,31,0.0066820569410726,44,1.591537594795227
Adam,40,27,0.0070979916133303,34,0.0999169573187828
SGD,36,20,0.0097401898035753,98,0.42624589800834656
Nadam,56,24,0.0068687706907967,108,0.06506885588169098
SGD,42,27,0.0034473405429265,42,0.4800690710544586
Adadelta,56,28,0.0098712866916795,48,0.8748341798782349
Adadelta,41,27,0.0011616861619951,115,2.25884747505188
SGD,57,27,0.0010291988523504,120,2.080453634262085
Nadam,45,25,0.0022235709556389,58,0.07519499957561493
Adadelta,40,31,0.0020171926726991,111,2.209993839263916
Adadelta,37,31,0.0038881041712646,36,1.8435916900634766
Adadelta,46,22,0.002532045905981,117,2.182817220687866
SGD,34,16,0.0009900684175678,42,1.7138813734054565
Adadelta,46,19,0.0073975281394835,75,1.7935407161712646
SGD,33,17,0.0010520414919443,81,1.8744741678237915
SGD,56,20,0.0091927609799161,125,0.4990388751029968
Adamax,32,29,0.0050647980578238,86,0.11706946045160294
SGD,53,27,0.0006980798940631,51,1.9448637962341309
Adam,40,25,0.0082864047671595,65,0.09385418146848679
Adadelta,60,29,0.0070840873979254,63,1.3522628545761108
RMSprop,56,24,0.0020865151180754,120,0.08682716637849808
AdamW,45,26,0.0043423747517104,69,0.07494808733463287
AdamW,49,29,0.0035561906863826,99,0.07310077548027039
Nadam,53,27,0.0081580887221363,44,0.08672983944416046
Adagrad,38,19,0.0061346281174133,99,0.40431204438209534
Adam,49,25,0.0038308982564555,81,0.07701998203992844
SGD,57,17,0.0016548885455749,94,1.6988331079483032
Adam,39,26,0.0006104833370116,114,0.1753140091896057
Nadam,47,25,0.003812822776429,115,0.07372521609067917
Adagrad,37,31,0.0035395056278967,73,0.4538338780403137
Nadam,43,25,0.0067241668505848,52,0.08338114619255066
AdamW,59,20,0.003611608916354,49,0.06362764537334442
RMSprop,62,19,0.0038853233281836,61,0.06820397078990936
Nadam,37,18,0.0051960935775766,113,0.08571367710828781
RMSprop,35,31,0.0098883690134628,70,0.13292016088962555
Adamax,41,28,0.0073500551754579,49,0.08674923330545425
AdamW,56,24,0.0047745972191569,45,0.07718363404273987
AdamW,63,29,0.0099660339880821,87,0.0809788703918457
Adam,33,24,0.0068381814169057,115,0.093873530626297
AdamW,43,16,0.0008007724564113,80,0.14503097534179688
Adam,58,26,0.0014117634076362,83,0.08686988055706024
AdamW,43,21,0.0068165305672037,48,0.09347504377365112
Adam,50,31,0.0084794747296402,62,0.08724621683359146
Adamax,34,26,0.0046810417126462,109,0.12689822912216187
SGD,63,30,0.0019574045464577,81,1.3271125555038452
Adamax,42,22,0.0013793864489075,44,0.1765170842409134
Adadelta,59,31,0.0083684396380489,58,1.346994161605835
RMSprop,40,31,0.0023926064886338,86,0.09088566154241562
AdamW,62,22,0.0031938865592584,49,0.06994425505399704
Adamax,63,23,0.0036441845067314,81,0.10206127911806107
Adagrad,53,30,0.0073103288457294,109,0.3590901792049408
Adamax,56,29,0.0019520414919443,48,0.12502117455005646
Adam,58,29,0.0011080556168616,34,0.07442329078912735
Adamax,58,23,0.0047227543588611,124,0.10196883231401443
Adadelta,38,19,0.0042607371441182,83,1.9299516677856445
AdamW,57,19,0.0036940410505407,46,0.07261081784963608
Adam,43,20,0.0024756345177664,61,0.08452186733484268
SGD,47,17,0.0068725446921209,75,0.4427277445793152
Adam,33,30,0.0022319134848819,46,0.09643837809562683
Adadelta,61,17,0.0047233502538071,56,1.804265022277832
AdamW,60,18,0.0046319796954314,40,0.07534556835889816
Nadam,49,19,0.0021461046126682,125,0.08585919439792633
SGD,61,24,0.004293114102847,73,0.5696630477905273
AdamW,49,19,0.0042551754579563,116,0.08118044584989548
Adam,55,16,0.0046029794747296,65,0.07132113724946976
RMSprop,32,23,0.0060760317810637,91,0.09761777520179749
RMSprop,54,18,0.0096051202824983,43,0.13788099586963654
RMSprop,58,18,0.0009092253365702,111,0.1324232816696167
Adamax,32,20,0.0061729640256014,97,0.13450239598751068
SGD,35,26,0.0013893180313396,108,2.054420232772827
AdamW,60,17,0.0081549106157581,107,0.07230124622583389
RMSprop,36,21,0.0010552195983226,42,0.12401638925075531
