Name,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
AdamW,33,18,0.0082798499227543,32,0.11942950636148453
AdamW,52,27,0.0013243654822335,107,0.10476283729076385
AdamW,41,28,0.0045149856543809,43,0.07910968363285065
AdamW,63,22,0.0046085411608916,121,0.06844968348741531
Adadelta,54,31,0.0099056499668947,123,1.4356848001480103
Adadelta,58,26,0.0070854778194659,55,1.3956955671310425
Nadam,50,16,0.0051094901787684,39,0.07688536494970322
Nadam,63,28,0.0014902229088501,119,0.09312964230775833
AdamW,33,23,0.0015303465018759,50,0.10694102197885513
Adadelta,43,31,0.0055079452659457,79,1.767972469329834
Adam,40,17,0.0010623703376738,75,0.11096147447824478
Adam,48,19,0.0058688589715294,104,0.07266930490732193
RMSprop,60,18,0.0082433016994041,81,0.08988995105028152
Nadam,42,31,0.0071224233061134,61,0.09086790680885315
Adadelta,46,28,0.0079268814831163,44,1.1889346837997437
Adadelta,45,28,0.0063918561024056,91,1.795640468597412
Adadelta,32,22,0.0089005738247627,68,1.4609060287475586
Nadam,38,17,0.0005854557492827,125,0.18794387578964233
Adamax,41,19,0.0034733612888986,86,0.12648271024227142
Adamax,39,24,0.0098613551092474,87,0.0957716554403305
Adamax,47,31,0.0023207018318252,58,0.13832925260066986
AdamW,49,21,0.0041910174354447,121,0.07424403727054596
RMSprop,43,19,0.0057633855661002,79,0.09198251366615295
Adamax,43,24,0.0002879746835443,102,0.35123273730278015
Adadelta,54,17,0.0076543588611785,59,1.361777901649475
Adagrad,44,22,0.003233016994041,65,0.44133511185646057
Nadam,46,30,0.0081864930478922,59,0.08734076470136642
Adamax,48,28,0.0062432796292209,61,0.08707083016633987
Adadelta,32,27,0.0073407194879717,41,1.3284015655517578
RMSprop,47,23,0.0091150960052968,120,0.08765160292387009
Adagrad,43,20,0.0001365482233502,74,2.2525746822357178
RMSprop,59,28,0.0035522180534098,100,0.06963839381933212
AdamW,47,26,0.0003780843080997,33,0.13438467681407928
Adadelta,57,23,0.0015027367027146,124,2.1918399333953857
SGD,47,28,0.0055005958949459,126,0.8363227248191833
SGD,51,29,0.0090225336570293,61,0.35907354950904846
Adagrad,56,22,0.0028566100198631,40,0.41986536979675293
Adam,47,22,0.0044196424630324,55,0.07643453776836395
RMSprop,38,16,0.0015551754579563,99,0.11793452501296997
Adadelta,58,19,0.0012586184065327,93,2.2084758281707764
AdamW,47,25,0.0028393290664312,95,0.07796119898557663
AdamW,41,18,0.0068727433237695,43,0.09776200354099274
RMSprop,41,22,0.0087281615537408,88,0.09864965081214905
RMSprop,63,16,0.0097183403222246,59,0.11210700869560242
RMSprop,60,25,0.0068083866696093,77,0.08277106285095215
RMSprop,43,25,0.0067493930699624,68,0.10206272453069687
Adadelta,53,26,0.0046728978150518,66,1.7607804536819458
RMSprop,57,26,0.0065160008828073,120,0.0719732865691185
Adam,39,25,0.0063509379827852,37,0.09242546558380127
Adamax,46,23,0.0028580004414036,96,0.1448141187429428
AdamW,52,30,0.0021272346060472,46,0.06605751812458038
SGD,36,28,0.0049037077907746,33,0.3747199773788452
Adamax,55,23,0.0091033767380269,47,0.07375368475914001
SGD,51,29,0.0080694990068417,90,0.4496799409389496
Adam,56,28,0.003260825424851,104,0.06651266664266586
Adadelta,60,26,0.0067227764290443,85,1.6590453386306763
Adadelta,41,28,0.0037028481012658,50,1.9519507884979248
Adamax,54,27,0.0054543147208121,74,0.08958091586828232
SGD,58,30,0.0082319796954314,75,0.42212364077568054
Nadam,46,29,0.0042831825204149,52,0.07399177551269531
AdamW,59,17,0.0009757669388655,63,0.09494289010763168
SGD,46,19,0.0052614433899801,99,0.6457511782646179
Nadam,33,21,0.0026575811079231,54,0.08720295876264572
Adagrad,52,29,0.0019230412712425,125,0.8660680055618286
Adam,52,16,0.0054960273670271,92,0.06995119154453278
RMSprop,63,20,0.007043169278305,74,0.07525631040334702
Adadelta,38,25,0.0058871330832045,114,1.957106351852417
SGD,41,18,0.0050520856323107,56,0.4749593138694763
AdamW,62,26,0.0002279187817258,106,0.2144281417131424
Adadelta,47,19,0.0038954535422644,55,1.8377104997634888
Adam,59,31,0.0023115647759876,79,0.06718037277460098
Adam,55,28,0.0022539615978812,59,0.06943857669830322
SGD,36,26,0.0069120723902008,56,0.3927760124206543
Nadam,61,17,0.0036330611344074,34,0.06832709908485413
RMSprop,32,16,0.0093125358640476,98,0.11721747368574142
Adadelta,46,28,0.0073613771794305,48,1.332070231437683
AdamW,56,29,0.0057208783932906,41,0.07833140343427658
SGD,47,31,0.0055262193776208,98,0.6091116070747375
AdamW,61,30,0.0036630545133524,115,0.06257256120443344
Adamax,54,19,0.0063785477819465,34,0.07619685679674149
SGD,33,28,0.0046180754800264,81,0.7215802073478699
Adamax,56,16,0.0087456411388214,32,0.07343926280736923
Nadam,50,30,0.0006555727212535,107,0.13700248301029205
Adam,50,22,0.000566387111013,68,0.13712480664253235
Adamax,32,28,0.0093627896711542,126,0.11696913838386536
RMSprop,50,25,0.0089440741558154,119,0.09256396442651749
Adagrad,35,18,0.0011885014345619,102,1.473461627960205
Adam,49,26,0.0097979916133303,106,0.085356205701828
Adamax,40,20,0.0031720370779077,39,0.1192350909113884
Adagrad,45,30,0.0090622599867578,38,0.2553871273994446
SGD,41,23,0.0058444272787464,102,0.6092705130577087
Adam,51,30,0.0009034650187596,35,0.0864054262638092
Adamax,40,19,0.0045505407194879,53,0.11305506527423859
Adam,54,17,0.0037593908629441,79,0.07444050908088684
Nadam,35,18,0.0079830942396821,38,0.10245458036661148
Adam,48,22,0.007619598322666,72,0.08586297929286957
Adam,38,23,0.0098401015228426,121,0.0880768820643425
Adagrad,58,30,0.0055423085411608,119,0.4063180685043335
AdamW,59,19,0.0097213197969543,85,0.07858046144247055
AdamW,41,24,0.0019999117192672,127,0.10086411237716675
Adam,61,19,0.0016668064444934,92,0.08622412383556366
Adamax,54,27,0.0035244096225998,37,0.09407074749469757
AdamW,33,26,0.0073580004414036,56,0.09799233078956604
Adamax,36,17,0.0002167954094018,39,0.35444948077201843
SGD,63,24,0.0094408519090708,51,0.3251064419746399
RMSprop,42,22,0.0045324652394614,59,0.09453465789556503
Nadam,41,28,0.0070863924050632,117,0.07758523523807526
Adamax,63,31,0.0016308541160891,48,0.12214742600917816
Adamax,35,27,0.0086997572279849,110,0.0914657786488533
Adadelta,57,29,0.0022795850805561,37,2.1193795204162598
AdamW,37,25,0.0043531008607371,49,0.08687110245227814
Adam,60,17,0.0078672919885235,90,0.07419314980506897
Adamax,54,16,0.0061987861399249,90,0.09201234579086304
SGD,39,22,0.0028127124255131,96,1.3092039823532104
RMSprop,45,24,0.0015229971308761,101,0.10588405281305313
SGD,56,23,0.0067670712866916,72,0.43246594071388245
Adadelta,50,23,0.0033798057823879,80,1.9998810291290283
Adam,58,21,0.0090568969322445,114,0.08114547282457352
SGD,48,18,0.0010214522180534,100,1.9606637954711914
SGD,40,21,0.0050485102626351,123,0.8521564602851868
RMSprop,39,27,0.0022213860075038,96,0.09424468129873276
Adam,48,27,0.0039760979916133,65,0.0759228765964508
AdamW,54,17,0.0050493047892297,33,0.07830546796321869
Nadam,32,31,0.002953939527698,59,0.0878712460398674
Adamax,52,26,0.0081036636504082,93,0.08427023142576218
Adagrad,39,28,0.0032379827852571,121,0.5921826362609863
Adagrad,57,23,0.0004871330832045,126,2.1080284118652344
Adam,32,21,0.0078092915471198,55,0.1050032302737236
Adagrad,60,27,0.0042303465018759,46,0.341351181268692
Adamax,45,28,0.0099990068417567,94,0.0858631357550621
AdamW,34,28,0.0092150077245641,34,0.12821142375469208
Adamax,60,31,0.0039596115647759,109,0.10289391875267029
Adam,40,27,0.0001456852791878,65,0.2699238359928131
Adamax,43,23,0.0053510262635179,44,0.0990106463432312
Adamax,53,30,0.0033079011255793,92,0.11568554490804672
Nadam,60,21,0.0050528801589053,98,0.06403059512376785
AdamW,60,25,0.0098667181637607,124,0.07806874066591263
Nadam,50,29,0.0069301478702273,119,0.06572114676237106
RMSprop,48,25,0.0028719046568086,93,0.08121141046285629
Nadam,37,16,0.0091778636062679,126,0.08425787836313248
Nadam,46,23,0.0093139262855881,71,0.0886402428150177
Adam,34,24,0.0016121827411167,75,0.1143667995929718
Adam,54,24,0.0068457294195541,107,0.07221563905477524
Adagrad,46,25,0.0057053851246965,40,0.30618152022361755
Adamax,40,26,0.0027789450452438,60,0.14108309149742126
SGD,39,19,0.0093184948135069,99,0.4619189500808716
Nadam,55,29,0.0072803354667843,70,0.06992053240537643
Nadam,52,28,0.004072434341205,115,0.06649770587682724
Adagrad,49,31,0.0013579342308541,114,1.1974377632141113
Adadelta,34,24,0.0038904877510483,87,2.079005241394043
Adam,50,17,0.0055911719267269,57,0.07899411022663116
Adamax,63,19,0.0064321783270801,95,0.09155219048261642
Adamax,54,28,0.004867358199073,90,0.09670661389827728
RMSprop,49,27,0.0082407194879717,114,0.08616497367620468
AdamW,60,30,0.0004692562348267,74,0.14804376661777496
